table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
HAG_financial_statements_2022_separate|table_11,HAG_financial_statements_2022_separate,HAG,2022,separate,PERCENT,0,0,(2) Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Tên công ty | Lĩnh vực nông nghiệp | (1) Công ty TNHH Hưng Thắng Lợi Gia Lai,(2) Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,,,False,False
HAG_financial_statements_2022_separate|table_11,HAG_financial_statements_2022_separate,HAG,2022,separate,PERCENT,0,1,(2) Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,"Trụ sở | Lĩnh vực nông nghiệp | Gia Lai, Việt Nam","Champasak, Lào",,,False,False
HAG_financial_statements_2022_separate|table_11,HAG_financial_statements_2022_separate,HAG,2022,separate,PERCENT,0,2,(2) Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Tình trạng hoạt động | Lĩnh vực nông nghiệp | Đang hoạt động,Đang hoạt động,,,False,False
HAG_financial_statements_2022_separate|table_11,HAG_financial_statements_2022_separate,HAG,2022,separate,PERCENT,0,3,(2) Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,"Tỷ lệ sở hữu và biểu quyết (%) | Lĩnh vực nông nghiệp | 98,00","98,00",98.0,98.0,False,False
HAG_financial_statements_2022_separate|table_11,HAG_financial_statements_2022_separate,HAG,2022,separate,PERCENT,1,0,(3) Công ty TNHH MTV Phát triển Nông nghiệp Khăn Xay,Tên công ty | Lĩnh vực nông nghiệp | (1) Công ty TNHH Hưng Thắng Lợi Gia Lai,(3) Công ty TNHH MTV Phát triển Nông nghiệp Khăn Xay,,,False,False
HAG_financial_statements_2022_separate|table_11,HAG_financial_statements_2022_separate,HAG,2022,separate,PERCENT,1,1,(3) Công ty TNHH MTV Phát triển Nông nghiệp Khăn Xay,"Trụ sở | Lĩnh vực nông nghiệp | Gia Lai, Việt Nam","Attapeu, Lào",,,False,False
HAG_financial_statements_2022_separate|table_11,HAG_financial_statements_2022_separate,HAG,2022,separate,PERCENT,1,2,(3) Công ty TNHH MTV Phát triển Nông nghiệp Khăn Xay,Tình trạng hoạt động | Lĩnh vực nông nghiệp | Đang hoạt động,Đang hoạt động,,,False,False
HAG_financial_statements_2022_separate|table_11,HAG_financial_statements_2022_separate,HAG,2022,separate,PERCENT,1,3,(3) Công ty TNHH MTV Phát triển Nông nghiệp Khăn Xay,"Tỷ lệ sở hữu và biểu quyết (%) | Lĩnh vực nông nghiệp | 98,00","98,00",98.0,98.0,False,False
HAG_financial_statements_2022_separate|table_11,HAG_financial_statements_2022_separate,HAG,2022,separate,PERCENT,2,0,(4) Công ty Cổ phần Chăn nuôi Gia Lai,Tên công ty | Lĩnh vực nông nghiệp | (1) Công ty TNHH Hưng Thắng Lợi Gia Lai,(4) Công ty Cổ phần Chăn nuôi Gia Lai,,,False,False
HAG_financial_statements_2022_separate|table_11,HAG_financial_statements_2022_separate,HAG,2022,separate,PERCENT,2,1,(4) Công ty Cổ phần Chăn nuôi Gia Lai,"Trụ sở | Lĩnh vực nông nghiệp | Gia Lai, Việt Nam","Gia Lai, Việt Nam",,,False,False
