table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
GEE_financial_statements_2020_separate|table_45,GEE_financial_statements_2020_separate,GEE,2020,separate,VND,0,0,Công ty Cổ phần Thiết bị Đo điện EMIC [trước đây là Công ty TNHH Thiết bị Đo điện EMIC],Bên liên quan | Phải thu khách hàng (Thuyết minh số 6),Công ty Cổ phần Thiết bị Đo điện EMIC [trước đây là Công ty TNHH Thiết bị Đo điện EMIC],,,False,False
GEE_financial_statements_2020_separate|table_45,GEE_financial_statements_2020_separate,GEE,2020,separate,VND,0,1,Công ty Cổ phần Thiết bị Đo điện EMIC [trước đây là Công ty TNHH Thiết bị Đo điện EMIC],Mối quan hệ | Phải thu khách hàng (Thuyết minh số 6),Công ty con,,,False,False
GEE_financial_statements_2020_separate|table_45,GEE_financial_statements_2020_separate,GEE,2020,separate,VND,0,2,Công ty Cổ phần Thiết bị Đo điện EMIC [trước đây là Công ty TNHH Thiết bị Đo điện EMIC],Nội dung nghiệp vụ | Phải thu khách hàng (Thuyết minh số 6),Phải thu bán hàng hóa,,,False,False
GEE_financial_statements_2020_separate|table_45,GEE_financial_statements_2020_separate,GEE,2020,separate,VND,0,3,Công ty Cổ phần Thiết bị Đo điện EMIC [trước đây là Công ty TNHH Thiết bị Đo điện EMIC],Số cuối năm | Phải thu khách hàng (Thuyết minh số 6),30.611.243.419,30611243419.0,30611243419.0,False,False
GEE_financial_statements_2020_separate|table_45,GEE_financial_statements_2020_separate,GEE,2020,separate,VND,0,4,Công ty Cổ phần Thiết bị Đo điện EMIC [trước đây là Công ty TNHH Thiết bị Đo điện EMIC],Đơn vị tính: VND Số đầu năm | Phải thu khách hàng (Thuyết minh số 6),71.806.598.124,71806598124.0,71806598124.0,False,False
GEE_financial_statements_2020_separate|table_45,GEE_financial_statements_2020_separate,GEE,2020,separate,VND,1,0,Công ty Cổ phần Thiết bị Điện,Bên liên quan | Phải thu khách hàng (Thuyết minh số 6),Công ty Cổ phần Thiết bị Điện,,,False,False
GEE_financial_statements_2020_separate|table_45,GEE_financial_statements_2020_separate,GEE,2020,separate,VND,1,1,Công ty Cổ phần Thiết bị Điện,Mối quan hệ | Phải thu khách hàng (Thuyết minh số 6),Công ty con,,,False,False
GEE_financial_statements_2020_separate|table_45,GEE_financial_statements_2020_separate,GEE,2020,separate,VND,1,2,Công ty Cổ phần Thiết bị Điện,Nội dung nghiệp vụ | Phải thu khách hàng (Thuyết minh số 6),Phải thu bán hàng hóa,,,False,False
GEE_financial_statements_2020_separate|table_45,GEE_financial_statements_2020_separate,GEE,2020,separate,VND,1,3,Công ty Cổ phần Thiết bị Điện,Số cuối năm | Phải thu khách hàng (Thuyết minh số 6),24.011.223.070,24011223070.0,24011223070.0,False,False
GEE_financial_statements_2020_separate|table_45,GEE_financial_statements_2020_separate,GEE,2020,separate,VND,1,4,Công ty Cổ phần Thiết bị Điện,Đơn vị tính: VND Số đầu năm | Phải thu khách hàng (Thuyết minh số 6),63.929.494.542,63929494542.0,63929494542.0,False,False
