table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,0,0,Chi phí lãi vay,column_1,Chi phí lãi vay,,,False,False
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,0,1,Chi phí lãi vay,Năm 2021VND,359.671.233,359671233.0,359671233.0,False,False
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,0,2,Chi phí lãi vay,Năm 2020VND,199.890.028,199890028.0,199890028.0,False,False
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,1,0,Dự phòng/(Hoàn nhập) giảm giá tổn thất đầu tư,column_1,Dự phòng/(Hoàn nhập) giảm giá tổn thất đầu tư,,,False,False
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,1,1,Dự phòng/(Hoàn nhập) giảm giá tổn thất đầu tư,Năm 2021VND,3.882.629.145,3882629145.0,3882629145.0,False,False
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,1,2,Dự phòng/(Hoàn nhập) giảm giá tổn thất đầu tư,Năm 2020VND,(6.495.928.415),-6495928415.0,-6495928415.0,False,False
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,2,0,Lỗ chênh lệch tỷ giá,column_1,Lỗ chênh lệch tỷ giá,,,False,False
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,2,1,Lỗ chênh lệch tỷ giá,Năm 2021VND,296.223,296223.0,296223.0,False,False
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,2,2,Lỗ chênh lệch tỷ giá,Năm 2020VND,67.267,67267.0,67267.0,False,False
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,3,0,Chi phí tài chính khác,column_1,Chi phí tài chính khác,,,False,False
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,3,1,Chi phí tài chính khác,Năm 2021VND,663.742.791,663742791.0,663742791.0,False,False
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,3,2,Chi phí tài chính khác,Năm 2020VND,1.082.394.633,1082394633.0,1082394633.0,False,False
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,4,0,Công,column_1,Công,,,False,False
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,4,1,Công,Năm 2021VND,4.906.339.392,4906339392.0,4906339392.0,False,False
SNZ_financial_statements_2021_separate|table_40,SNZ_financial_statements_2021_separate,SNZ,2021,separate,VND,4,2,Công,Năm 2020VND,(5.213.576.487),-5213576487.0,-5213576487.0,False,False
