table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,0,0,Lợi nhuận trước thuế,Chỉ tiêu | Lưu chuyển tiền tử hoạt động kinh doanh,Lợi nhuận trước thuế,,,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,0,1,Lợi nhuận trước thuế,Mã số | Lưu chuyển tiền tử hoạt động kinh doanh,01,1.0,1.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,0,2,Lợi nhuận trước thuế,Năm 2022 VND | Lưu chuyển tiền tử hoạt động kinh doanh,113.932.938.489,113932938489.0,113932938489.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,0,3,Lợi nhuận trước thuế,Năm 2021 VND | Lưu chuyển tiền tử hoạt động kinh doanh,(276.107.820.195),-276107820195.0,-276107820195.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,1,0,Điều chỉnh cho các khoản,Chỉ tiêu | Lưu chuyển tiền tử hoạt động kinh doanh,Điều chỉnh cho các khoản,,,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,1,1,Điều chỉnh cho các khoản,Mã số | Lưu chuyển tiền tử hoạt động kinh doanh,Điều chỉnh cho các khoản,,,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,1,2,Điều chỉnh cho các khoản,Năm 2022 VND | Lưu chuyển tiền tử hoạt động kinh doanh,Điều chỉnh cho các khoản,,,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,1,3,Điều chỉnh cho các khoản,Năm 2021 VND | Lưu chuyển tiền tử hoạt động kinh doanh,Điều chỉnh cho các khoản,,,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,2,0,Khấu hao TSCĐ và BĐSDĐT,Chỉ tiêu | Lưu chuyển tiền tử hoạt động kinh doanh,Khấu hao TSCĐ và BĐSDĐT,,,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,2,1,Khấu hao TSCĐ và BĐSDĐT,Mã số | Lưu chuyển tiền tử hoạt động kinh doanh,02,2.0,2.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,2,2,Khấu hao TSCĐ và BĐSDĐT,Năm 2022 VND | Lưu chuyển tiền tử hoạt động kinh doanh,72.083.177.207,72083177207.0,72083177207.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,2,3,Khấu hao TSCĐ và BĐSDĐT,Năm 2021 VND | Lưu chuyển tiền tử hoạt động kinh doanh,78.945.569.598,78945569598.0,78945569598.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,3,0,Các khoản dự phòng,Chỉ tiêu | Lưu chuyển tiền tử hoạt động kinh doanh,Các khoản dự phòng,,,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,3,1,Các khoản dự phòng,Mã số | Lưu chuyển tiền tử hoạt động kinh doanh,03,3.0,3.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,3,2,Các khoản dự phòng,Năm 2022 VND | Lưu chuyển tiền tử hoạt động kinh doanh,29.279.099.604,29279099604.0,29279099604.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,3,3,Các khoản dự phòng,Năm 2021 VND | Lưu chuyển tiền tử hoạt động kinh doanh,298.644.377.712,298644377712.0,298644377712.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,4,0,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",Chỉ tiêu | Lưu chuyển tiền tử hoạt động kinh doanh,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",,,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,4,1,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",Mã số | Lưu chuyển tiền tử hoạt động kinh doanh,04,4.0,4.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,4,2,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",Năm 2022 VND | Lưu chuyển tiền tử hoạt động kinh doanh,70.965.475,70965475.0,70965475.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,4,3,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",Năm 2021 VND | Lưu chuyển tiền tử hoạt động kinh doanh,20.184.913,20184913.0,20184913.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,5,0,"Lãi, lỗ tử hoạt động đầu tư",Chỉ tiêu | Lưu chuyển tiền tử hoạt động kinh doanh,"Lãi, lỗ tử hoạt động đầu tư",,,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,5,1,"Lãi, lỗ tử hoạt động đầu tư",Mã số | Lưu chuyển tiền tử hoạt động kinh doanh,05,5.0,5.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,5,2,"Lãi, lỗ tử hoạt động đầu tư",Năm 2022 VND | Lưu chuyển tiền tử hoạt động kinh doanh,(22.216.996.193),-22216996193.0,-22216996193.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,5,3,"Lãi, lỗ tử hoạt động đầu tư",Năm 2021 VND | Lưu chuyển tiền tử hoạt động kinh doanh,(14.916.409.861),-14916409861.0,-14916409861.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,6,0,Chi phí lãi vay,Chỉ tiêu | Lưu chuyển tiền tử hoạt động kinh doanh,Chi phí lãi vay,,,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,6,1,Chi phí lãi vay,Mã số | Lưu chuyển tiền tử hoạt động kinh doanh,06,6.0,6.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,6,2,Chi phí lãi vay,Năm 2022 VND | Lưu chuyển tiền tử hoạt động kinh doanh,14.530.485.336,14530485336.0,14530485336.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,6,3,Chi phí lãi vay,Năm 2021 VND | Lưu chuyển tiền tử hoạt động kinh doanh,13.706.970.013,13706970013.0,13706970013.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,7,0,Lợi nhuận tử hoạt động kinh doanh trước thay đổi vốn lưu động,Chỉ tiêu | Lưu chuyển tiền tử hoạt động kinh doanh,Lợi nhuận tử hoạt động kinh doanh trước thay đổi vốn lưu động,,,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,7,1,Lợi nhuận tử hoạt động kinh doanh trước thay đổi vốn lưu động,Mã số | Lưu chuyển tiền tử hoạt động kinh doanh,08,8.0,8.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,7,2,Lợi nhuận tử hoạt động kinh doanh trước thay đổi vốn lưu động,Năm 2022 VND | Lưu chuyển tiền tử hoạt động kinh doanh,207.679.669.918,207679669918.0,207679669918.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,7,3,Lợi nhuận tử hoạt động kinh doanh trước thay đổi vốn lưu động,Năm 2021 VND | Lưu chuyển tiền tử hoạt động kinh doanh,100.292.872.180,100292872180.0,100292872180.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,8,0,"Tăng, giảm các khoản phải thu",Chỉ tiêu | Lưu chuyển tiền tử hoạt động kinh doanh,"Tăng, giảm các khoản phải thu",,,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,8,1,"Tăng, giảm các khoản phải thu",Mã số | Lưu chuyển tiền tử hoạt động kinh doanh,09,9.0,9.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,8,2,"Tăng, giảm các khoản phải thu",Năm 2022 VND | Lưu chuyển tiền tử hoạt động kinh doanh,108.164.783.174,108164783174.0,108164783174.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,8,3,"Tăng, giảm các khoản phải thu",Năm 2021 VND | Lưu chuyển tiền tử hoạt động kinh doanh,441.404.974.910,441404974910.0,441404974910.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,9,0,"Tăng, giảm hàng tồn kho",Chỉ tiêu | Lưu chuyển tiền tử hoạt động kinh doanh,"Tăng, giảm hàng tồn kho",,,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,9,1,"Tăng, giảm hàng tồn kho",Mã số | Lưu chuyển tiền tử hoạt động kinh doanh,10,10.0,10.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,9,2,"Tăng, giảm hàng tồn kho",Năm 2022 VND | Lưu chuyển tiền tử hoạt động kinh doanh,22.539.534.527,22539534527.0,22539534527.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,9,3,"Tăng, giảm hàng tồn kho",Năm 2021 VND | Lưu chuyển tiền tử hoạt động kinh doanh,(20.056.508.007),-20056508007.0,-20056508007.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,10,0,"Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế TNDN phải nộp)",Chỉ tiêu | Lưu chuyển tiền tử hoạt động kinh doanh,"Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế TNDN phải nộp)",,,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,10,1,"Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế TNDN phải nộp)",Mã số | Lưu chuyển tiền tử hoạt động kinh doanh,11,11.0,11.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,10,2,"Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế TNDN phải nộp)",Năm 2022 VND | Lưu chuyển tiền tử hoạt động kinh doanh,26.970.053.564,26970053564.0,26970053564.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,10,3,"Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế TNDN phải nộp)",Năm 2021 VND | Lưu chuyển tiền tử hoạt động kinh doanh,(639.571.265.699),-639571265699.0,-639571265699.0,False,False
OGC_financial_statements_2022_consolidated|table_8,OGC_financial_statements_2022_consolidated,OGC,2022,consolidated,VND,11,0,"Tăng, giảm chi phí trả trước",Chỉ tiêu | Lưu chuyển tiền tử hoạt động kinh doanh,"Tăng, giảm chi phí trả trước",,,False,False
