table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,0,0,Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),column_1,Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),,,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,0,1,Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Mã số,200,200.0,200.0,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,0,2,Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Thuyết minh,,,,False,True
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,0,3,Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),31/12/2023 VND,5.749.096.845.268,5749096845268.0,5749096845268.0,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,0,4,Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),1/1/2023 VND Đã điều chỉnh lại,6.169.213.557.860,6169213557860.0,6169213557860.0,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,1,0,Các khoản phải thu dài hạn,column_1,Các khoản phải thu dài hạn,,,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,1,1,Các khoản phải thu dài hạn,Mã số,210,210.0,210.0,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,1,2,Các khoản phải thu dài hạn,Thuyết minh,,,,False,True
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,1,3,Các khoản phải thu dài hạn,31/12/2023 VND,1.791.695.774.317,1791695774317.0,1791695774317.0,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,1,4,Các khoản phải thu dài hạn,1/1/2023 VND Đã điều chỉnh lại,2.019.143.246.695,2019143246695.0,2019143246695.0,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,2,0,Phải thu dài hạn của khách hàng,column_1,Phải thu dài hạn của khách hàng,,,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,2,1,Phải thu dài hạn của khách hàng,Mã số,211,211.0,211.0,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,2,2,Phải thu dài hạn của khách hàng,Thuyết minh,6(b),,,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,2,3,Phải thu dài hạn của khách hàng,31/12/2023 VND,61.843.907.911,61843907911.0,61843907911.0,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,2,4,Phải thu dài hạn của khách hàng,1/1/2023 VND Đã điều chỉnh lại,61.843.907.911,61843907911.0,61843907911.0,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,3,0,Phải thu về cho vay dài hạn,column_1,Phải thu về cho vay dài hạn,,,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,3,1,Phải thu về cho vay dài hạn,Mã số,215,215.0,215.0,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,3,2,Phải thu về cho vay dài hạn,Thuyết minh,8(b),,,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,3,3,Phải thu về cho vay dài hạn,31/12/2023 VND,1.338.857.792.967,1338857792967.0,1338857792967.0,False,False
VGT_financial_statements_2023_separate|table_2,VGT_financial_statements_2023_separate,VGT,2023,separate,VND,3,4,Phải thu về cho vay dài hạn,1/1/2023 VND Đã điều chỉnh lại,1.485.934.020.078,1485934020078.0,1485934020078.0,False,False
