table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,0,0,- Công ty Cổ phần PLAN ITC,Phải thu từ khách hàng,- Công ty Cổ phần PLAN ITC,,,False,False
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,0,1,- Công ty Cổ phần PLAN ITC,Số cuối năm | Phải thu từ khách hàng,5.332.384.400,5332384400.0,5332384400.0,False,False
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,0,2,- Công ty Cổ phần PLAN ITC,Đơn vị tính: VND | Số đầu năm | Phải thu từ khách hàng,607.832.216,607832216.0,607832216.0,False,False
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,1,0,- Các khoản phải thu khách hàng khác,Phải thu từ khách hàng,- Các khoản phải thu khách hàng khác,,,False,False
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,1,1,- Các khoản phải thu khách hàng khác,Số cuối năm | Phải thu từ khách hàng,22.824.930.886,22824930886.0,22824930886.0,False,False
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,1,2,- Các khoản phải thu khách hàng khác,Đơn vị tính: VND | Số đầu năm | Phải thu từ khách hàng,22.279.904.537,22279904537.0,22279904537.0,False,False
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,2,0,Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 33),Phải thu từ khách hàng,Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 33),,,False,False
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,2,1,Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 33),Số cuối năm | Phải thu từ khách hàng,44.237.884.165,44237884165.0,44237884165.0,False,False
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,2,2,Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 33),Đơn vị tính: VND | Số đầu năm | Phải thu từ khách hàng,1.213.617.487,1213617487.0,1213617487.0,False,False
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,3,0,TỔNG CỘNG,Phải thu từ khách hàng,TỔNG CỘNG,,,False,False
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,3,1,TỔNG CỘNG,Số cuối năm | Phải thu từ khách hàng,72.395.199.451,72395199451.0,72395199451.0,False,False
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,3,2,TỔNG CỘNG,Đơn vị tính: VND | Số đầu năm | Phải thu từ khách hàng,24.101.354.240,24101354240.0,24101354240.0,False,False
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,4,0,Dự phòng phải thu ngắn hạn khó đòi,Phải thu từ khách hàng,Dự phòng phải thu ngắn hạn khó đòi,,,False,False
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,4,1,Dự phòng phải thu ngắn hạn khó đòi,Số cuối năm | Phải thu từ khách hàng,(3.068.979.395),-3068979395.0,-3068979395.0,False,False
VIF_financial_statements_2020_separate|table_12,VIF_financial_statements_2020_separate,VIF,2020,separate,VND,4,2,Dự phòng phải thu ngắn hạn khó đòi,Đơn vị tính: VND | Số đầu năm | Phải thu từ khách hàng,(2.209.685.180),-2209685180.0,-2209685180.0,False,False
