table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,0,0,01/01/2015,GIÁ TRỊ HAO MÒN,01/01/2015,,,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,0,1,01/01/2015,Quyềnsử dụng đấtVND | GIÁ TRỊ HAO MÒN,(4.164.895.419),-4164895419.0,-4164895419.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,0,2,01/01/2015,"Bản quyền,bằng sáng chếVND | GIÁ TRỊ HAO MÒN",(549.392.853),-549392853.0,-549392853.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,0,3,01/01/2015,Nhăn hiệuhàng hoáVND | GIÁ TRỊ HAO MÒN,(100.555.555),-100555555.0,-100555555.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,0,4,01/01/2015,Phần mềmmáy vi tínhVND | GIÁ TRỊ HAO MÒN,(10.654.658.963),-10654658963.0,-10654658963.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,0,5,01/01/2015,TSCĐvô hình khácVND | GIÁ TRỊ HAO MÒN,(62.634.692.519),-62634692519.0,-62634692519.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,0,6,01/01/2015,CộngVND | GIÁ TRỊ HAO MÒN,(78.104.195.309),-78104195309.0,-78104195309.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,1,0,- Khấu hao trong năm,GIÁ TRỊ HAO MÒN,- Khấu hao trong năm,,,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,1,1,- Khấu hao trong năm,Quyềnsử dụng đấtVND | GIÁ TRỊ HAO MÒN,(2.037.968.686),-2037968686.0,-2037968686.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,1,2,- Khấu hao trong năm,"Bản quyền,bằng sáng chếVND | GIÁ TRỊ HAO MÒN",(846.168.810),-846168810.0,-846168810.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,1,3,- Khấu hao trong năm,Nhăn hiệuhàng hoáVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,1,4,- Khấu hao trong năm,Phần mềmmáy vi tínhVND | GIÁ TRỊ HAO MÒN,(4.477.451.890),-4477451890.0,-4477451890.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,1,5,- Khấu hao trong năm,TSCĐvô hình khácVND | GIÁ TRỊ HAO MÒN,(9.314.496.651),-9314496651.0,-9314496651.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,1,6,- Khấu hao trong năm,CộngVND | GIÁ TRỊ HAO MÒN,(16.676.086.037),-16676086037.0,-16676086037.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,2,0,- Phân loại nhóm tài sản,GIÁ TRỊ HAO MÒN,- Phân loại nhóm tài sản,,,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,2,1,- Phân loại nhóm tài sản,Quyềnsử dụng đấtVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,2,2,- Phân loại nhóm tài sản,"Bản quyền,bằng sáng chếVND | GIÁ TRỊ HAO MÒN",(36.470.213),-36470213.0,-36470213.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,2,3,- Phân loại nhóm tài sản,Nhăn hiệuhàng hoáVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,2,4,- Phân loại nhóm tài sản,Phần mềmmáy vi tínhVND | GIÁ TRỊ HAO MÒN,36.470.213,36470213.0,36470213.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,2,5,- Phân loại nhóm tài sản,TSCĐvô hình khácVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,2,6,- Phân loại nhóm tài sản,CộngVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,3,0,- Tăng khác,GIÁ TRỊ HAO MÒN,- Tăng khác,,,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,3,1,- Tăng khác,Quyềnsử dụng đấtVND | GIÁ TRỊ HAO MÒN,(188.835.821),-188835821.0,-188835821.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,3,2,- Tăng khác,"Bản quyền,bằng sáng chếVND | GIÁ TRỊ HAO MÒN",-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,3,3,- Tăng khác,Nhăn hiệuhàng hoáVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,3,4,- Tăng khác,Phần mềmmáy vi tínhVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,3,5,- Tăng khác,TSCĐvô hình khácVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,3,6,- Tăng khác,CộngVND | GIÁ TRỊ HAO MÒN,(188.835.821),-188835821.0,-188835821.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,4,0,"- Thanh lý, nhượng bán",GIÁ TRỊ HAO MÒN,"- Thanh lý, nhượng bán",,,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,4,1,"- Thanh lý, nhượng bán",Quyềnsử dụng đấtVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,4,2,"- Thanh lý, nhượng bán","Bản quyền,bằng sáng chếVND | GIÁ TRỊ HAO MÒN",-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,4,3,"- Thanh lý, nhượng bán",Nhăn hiệuhàng hoáVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,4,4,"- Thanh lý, nhượng bán",Phần mềmmáy vi tínhVND | GIÁ TRỊ HAO MÒN,79.000.000,79000000.0,79000000.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,4,5,"- Thanh lý, nhượng bán",TSCĐvô hình khácVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,4,6,"- Thanh lý, nhượng bán",CộngVND | GIÁ TRỊ HAO MÒN,79.000.000,79000000.0,79000000.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,5,0,- Bàn giao cho Tổng Công ty Quản lý Bay Việt Nam- Công ty TNHH,GIÁ TRỊ HAO MÒN,- Bàn giao cho Tổng Công ty Quản lý Bay Việt Nam- Công ty TNHH,,,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,5,1,- Bàn giao cho Tổng Công ty Quản lý Bay Việt Nam- Công ty TNHH,Quyềnsử dụng đấtVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,5,2,- Bàn giao cho Tổng Công ty Quản lý Bay Việt Nam- Công ty TNHH,"Bản quyền,bằng sáng chếVND | GIÁ TRỊ HAO MÒN",-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,5,3,- Bàn giao cho Tổng Công ty Quản lý Bay Việt Nam- Công ty TNHH,Nhăn hiệuhàng hoáVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,5,4,- Bàn giao cho Tổng Công ty Quản lý Bay Việt Nam- Công ty TNHH,Phần mềmmáy vi tínhVND | GIÁ TRỊ HAO MÒN,183.080.807,183080807.0,183080807.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,5,5,- Bàn giao cho Tổng Công ty Quản lý Bay Việt Nam- Công ty TNHH,TSCĐvô hình khácVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,5,6,- Bàn giao cho Tổng Công ty Quản lý Bay Việt Nam- Công ty TNHH,CộngVND | GIÁ TRỊ HAO MÒN,183.080.807,183080807.0,183080807.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,6,0,- Giảm do không còn nằm giữ quyền kiểm soát tại Công ty Cổ phần Thương mại Hàng không Cam Ranh,GIÁ TRỊ HAO MÒN,- Giảm do không còn nằm giữ quyền kiểm soát tại Công ty Cổ phần Thương mại Hàng không Cam Ranh,,,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,6,1,- Giảm do không còn nằm giữ quyền kiểm soát tại Công ty Cổ phần Thương mại Hàng không Cam Ranh,Quyềnsử dụng đấtVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,6,2,- Giảm do không còn nằm giữ quyền kiểm soát tại Công ty Cổ phần Thương mại Hàng không Cam Ranh,"Bản quyền,bằng sáng chếVND | GIÁ TRỊ HAO MÒN",-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,6,3,- Giảm do không còn nằm giữ quyền kiểm soát tại Công ty Cổ phần Thương mại Hàng không Cam Ranh,Nhăn hiệuhàng hoáVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,6,4,- Giảm do không còn nằm giữ quyền kiểm soát tại Công ty Cổ phần Thương mại Hàng không Cam Ranh,Phần mềmmáy vi tínhVND | GIÁ TRỊ HAO MÒN,63.700.000,63700000.0,63700000.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,6,5,- Giảm do không còn nằm giữ quyền kiểm soát tại Công ty Cổ phần Thương mại Hàng không Cam Ranh,TSCĐvô hình khácVND | GIÁ TRỊ HAO MÒN,-,0.0,0.0,True,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,6,6,- Giảm do không còn nằm giữ quyền kiểm soát tại Công ty Cổ phần Thương mại Hàng không Cam Ranh,CộngVND | GIÁ TRỊ HAO MÒN,63.700.000,63700000.0,63700000.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,7,0,31/12/2015,GIÁ TRỊ HAO MÒN,31/12/2015,,,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,7,1,31/12/2015,Quyềnsử dụng đấtVND | GIÁ TRỊ HAO MÒN,(6.391.699.926),-6391699926.0,-6391699926.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,7,2,31/12/2015,"Bản quyền,bằng sáng chếVND | GIÁ TRỊ HAO MÒN",(1.432.031.876),-1432031876.0,-1432031876.0,False,False
ACV_financial_statements_2015_consolidated|table_23,ACV_financial_statements_2015_consolidated,ACV,2015,consolidated,VND,7,3,31/12/2015,Nhăn hiệuhàng hoáVND | GIÁ TRỊ HAO MÒN,(100.555.555),-100555555.0,-100555555.0,False,False
