table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,0,0,Ngắn hạn,column_1,Ngắn hạn,,,False,False
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,0,1,Ngắn hạn,VND | Số cuối năm,310.952.976.694,310952976694.0,310952976694.0,False,False
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,0,2,Ngắn hạn,VND | Số đầu năm,320.390.293.856,320390293856.0,320390293856.0,False,False
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,1,0,Người mua trả tiền trước,column_1,Người mua trả tiền trước,,,False,False
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,1,1,Người mua trả tiền trước,VND | Số cuối năm,171.352.976.694,171352976694.0,171352976694.0,False,False
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,1,2,Người mua trả tiền trước,VND | Số đầu năm,180.790.293.856,180790293856.0,180790293856.0,False,False
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,2,0,- Công ty Cổ phần Luux Interior,column_1,- Công ty Cổ phần Luux Interior,,,False,False
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,2,1,- Công ty Cổ phần Luux Interior,VND | Số cuối năm,70.592.179.813,70592179813.0,70592179813.0,False,False
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,2,2,- Công ty Cổ phần Luux Interior,VND | Số đầu năm,50.000.000.000,50000000000.0,50000000000.0,False,False
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,3,0,"- Công ty Cổ phần Vinhomes (""Vinhomes"") (*)",column_1,"- Công ty Cổ phần Vinhomes (""Vinhomes"") (*)",,,False,False
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,3,1,"- Công ty Cổ phần Vinhomes (""Vinhomes"") (*)",VND | Số cuối năm,14.474.568.827,14474568827.0,14474568827.0,False,False
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,3,2,"- Công ty Cổ phần Vinhomes (""Vinhomes"") (*)",VND | Số đầu năm,10.189.343.687,10189343687.0,10189343687.0,False,False
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,4,0,- Ông Võ Đình Ngọc,column_1,- Ông Võ Đình Ngọc,,,False,False
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,4,1,- Ông Võ Đình Ngọc,VND | Số cuối năm,11.000.000.000,11000000000.0,11000000000.0,False,False
TTF_financial_statements_2023_separate|table_30,TTF_financial_statements_2023_separate,TTF,2023,separate,VND,4,2,- Ông Võ Đình Ngọc,VND | Số đầu năm,11.000.000.000,11000000000.0,11000000000.0,False,False
