table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,0,0,"Chi phí nguyên liệu, vật liệu",column_1,"Chi phí nguyên liệu, vật liệu",,,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,0,1,"Chi phí nguyên liệu, vật liệu",Năm 2018 | VND,329.444.163.182,329444163182.0,329444163182.0,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,0,2,"Chi phí nguyên liệu, vật liệu",Năm 2017 | VND,444.666.318.735,444666318735.0,444666318735.0,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,1,0,Chi phí nhân công,column_1,Chi phí nhân công,,,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,1,1,Chi phí nhân công,Năm 2018 | VND,55.858.450.928,55858450928.0,55858450928.0,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,1,2,Chi phí nhân công,Năm 2017 | VND,58.578.355.300,58578355300.0,58578355300.0,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,2,0,Chi phí khấu hao tài sản cố định,column_1,Chi phí khấu hao tài sản cố định,,,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,2,1,Chi phí khấu hao tài sản cố định,Năm 2018 | VND,93.944.417.008,93944417008.0,93944417008.0,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,2,2,Chi phí khấu hao tài sản cố định,Năm 2017 | VND,53.916.679.635,53916679635.0,53916679635.0,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,3,0,"Hoàn nhập dự phòng, bảo hành",column_1,"Hoàn nhập dự phòng, bảo hành",,,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,3,1,"Hoàn nhập dự phòng, bảo hành",Năm 2018 | VND,(5.604.095.600),-5604095600.0,-5604095600.0,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,3,2,"Hoàn nhập dự phòng, bảo hành",Năm 2017 | VND,(44.609.143.325),-44609143325.0,-44609143325.0,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,4,0,Chi phí dịch vụ mua ngoài,column_1,Chi phí dịch vụ mua ngoài,,,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,4,1,Chi phí dịch vụ mua ngoài,Năm 2018 | VND,1.075.282.528.286,1075282528286.0,1075282528286.0,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,4,2,Chi phí dịch vụ mua ngoài,Năm 2017 | VND,920.154.366.499,920154366499.0,920154366499.0,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,5,0,Chi phí khác bằng tiền,column_1,Chi phí khác bằng tiền,,,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,5,1,Chi phí khác bằng tiền,Năm 2018 | VND,73.735.125.971,73735125971.0,73735125971.0,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,5,2,Chi phí khác bằng tiền,Năm 2017 | VND,16.879.298.820,16879298820.0,16879298820.0,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,6,0,,column_1,,,,False,True
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,6,1,,Năm 2018 | VND,1.622.660.589.775,1622660589775.0,1622660589775.0,False,False
PC1_financial_statements_2018_separate|table_54,PC1_financial_statements_2018_separate,PC1,2018,separate,VND,6,2,,Năm 2017 | VND,1.449.585.875.664,1449585875664.0,1449585875664.0,False,False
