table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,0,0,Tiền gửi tại NHNNVN,(Triệu VND),Tiền gửi tại NHNNVN,,,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,0,1,Tiền gửi tại NHNNVN,Chưa quá hạn và chưa phải lập dự phòng,9.826.851,9826851.0,9826851000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,0,2,Tiền gửi tại NHNNVN,Đã quá hạn nhưng chưa phải lập dự phòng,-,0.0,0.0,True,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,0,3,Tiền gửi tại NHNNVN,Đã quá hạn và đã lập dự phòng,-,0.0,0.0,True,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,0,4,Tiền gửi tại NHNNVN,Tổng cộng,9.826.851,9826851.0,9826851000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,1,0,Tiền gửi và cho vay các TCTD khác - gộp,(Triệu VND),Tiền gửi và cho vay các TCTD khác - gộp,,,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,1,1,Tiền gửi và cho vay các TCTD khác - gộp,Chưa quá hạn và chưa phải lập dự phòng,45.068.410,45068410.0,45068410000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,1,2,Tiền gửi và cho vay các TCTD khác - gộp,Đã quá hạn nhưng chưa phải lập dự phòng,-,0.0,0.0,True,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,1,3,Tiền gửi và cho vay các TCTD khác - gộp,Đã quá hạn và đã lập dự phòng,-,0.0,0.0,True,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,1,4,Tiền gửi và cho vay các TCTD khác - gộp,Tổng cộng,45.068.410,45068410.0,45068410000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,2,0,Cho vay khách hàng - gộp,(Triệu VND),Cho vay khách hàng - gộp,,,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,2,1,Cho vay khách hàng - gộp,Chưa quá hạn và chưa phải lập dự phòng,150.235.160,150235160.0,150235160000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,2,2,Cho vay khách hàng - gộp,Đã quá hạn nhưng chưa phải lập dự phòng,691.534,691534.0,691534000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,2,3,Cho vay khách hàng - gộp,Đã quá hạn và đã lập dự phòng,3.029.298,3029298.0,3029298000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,2,4,Cho vay khách hàng - gộp,Tổng cộng,153.955.992,153955992.0,153955992000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,3,0,Chứng khoán đầu tư - gộp,(Triệu VND),Chứng khoán đầu tư - gộp,,,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,3,1,Chứng khoán đầu tư - gộp,Chưa quá hạn và chưa phải lập dự phòng,8.666.762,8666762.0,8666762000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,3,2,Chứng khoán đầu tư - gộp,Đã quá hạn nhưng chưa phải lập dự phòng,,,,False,True
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,3,3,Chứng khoán đầu tư - gộp,Đã quá hạn và đã lập dự phòng,,,,False,True
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,3,4,Chứng khoán đầu tư - gộp,Tổng cộng,8.666.762,8666762.0,8666762000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,4,0,Tài sản tài chính khác - gộp,(Triệu VND),Tài sản tài chính khác - gộp,,,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,4,1,Tài sản tài chính khác - gộp,Chưa quá hạn và chưa phải lập dự phòng,8.044.126,8044126.0,8044126000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,4,2,Tài sản tài chính khác - gộp,Đã quá hạn nhưng chưa phải lập dự phòng,-,0.0,0.0,True,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,4,3,Tài sản tài chính khác - gộp,Đã quá hạn và đã lập dự phòng,40.430,40430.0,40430000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,4,4,Tài sản tài chính khác - gộp,Tổng cộng,8.084.556,8084556.0,8084556000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,5,0,,(Triệu VND),,,,False,True
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,5,1,,Chưa quá hạn và chưa phải lập dự phòng,221.841.309,221841309.0,221841309000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,5,2,,Đã quá hạn nhưng chưa phải lập dự phòng,691.534,691534.0,691534000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,5,3,,Đã quá hạn và đã lập dự phòng,3.069.728,3069728.0,3069728000000.0,False,False
SSB_financial_statements_2022_consolidated|table_110,SSB_financial_statements_2022_consolidated,SSB,2022,consolidated,MILLION_VND,5,4,,Tổng cộng,225.602.571,225602571.0,225602571000000.0,False,False
