table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
DCM_financial_statements_2019_consolidated|table_9,DCM_financial_statements_2019_consolidated,DCM,2019,consolidated,VND,0,0,1. Tiên thu từ đi vay,CHỈ TIÊU | III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,1. Tiên thu từ đi vay,,,False,False
DCM_financial_statements_2019_consolidated|table_9,DCM_financial_statements_2019_consolidated,DCM,2019,consolidated,VND,0,1,1. Tiên thu từ đi vay,Mã số | III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,33,33.0,33.0,False,False
DCM_financial_statements_2019_consolidated|table_9,DCM_financial_statements_2019_consolidated,DCM,2019,consolidated,VND,0,2,1. Tiên thu từ đi vay,Năm nay | III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,1.674.818.710.245,1674818710245.0,1674818710245.0,False,False
DCM_financial_statements_2019_consolidated|table_9,DCM_financial_statements_2019_consolidated,DCM,2019,consolidated,VND,0,3,1. Tiên thu từ đi vay,Năm trước | III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,543.170.363.366,543170363366.0,543170363366.0,False,False
DCM_financial_statements_2019_consolidated|table_9,DCM_financial_statements_2019_consolidated,DCM,2019,consolidated,VND,1,0,2. Tiên trả nợ gốc vay,CHỈ TIÊU | III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,2. Tiên trả nợ gốc vay,,,False,False
DCM_financial_statements_2019_consolidated|table_9,DCM_financial_statements_2019_consolidated,DCM,2019,consolidated,VND,1,1,2. Tiên trả nợ gốc vay,Mã số | III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,34,34.0,34.0,False,False
DCM_financial_statements_2019_consolidated|table_9,DCM_financial_statements_2019_consolidated,DCM,2019,consolidated,VND,1,2,2. Tiên trả nợ gốc vay,Năm nay | III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,(2.591.522.571.685),-2591522571685.0,-2591522571685.0,False,False
DCM_financial_statements_2019_consolidated|table_9,DCM_financial_statements_2019_consolidated,DCM,2019,consolidated,VND,1,3,2. Tiên trả nợ gốc vay,Năm trước | III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,(2.624.916.580.191),-2624916580191.0,-2624916580191.0,False,False
DCM_financial_statements_2019_consolidated|table_9,DCM_financial_statements_2019_consolidated,DCM,2019,consolidated,VND,2,0,"3. Cố tức, lợi nhuận đã trả cho chủ sở hữu",CHỈ TIÊU | III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,"3. Cố tức, lợi nhuận đã trả cho chủ sở hữu",,,False,False
DCM_financial_statements_2019_consolidated|table_9,DCM_financial_statements_2019_consolidated,DCM,2019,consolidated,VND,2,1,"3. Cố tức, lợi nhuận đã trả cho chủ sở hữu",Mã số | III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,36,36.0,36.0,False,False
