table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,0,0,NỘ PHẢI TRẢ (300 = 310 + 330),NGUỒN VỐN,NỘ PHẢI TRẢ (300 = 310 + 330),,,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,0,1,NỘ PHẢI TRẢ (300 = 310 + 330),Mã số | NGUỒN VỐN,300,300.0,300.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,0,2,NỘ PHẢI TRẢ (300 = 310 + 330),Thuyết minh | NGUỒN VỐN,,,,False,True
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,0,3,NỘ PHẢI TRẢ (300 = 310 + 330),30/9/2019 VND | NGUỒN VỐN,11.757.157.277.389,11757157277389.0,11757157277389.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,0,4,NỘ PHẢI TRẢ (300 = 310 + 330),1/10/2018 VND | NGUỒN VỐN,16.103.196.342.693,16103196342693.0,16103196342693.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,1,0,Nợ ngắn hạn,NGUỒN VỐN,Nợ ngắn hạn,,,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,1,1,Nợ ngắn hạn,Mã số | NGUỒN VỐN,310,310.0,310.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,1,2,Nợ ngắn hạn,Thuyết minh | NGUỒN VỐN,,,,False,True
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,1,3,Nợ ngắn hạn,30/9/2019 VND | NGUỒN VỐN,8.767.419.669.924,8767419669924.0,8767419669924.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,1,4,Nợ ngắn hạn,1/10/2018 VND | NGUỒN VỐN,12.637.507.361.815,12637507361815.0,12637507361815.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,2,0,Phải trả người bán,NGUỒN VỐN,Phải trả người bán,,,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,2,1,Phải trả người bán,Mã số | NGUỒN VỐN,311,311.0,311.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,2,2,Phải trả người bán,Thuyết minh | NGUỒN VỐN,19,19.0,19.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,2,3,Phải trả người bán,30/9/2019 VND | NGUỒN VỐN,1.379.160.194.955,1379160194955.0,1379160194955.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,2,4,Phải trả người bán,1/10/2018 VND | NGUỒN VỐN,1.066.621.824.454,1066621824454.0,1066621824454.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,3,0,Người mua trả tiền trước,NGUỒN VỐN,Người mua trả tiền trước,,,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,3,1,Người mua trả tiền trước,Mã số | NGUỒN VỐN,312,312.0,312.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,3,2,Người mua trả tiền trước,Thuyết minh | NGUỒN VỐN,,,,False,True
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,3,3,Người mua trả tiền trước,30/9/2019 VND | NGUỒN VỐN,101.394.195.074,101394195074.0,101394195074.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,3,4,Người mua trả tiền trước,1/10/2018 VND | NGUỒN VỐN,141.297.692.947,141297692947.0,141297692947.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,4,0,Thuế phải nộp Nhà nước,NGUỒN VỐN,Thuế phải nộp Nhà nước,,,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,4,1,Thuế phải nộp Nhà nước,Mã số | NGUỒN VỐN,313,313.0,313.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,4,2,Thuế phải nộp Nhà nước,Thuyết minh | NGUỒN VỐN,20(a),,,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,4,3,Thuế phải nộp Nhà nước,30/9/2019 VND | NGUỒN VỐN,83.658.990.877,83658990877.0,83658990877.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,4,4,Thuế phải nộp Nhà nước,1/10/2018 VND | NGUỒN VỐN,61.518.263.658,61518263658.0,61518263658.0,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,5,0,Phải trả người lao động,NGUỒN VỐN,Phải trả người lao động,,,False,False
HSG_financial_statements_2019_consolidated|table_4,HSG_financial_statements_2019_consolidated,HSG,2019,consolidated,VND,5,1,Phải trả người lao động,Mã số | NGUỒN VỐN,314,314.0,314.0,False,False
