table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
VPI_financial_statements_2024_separate|table_30,VPI_financial_statements_2024_separate,VPI,2024,separate,VND,0,0,Dự án Khu đô thị mới Cồn Khương – thành phố Cần Thơ (*),column_1,Dự án Khu đô thị mới Cồn Khương – thành phố Cần Thơ (*),,,False,False
VPI_financial_statements_2024_separate|table_30,VPI_financial_statements_2024_separate,VPI,2024,separate,VND,0,1,Dự án Khu đô thị mới Cồn Khương – thành phố Cần Thơ (*),Số cuối năm,307.268.167.339,307268167339.0,307268167339.0,False,False
VPI_financial_statements_2024_separate|table_30,VPI_financial_statements_2024_separate,VPI,2024,separate,VND,0,2,Dự án Khu đô thị mới Cồn Khương – thành phố Cần Thơ (*),Đơn vị tính: VND | Số đầu năm,307.108.065.245,307108065245.0,307108065245.0,False,False
VPI_financial_statements_2024_separate|table_30,VPI_financial_statements_2024_separate,VPI,2024,separate,VND,1,0,Dự án Lộc Bình – tỉnh Thừa Thiên Huế,column_1,Dự án Lộc Bình – tỉnh Thừa Thiên Huế,,,False,False
VPI_financial_statements_2024_separate|table_30,VPI_financial_statements_2024_separate,VPI,2024,separate,VND,1,1,Dự án Lộc Bình – tỉnh Thừa Thiên Huế,Số cuối năm,53.671.011.821,53671011821.0,53671011821.0,False,False
VPI_financial_statements_2024_separate|table_30,VPI_financial_statements_2024_separate,VPI,2024,separate,VND,1,2,Dự án Lộc Bình – tỉnh Thừa Thiên Huế,Đơn vị tính: VND | Số đầu năm,53.346.933.242,53346933242.0,53346933242.0,False,False
VPI_financial_statements_2024_separate|table_30,VPI_financial_statements_2024_separate,VPI,2024,separate,VND,2,0,Các dự án khác,column_1,Các dự án khác,,,False,False
VPI_financial_statements_2024_separate|table_30,VPI_financial_statements_2024_separate,VPI,2024,separate,VND,2,1,Các dự án khác,Số cuối năm,56.338.242.498,56338242498.0,56338242498.0,False,False
VPI_financial_statements_2024_separate|table_30,VPI_financial_statements_2024_separate,VPI,2024,separate,VND,2,2,Các dự án khác,Đơn vị tính: VND | Số đầu năm,68.027.720.368,68027720368.0,68027720368.0,False,False
VPI_financial_statements_2024_separate|table_30,VPI_financial_statements_2024_separate,VPI,2024,separate,VND,3,0,TỔNG CỘNG,column_1,TỔNG CỘNG,,,False,False
VPI_financial_statements_2024_separate|table_30,VPI_financial_statements_2024_separate,VPI,2024,separate,VND,3,1,TỔNG CỘNG,Số cuối năm,417.277.421.658,417277421658.0,417277421658.0,False,False
VPI_financial_statements_2024_separate|table_30,VPI_financial_statements_2024_separate,VPI,2024,separate,VND,3,2,TỔNG CỘNG,Đơn vị tính: VND | Số đầu năm,428.482.718.855,428482718855.0,428482718855.0,False,False
