table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,0,0,A. TÀI SẢN NGĂN HẠN,TÀI SẢN,A. TÀI SẢN NGĂN HẠN,,,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,0,1,A. TÀI SẢN NGĂN HẠN,Mã số,100,100.0,100.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,0,2,A. TÀI SẢN NGĂN HẠN,Thuyết minh,,,,False,True
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,0,3,A. TÀI SẢN NGĂN HẠN,31/12/2024 VND,10.009.678.757.320,10009678757320.0,10009678757320.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,0,4,A. TÀI SẢN NGĂN HẠN,01/01/2024 VND,8.091.482.216.843,8091482216843.0,8091482216843.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,1,0,I. Tiền và các khoản tương đương tiền,TÀI SẢN,I. Tiền và các khoản tương đương tiền,,,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,1,1,I. Tiền và các khoản tương đương tiền,Mã số,110,110.0,110.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,1,2,I. Tiền và các khoản tương đương tiền,Thuyết minh,,,,False,True
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,1,3,I. Tiền và các khoản tương đương tiền,31/12/2024 VND,538.409.906.246,538409906246.0,538409906246.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,1,4,I. Tiền và các khoản tương đương tiền,01/01/2024 VND,288.969.487.361,288969487361.0,288969487361.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,2,0,1. Tiền,TÀI SẢN,1. Tiền,,,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,2,1,1. Tiền,Mã số,111,111.0,111.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,2,2,1. Tiền,Thuyết minh,5,5.0,5.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,2,3,1. Tiền,31/12/2024 VND,538.409.906.246,538409906246.0,538409906246.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,2,4,1. Tiền,01/01/2024 VND,288.969.487.361,288969487361.0,288969487361.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,3,0,2. Các khoản tương đương tiền,TÀI SẢN,2. Các khoản tương đương tiền,,,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,3,1,2. Các khoản tương đương tiền,Mã số,112,112.0,112.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,3,2,2. Các khoản tương đương tiền,Thuyết minh,,,,False,True
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,3,3,2. Các khoản tương đương tiền,31/12/2024 VND,-,0.0,0.0,True,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,3,4,2. Các khoản tương đương tiền,01/01/2024 VND,-,0.0,0.0,True,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,4,0,II. Đầu tư tài chính ngắn hạn,TÀI SẢN,II. Đầu tư tài chính ngắn hạn,,,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,4,1,II. Đầu tư tài chính ngắn hạn,Mã số,120,120.0,120.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,4,2,II. Đầu tư tài chính ngắn hạn,Thuyết minh,,,,False,True
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,4,3,II. Đầu tư tài chính ngắn hạn,31/12/2024 VND,7.299.000.000.000,7299000000000.0,7299000000000.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,4,4,II. Đầu tư tài chính ngắn hạn,01/01/2024 VND,6.165.000.000.000,6165000000000.0,6165000000000.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,5,0,1. Chứng khoán kinh doanh,TÀI SẢN,1. Chứng khoán kinh doanh,,,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,5,1,1. Chứng khoán kinh doanh,Mã số,121,121.0,121.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,5,2,1. Chứng khoán kinh doanh,Thuyết minh,,,,False,True
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,5,3,1. Chứng khoán kinh doanh,31/12/2024 VND,-,0.0,0.0,True,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,5,4,1. Chứng khoán kinh doanh,01/01/2024 VND,-,0.0,0.0,True,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,6,0,2. Đầu tư nằm giữ đến ngày đáo hạn,TÀI SẢN,2. Đầu tư nằm giữ đến ngày đáo hạn,,,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,6,1,2. Đầu tư nằm giữ đến ngày đáo hạn,Mã số,123,123.0,123.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,6,2,2. Đầu tư nằm giữ đến ngày đáo hạn,Thuyết minh,6.a,,,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,6,3,2. Đầu tư nằm giữ đến ngày đáo hạn,31/12/2024 VND,7.299.000.000.000,7299000000000.0,7299000000000.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,6,4,2. Đầu tư nằm giữ đến ngày đáo hạn,01/01/2024 VND,6.165.000.000.000,6165000000000.0,6165000000000.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,7,0,III. Các khoản phải thu ngắn hạn,TÀI SẢN,III. Các khoản phải thu ngắn hạn,,,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,7,1,III. Các khoản phải thu ngắn hạn,Mã số,130,130.0,130.0,False,False
QNS_financial_statements_2024_separate|table_4,QNS_financial_statements_2024_separate,QNS,2024,separate,VND,7,2,III. Các khoản phải thu ngắn hạn,Thuyết minh,,,,False,True
