table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
MBB_financial_statements_2020_separate|table_5,MBB_financial_statements_2020_separate,MBB,2020,separate,MILLION_VND,0,0,"Tiền mật, vàng bạc, đá quý",TÀI SẢN,"Tiền mật, vàng bạc, đá quý",,,False,False
MBB_financial_statements_2020_separate|table_5,MBB_financial_statements_2020_separate,MBB,2020,separate,MILLION_VND,0,1,"Tiền mật, vàng bạc, đá quý",Thuyết minh | TÀI SẢN,5,5.0,5000000.0,False,False
MBB_financial_statements_2020_separate|table_5,MBB_financial_statements_2020_separate,MBB,2020,separate,MILLION_VND,0,2,"Tiền mật, vàng bạc, đá quý",31/12/2020 triệu đồng | TÀI SẢN,3.108.249,3108249.0,3108249000000.0,False,False
MBB_financial_statements_2020_separate|table_5,MBB_financial_statements_2020_separate,MBB,2020,separate,MILLION_VND,0,3,"Tiền mật, vàng bạc, đá quý",31/12/2019 triệu đồng | TÀI SẢN,2.339.683,2339683.0,2339683000000.0,False,False
MBB_financial_statements_2020_separate|table_5,MBB_financial_statements_2020_separate,MBB,2020,separate,MILLION_VND,1,0,Tiền gửi tại Ngân hàng Nhà nước,TÀI SẢN,Tiền gửi tại Ngân hàng Nhà nước,,,False,False
MBB_financial_statements_2020_separate|table_5,MBB_financial_statements_2020_separate,MBB,2020,separate,MILLION_VND,1,1,Tiền gửi tại Ngân hàng Nhà nước,Thuyết minh | TÀI SẢN,6,6.0,6000000.0,False,False
MBB_financial_statements_2020_separate|table_5,MBB_financial_statements_2020_separate,MBB,2020,separate,MILLION_VND,1,2,Tiền gửi tại Ngân hàng Nhà nước,31/12/2020 triệu đồng | TÀI SẢN,17.286.855,17286855.0,17286855000000.0,False,False
MBB_financial_statements_2020_separate|table_5,MBB_financial_statements_2020_separate,MBB,2020,separate,MILLION_VND,1,3,Tiền gửi tại Ngân hàng Nhà nước,31/12/2019 triệu đồng | TÀI SẢN,14.338.075,14338075.0,14338075000000.0,False,False
MBB_financial_statements_2020_separate|table_5,MBB_financial_statements_2020_separate,MBB,2020,separate,MILLION_VND,2,0,Tiền gửi và cho vay các tổ chức tin dụng khác,TÀI SẢN,Tiền gửi và cho vay các tổ chức tin dụng khác,,,False,False
MBB_financial_statements_2020_separate|table_5,MBB_financial_statements_2020_separate,MBB,2020,separate,MILLION_VND,2,1,Tiền gửi và cho vay các tổ chức tin dụng khác,Thuyết minh | TÀI SẢN,7,7.0,7000000.0,False,False
