table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,0,0,▪ Mseafood Corporation,Ngày 31 tháng 12 năm 2022 | Đầu tư góp vốn vào: | Công ty con,▪ Mseafood Corporation,,,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,0,1,▪ Mseafood Corporation,Địa chí | Đầu tư góp vốn vào: | Công ty con,"Tiểu bang California, Hoa Kỳ",,,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,PERCENT,0,2,▪ Mseafood Corporation,% quyền biểu quyết | Đầu tư góp vốn vào: | Công ty con,"90,0%",90.0,90.0,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,PERCENT,0,3,▪ Mseafood Corporation,% số hữu | Đầu tư góp vốn vào: | Công ty con,"90,0%",90.0,90.0,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,0,4,▪ Mseafood Corporation,Giá gốc VND | Đầu tư góp vốn vào: | Công ty con,323.162.400.000,323162400000.0,323162400000.0,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,0,5,▪ Mseafood Corporation,Dự phòng giảm giá VND | Đầu tư góp vốn vào: | Công ty con,-,0.0,0.0,True,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,0,6,▪ Mseafood Corporation,Giá trị hợp lý VND | Đầu tư góp vốn vào: | Công ty con,(iv),,,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,1,0,▪ Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Ngày 31 tháng 12 năm 2022 | Đầu tư góp vốn vào: | Công ty con,▪ Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,,,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,1,1,▪ Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Địa chí | Đầu tư góp vốn vào: | Công ty con,"Tinh Hậu Giang, Việt Nam",,,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,PERCENT,1,2,▪ Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,% quyền biểu quyết | Đầu tư góp vốn vào: | Công ty con,"98,27%",98.27,98.27,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,PERCENT,1,3,▪ Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,% số hữu | Đầu tư góp vốn vào: | Công ty con,"98,27%",98.27,98.27,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,1,4,▪ Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Giá gốc VND | Đầu tư góp vốn vào: | Công ty con,1.784.399.634.231,1784399634231.0,1784399634231.0,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,1,5,▪ Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Dự phòng giảm giá VND | Đầu tư góp vốn vào: | Công ty con,-,0.0,0.0,True,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,1,6,▪ Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Giá trị hợp lý VND | Đầu tư góp vốn vào: | Công ty con,(iv),,,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,2,0,▪ Công ty TNHH Chế biến Thủy sản Minh Quí (i),Ngày 31 tháng 12 năm 2022 | Đầu tư góp vốn vào: | Công ty con,▪ Công ty TNHH Chế biến Thủy sản Minh Quí (i),,,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,2,1,▪ Công ty TNHH Chế biến Thủy sản Minh Quí (i),Địa chí | Đầu tư góp vốn vào: | Công ty con,"Tinh Cà Mau, Việt Nam",,,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,PERCENT,2,2,▪ Công ty TNHH Chế biến Thủy sản Minh Quí (i),% quyền biểu quyết | Đầu tư góp vốn vào: | Công ty con,"97,5%",97.5,97.5,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,PERCENT,2,3,▪ Công ty TNHH Chế biến Thủy sản Minh Quí (i),% số hữu | Đầu tư góp vốn vào: | Công ty con,"97,5%",97.5,97.5,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,2,4,▪ Công ty TNHH Chế biến Thủy sản Minh Quí (i),Giá gốc VND | Đầu tư góp vốn vào: | Công ty con,195.000.000.000,195000000000.0,195000000000.0,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,2,5,▪ Công ty TNHH Chế biến Thủy sản Minh Quí (i),Dự phòng giảm giá VND | Đầu tư góp vốn vào: | Công ty con,-,0.0,0.0,True,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,2,6,▪ Công ty TNHH Chế biến Thủy sản Minh Quí (i),Giá trị hợp lý VND | Đầu tư góp vốn vào: | Công ty con,(iv),,,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,3,0,▪ Công ty TNHH Chế biến Thủy sản Minh Phát (i),Ngày 31 tháng 12 năm 2022 | Đầu tư góp vốn vào: | Công ty con,▪ Công ty TNHH Chế biến Thủy sản Minh Phát (i),,,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,3,1,▪ Công ty TNHH Chế biến Thủy sản Minh Phát (i),Địa chí | Đầu tư góp vốn vào: | Công ty con,"Tinh Cà Mau, Việt Nam",,,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,PERCENT,3,2,▪ Công ty TNHH Chế biến Thủy sản Minh Phát (i),% quyền biểu quyết | Đầu tư góp vốn vào: | Công ty con,"99,17%",99.17,99.17,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,PERCENT,3,3,▪ Công ty TNHH Chế biến Thủy sản Minh Phát (i),% số hữu | Đầu tư góp vốn vào: | Công ty con,"99,17%",99.17,99.17,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,3,4,▪ Công ty TNHH Chế biến Thủy sản Minh Phát (i),Giá gốc VND | Đầu tư góp vốn vào: | Công ty con,269.350.601.469,269350601469.0,269350601469.0,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,3,5,▪ Công ty TNHH Chế biến Thủy sản Minh Phát (i),Dự phòng giảm giá VND | Đầu tư góp vốn vào: | Công ty con,-,0.0,0.0,True,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,3,6,▪ Công ty TNHH Chế biến Thủy sản Minh Phát (i),Giá trị hợp lý VND | Đầu tư góp vốn vào: | Công ty con,(iv),,,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,4,0,▪ Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang (i),Ngày 31 tháng 12 năm 2022 | Đầu tư góp vốn vào: | Công ty con,▪ Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang (i),,,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,4,1,▪ Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang (i),Địa chí | Đầu tư góp vốn vào: | Công ty con,"Tinh Kiên Giang, Việt Nam",,,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,PERCENT,4,2,▪ Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang (i),% quyền biểu quyết | Đầu tư góp vốn vào: | Công ty con,"99,89%",99.89,99.89,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,PERCENT,4,3,▪ Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang (i),% số hữu | Đầu tư góp vốn vào: | Công ty con,"99,89%",99.89,99.89,False,False
MPC_financial_statements_2022_separate|table_14,MPC_financial_statements_2022_separate,MPC,2022,separate,VND,4,4,▪ Công ty TNHH Thủy hải sản Minh Phú – Kiên Giang (i),Giá gốc VND | Đầu tư góp vốn vào: | Công ty con,952.850.043.801,952850043801.0,952850043801.0,False,False
