table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,0,0,Thu nhập lãi thuần,Thu nhập lãi và các khoản thu nhập tương tự | Chi phí lãi và các chi phí tương tự,Thu nhập lãi thuần,,,False,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,0,1,Thu nhập lãi thuần,Miền BắcTriệu đồng | 6.411.878(4.314.877),2.097.001,2097001.0,2097001000000.0,False,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,0,2,Thu nhập lãi thuần,Miền TrungTriệu đồng | 6.508.166(3.626.777),2.881.389,2881389.0,2881389000000.0,False,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,0,3,Thu nhập lãi thuần,Miền NamTriệu đồng | 26.696.731(20.100.853),6.595.878,6595878.0,6595878000000.0,False,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,0,4,Thu nhập lãi thuần,Tổng bộ phậnđã báo cáoTriệu đồng | 39.616.775(28.042.507),11.574.268,11574268.0,11574268000000.0,False,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,0,5,Thu nhập lãi thuần,Loại trừTriệu đồng | (10.607.787)10.607.787,-,0.0,0.0,True,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,0,6,Thu nhập lãi thuần,Tổng cộngTriệu đồng | 29.008.988(17.434.720),11.574.268,11574268.0,11574268000000.0,False,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,1,0,Các khoản thu nhập ngoài lãi,Thu nhập lãi và các khoản thu nhập tương tự | Chi phí lãi và các chi phí tương tự,Các khoản thu nhập ngoài lãi,,,False,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,1,1,Các khoản thu nhập ngoài lãi,Miền BắcTriệu đồng | 6.411.878(4.314.877),244.911,244911.0,244911000000.0,False,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,1,2,Các khoản thu nhập ngoài lãi,Miền TrungTriệu đồng | 6.508.166(3.626.777),232.929,232929.0,232929000000.0,False,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,1,3,Các khoản thu nhập ngoài lãi,Miền NamTriệu đồng | 26.696.731(20.100.853),4.846.600,4846600.0,4846600000000.0,False,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,1,4,Các khoản thu nhập ngoài lãi,Tổng bộ phậnđã báo cáoTriệu đồng | 39.616.775(28.042.507),5.324.440,5324440.0,5324440000000.0,False,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,1,5,Các khoản thu nhập ngoài lãi,Loại trừTriệu đồng | (10.607.787)10.607.787,-,0.0,0.0,True,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,1,6,Các khoản thu nhập ngoài lãi,Tổng cộngTriệu đồng | 29.008.988(17.434.720),5.324.440,5324440.0,5324440000000.0,False,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,2,0,TỔNG THU NHẬP HOẠT ĐỘNG,Thu nhập lãi và các khoản thu nhập tương tự | Chi phí lãi và các chi phí tương tự,TỔNG THU NHẬP HOẠT ĐỘNG,,,False,False
STB_financial_statements_2021_separate|table_105,STB_financial_statements_2021_separate,STB,2021,separate,MILLION_VND,2,1,TỔNG THU NHẬP HOẠT ĐỘNG,Miền BắcTriệu đồng | 6.411.878(4.314.877),2.341.912,2341912.0,2341912000000.0,False,False
