table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,0,0,Bên thứ ba,column_1,Bên thứ ba,,,False,False
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,0,1,Bên thứ ba,31/12/2025 | Giá trị VND,3.641.526.668.761,3641526668761.0,3641526668761.0,False,False
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,0,2,Bên thứ ba,31/12/2025 | Số có khả năng trả nợ VND,3.641.526.792.120,3641526792120.0,3641526792120.0,False,False
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,0,3,Bên thứ ba,31/12/2024 | Giá trị VND,4.094.642.355.046,4094642355046.0,4094642355046.0,False,False
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,0,4,Bên thứ ba,31/12/2024 | Số có khả năng trả nợ VND,4.094.642.355.046,4094642355046.0,4094642355046.0,False,False
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,1,0,Bên liên quan(Thuyết minh 35(b)),column_1,Bên liên quan(Thuyết minh 35(b)),,,False,False
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,1,1,Bên liên quan(Thuyết minh 35(b)),31/12/2025 | Giá trị VND,195.554.646.006,195554646006.0,195554646006.0,False,False
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,1,2,Bên liên quan(Thuyết minh 35(b)),31/12/2025 | Số có khả năng trả nợ VND,195.554.646.006,195554646006.0,195554646006.0,False,False
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,1,3,Bên liên quan(Thuyết minh 35(b)),31/12/2024 | Giá trị VND,329.270.485.252,329270485252.0,329270485252.0,False,False
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,1,4,Bên liên quan(Thuyết minh 35(b)),31/12/2024 | Số có khả năng trả nợ VND,329.270.485.252,329270485252.0,329270485252.0,False,False
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,2,0,,column_1,,,,False,True
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,2,1,,31/12/2025 | Giá trị VND,3.837.081.314.767,3837081314767.0,3837081314767.0,False,False
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,2,2,,31/12/2025 | Số có khả năng trả nợ VND,3.837.081.438.126,3837081438126.0,3837081438126.0,False,False
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,2,3,,31/12/2024 | Giá trị VND,4.423.912.840.298,4423912840298.0,4423912840298.0,False,False
FPT_financial_statements_2025_consolidated|table_38,FPT_financial_statements_2025_consolidated,FPT,2025,consolidated,VND,2,4,,31/12/2024 | Số có khả năng trả nợ VND,4.423.912.840.298,4423912840298.0,4423912840298.0,False,False
