table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
VAB_financial_statements_2024_consolidated|table_41,VAB_financial_statements_2024_consolidated,VAB,2024,consolidated,PERCENT,0,0,Các khoản phải trả nội bộ,column_1,Các khoản phải trả nội bộ,,,False,False
VAB_financial_statements_2024_consolidated|table_41,VAB_financial_statements_2024_consolidated,VAB,2024,consolidated,PERCENT,0,1,Các khoản phải trả nội bộ,31/12/2024,38.643.047.354,38643047354.0,38643047354.0,False,False
VAB_financial_statements_2024_consolidated|table_41,VAB_financial_statements_2024_consolidated,VAB,2024,consolidated,PERCENT,0,2,Các khoản phải trả nội bộ,01/01/2024,7.494.172.750,7494172750.0,7494172750.0,False,False
VAB_financial_statements_2024_consolidated|table_41,VAB_financial_statements_2024_consolidated,VAB,2024,consolidated,PERCENT,1,0,Các khoản phải trả bên ngoài,column_1,Các khoản phải trả bên ngoài,,,False,False
VAB_financial_statements_2024_consolidated|table_41,VAB_financial_statements_2024_consolidated,VAB,2024,consolidated,PERCENT,1,1,Các khoản phải trả bên ngoài,31/12/2024,659.420.204.796,659420204796.0,659420204796.0,False,False
VAB_financial_statements_2024_consolidated|table_41,VAB_financial_statements_2024_consolidated,VAB,2024,consolidated,PERCENT,1,2,Các khoản phải trả bên ngoài,01/01/2024,841.160.346.263,841160346263.0,841160346263.0,False,False
VAB_financial_statements_2024_consolidated|table_41,VAB_financial_statements_2024_consolidated,VAB,2024,consolidated,PERCENT,2,0,Lãi tiền gửi phải trả định kỳ,column_1,Lãi tiền gửi phải trả định kỳ,,,False,False
VAB_financial_statements_2024_consolidated|table_41,VAB_financial_statements_2024_consolidated,VAB,2024,consolidated,PERCENT,2,1,Lãi tiền gửi phải trả định kỳ,31/12/2024,6.444.378.387,6444378387.0,6444378387.0,False,False
VAB_financial_statements_2024_consolidated|table_41,VAB_financial_statements_2024_consolidated,VAB,2024,consolidated,PERCENT,2,2,Lãi tiền gửi phải trả định kỳ,01/01/2024,31.461.007.061,31461007061.0,31461007061.0,False,False
VAB_financial_statements_2024_consolidated|table_41,VAB_financial_statements_2024_consolidated,VAB,2024,consolidated,PERCENT,3,0,Phải trả chờ xử lý liên quan đến sự vụ tại Phòng giao dịch Đông Đô (i),column_1,Phải trả chờ xử lý liên quan đến sự vụ tại Phòng giao dịch Đông Đô (i),,,False,False
VAB_financial_statements_2024_consolidated|table_41,VAB_financial_statements_2024_consolidated,VAB,2024,consolidated,PERCENT,3,1,Phải trả chờ xử lý liên quan đến sự vụ tại Phòng giao dịch Đông Đô (i),31/12/2024,250.136.227.651,250136227651.0,250136227651.0,False,False
VAB_financial_statements_2024_consolidated|table_41,VAB_financial_statements_2024_consolidated,VAB,2024,consolidated,PERCENT,3,2,Phải trả chờ xử lý liên quan đến sự vụ tại Phòng giao dịch Đông Đô (i),01/01/2024,250.136.227.651,250136227651.0,250136227651.0,False,False
VAB_financial_statements_2024_consolidated|table_41,VAB_financial_statements_2024_consolidated,VAB,2024,consolidated,PERCENT,4,0,Phải trả về giao dịch chuyển tiền qua ATM,column_1,Phải trả về giao dịch chuyển tiền qua ATM,,,False,False
VAB_financial_statements_2024_consolidated|table_41,VAB_financial_statements_2024_consolidated,VAB,2024,consolidated,PERCENT,4,1,Phải trả về giao dịch chuyển tiền qua ATM,31/12/2024,254.296.324.501,254296324501.0,254296324501.0,False,False
