table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
HAG_financial_statements_2018_consolidated|table_83,HAG_financial_statements_2018_consolidated,HAG,2018,consolidated,VND,0,0,Nhóm An Phú (*),Các bên liên quan | Phải thu về cho vay ngắn hạn (TM số 8),Nhóm An Phú (*),,,False,False
HAG_financial_statements_2018_consolidated|table_83,HAG_financial_statements_2018_consolidated,HAG,2018,consolidated,VND,0,1,Nhóm An Phú (*),Mối quan hệ | Phải thu về cho vay ngắn hạn (TM số 8),Các công ty liên quan,,,False,False
HAG_financial_statements_2018_consolidated|table_83,HAG_financial_statements_2018_consolidated,HAG,2018,consolidated,PERCENT,0,2,Nhóm An Phú (*),Lãi suất %/năm | Phải thu về cho vay ngắn hạn (TM số 8),(*),,,False,False
HAG_financial_statements_2018_consolidated|table_83,HAG_financial_statements_2018_consolidated,HAG,2018,consolidated,VND,0,3,Nhóm An Phú (*),Số cuối năm | Phải thu về cho vay ngắn hạn (TM số 8),489.039.660,489039660.0,489039660.0,False,False
HAG_financial_statements_2018_consolidated|table_83,HAG_financial_statements_2018_consolidated,HAG,2018,consolidated,VND,0,4,Nhóm An Phú (*),Ngàn VND Số đầu năm | Phải thu về cho vay ngắn hạn (TM số 8),1.090.388.994,1090388994.0,1090388994.0,False,False
HAG_financial_statements_2018_consolidated|table_83,HAG_financial_statements_2018_consolidated,HAG,2018,consolidated,VND,1,0,Công ty Cổ phần Xây Dương và Phát Triển Nhà Hoàng Anh,Các bên liên quan | Phải thu về cho vay ngắn hạn (TM số 8),Công ty Cổ phần Xây Dương và Phát Triển Nhà Hoàng Anh,,,False,False
HAG_financial_statements_2018_consolidated|table_83,HAG_financial_statements_2018_consolidated,HAG,2018,consolidated,VND,1,1,Công ty Cổ phần Xây Dương và Phát Triển Nhà Hoàng Anh,Mối quan hệ | Phải thu về cho vay ngắn hạn (TM số 8),Công ty liên kết,,,False,False
HAG_financial_statements_2018_consolidated|table_83,HAG_financial_statements_2018_consolidated,HAG,2018,consolidated,PERCENT,1,2,Công ty Cổ phần Xây Dương và Phát Triển Nhà Hoàng Anh,Lãi suất %/năm | Phải thu về cho vay ngắn hạn (TM số 8),"9,00 - 11,00",,,False,False
HAG_financial_statements_2018_consolidated|table_83,HAG_financial_statements_2018_consolidated,HAG,2018,consolidated,VND,1,3,Công ty Cổ phần Xây Dương và Phát Triển Nhà Hoàng Anh,Số cuối năm | Phải thu về cho vay ngắn hạn (TM số 8),82.203.000,82203000.0,82203000.0,False,False
HAG_financial_statements_2018_consolidated|table_83,HAG_financial_statements_2018_consolidated,HAG,2018,consolidated,VND,1,4,Công ty Cổ phần Xây Dương và Phát Triển Nhà Hoàng Anh,Ngàn VND Số đầu năm | Phải thu về cho vay ngắn hạn (TM số 8),-,0.0,0.0,True,False
