table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,0,0,Phải thu về cho vay ngắn hạnCông ty CP Đầu tư Phát triểnPhương Nam,column_1,Phải thu về cho vay ngắn hạnCông ty CP Đầu tư Phát triểnPhương Nam,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,0,1,Phải thu về cho vay ngắn hạnCông ty CP Đầu tư Phát triểnPhương Nam,column_2,Cho vay,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,0,2,Phải thu về cho vay ngắn hạnCông ty CP Đầu tư Phát triểnPhương Nam,Số cuối nămVND,167.564.637.167,167564637167.0,167564637167.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,0,3,Phải thu về cho vay ngắn hạnCông ty CP Đầu tư Phát triểnPhương Nam,Số đầu nămVND,277.450.000.000,277450000000.0,277450000000.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,1,0,Phải thu về cho vay ngắn hạnCông ty CP Đầu tư Phát triểnPhương Nam,column_1,Phải thu về cho vay ngắn hạnCông ty CP Đầu tư Phát triểnPhương Nam,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,1,1,Phải thu về cho vay ngắn hạnCông ty CP Đầu tư Phát triểnPhương Nam,column_2,Cho vay,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,1,2,Phải thu về cho vay ngắn hạnCông ty CP Đầu tư Phát triểnPhương Nam,Số cuối nămVND,167.564.637.167,167564637167.0,167564637167.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,1,3,Phải thu về cho vay ngắn hạnCông ty CP Đầu tư Phát triểnPhương Nam,Số đầu nămVND,277.450.000.000,277450000000.0,277450000000.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,2,0,Phải thu về cho vay dài hạnCông ty CP Đầu tư Phát triểnPhương Nam,column_1,Phải thu về cho vay dài hạnCông ty CP Đầu tư Phát triểnPhương Nam,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,2,1,Phải thu về cho vay dài hạnCông ty CP Đầu tư Phát triểnPhương Nam,column_2,Cho vay,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,2,2,Phải thu về cho vay dài hạnCông ty CP Đầu tư Phát triểnPhương Nam,Số cuối nămVND,171.200.000.000,171200000000.0,171200000000.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,2,3,Phải thu về cho vay dài hạnCông ty CP Đầu tư Phát triểnPhương Nam,Số đầu nămVND,-,0.0,0.0,True,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,3,0,Phải thu về cho vay dài hạnCông ty CP Đầu tư Phát triểnPhương Nam,column_1,Phải thu về cho vay dài hạnCông ty CP Đầu tư Phát triểnPhương Nam,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,3,1,Phải thu về cho vay dài hạnCông ty CP Đầu tư Phát triểnPhương Nam,column_2,Cho vay,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,3,2,Phải thu về cho vay dài hạnCông ty CP Đầu tư Phát triểnPhương Nam,Số cuối nămVND,171.200.000.000,171200000000.0,171200000000.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,3,3,Phải thu về cho vay dài hạnCông ty CP Đầu tư Phát triểnPhương Nam,Số đầu nămVND,-,0.0,0.0,True,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,4,0,Phải thu ngắn hạn khácÔng Nguyễn Hùng Cường (đại diệnHội đồng Quản trị),column_1,Phải thu ngắn hạn khácÔng Nguyễn Hùng Cường (đại diệnHội đồng Quản trị),,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,4,1,Phải thu ngắn hạn khácÔng Nguyễn Hùng Cường (đại diệnHội đồng Quản trị),column_2,Tạm ứng cho côngtác đến bù giảiphóng mặt bằng đưán Long Tân,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,4,2,Phải thu ngắn hạn khácÔng Nguyễn Hùng Cường (đại diệnHội đồng Quản trị),Số cuối nămVND,1.236.505.100.810,1236505100810.0,1236505100810.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,4,3,Phải thu ngắn hạn khácÔng Nguyễn Hùng Cường (đại diệnHội đồng Quản trị),Số đầu nămVND,573.174.572.249,573174572249.0,573174572249.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,5,0,Phải thu ngắn hạn khácÔng Nguyễn Hùng Cường (đại diệnHội đồng Quản trị),column_1,Phải thu ngắn hạn khácÔng Nguyễn Hùng Cường (đại diệnHội đồng Quản trị),,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,5,1,Phải thu ngắn hạn khácÔng Nguyễn Hùng Cường (đại diệnHội đồng Quản trị),column_2,Tạm ứng cho côngtác đến bù giảiphóng mặt bằng đưán Long Tân,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,5,2,Phải thu ngắn hạn khácÔng Nguyễn Hùng Cường (đại diệnHội đồng Quản trị),Số cuối nămVND,904.000.000.000,904000000000.0,904000000000.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,5,3,Phải thu ngắn hạn khácÔng Nguyễn Hùng Cường (đại diệnHội đồng Quản trị),Số đầu nămVND,403.440.000.000,403440000000.0,403440000000.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,6,0,Công ty CP Đầu tư Phát triểnPhương Nam,column_1,Công ty CP Đầu tư Phát triểnPhương Nam,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,6,1,Công ty CP Đầu tư Phát triểnPhương Nam,column_2,Lãi vay phải thuChi hộ,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,6,2,Công ty CP Đầu tư Phát triểnPhương Nam,Số cuối nămVND,9.491.780.822,9491780822.0,9491780822.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,6,3,Công ty CP Đầu tư Phát triểnPhương Nam,Số đầu nămVND,60.434.258.124,60434258124.0,60434258124.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,7,0,Công ty CP Đầu tư Phát triểnPhương Nam,column_1,Công ty CP Đầu tư Phát triểnPhương Nam,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,7,1,Công ty CP Đầu tư Phát triểnPhương Nam,column_2,Lãi vay phải thuChi hộ,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,7,2,Công ty CP Đầu tư Phát triểnPhương Nam,Số cuối nămVND,56.630.052.035,56630052035.0,56630052035.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,7,3,Công ty CP Đầu tư Phát triểnPhương Nam,Số đầu nămVND,26.964.235.792,26964235792.0,26964235792.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,8,0,Công ty CP Đầu tư Phát triểnPhương Nam,column_1,Công ty CP Đầu tư Phát triểnPhương Nam,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,8,1,Công ty CP Đầu tư Phát triểnPhương Nam,column_2,Ký quỹKhác,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,8,2,Công ty CP Đầu tư Phát triểnPhương Nam,Số cuối nămVND,79.863.293.821,79863293821.0,79863293821.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,8,3,Công ty CP Đầu tư Phát triểnPhương Nam,Số đầu nămVND,82.306.078.333,82306078333.0,82306078333.0,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,9,0,Công ty CP Đầu tư Phát triểnPhương Nam,column_1,Công ty CP Đầu tư Phát triểnPhương Nam,,,False,False
DIG_financial_statements_2024_consolidated|table_75,DIG_financial_statements_2024_consolidated,DIG,2024,consolidated,VND,9,1,Công ty CP Đầu tư Phát triểnPhương Nam,column_2,Ký quỹKhác,,,False,False
