table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,0,0,Tiền chi mua tài sản cố định và xây dựng cơ bản dở dang,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,Tiền chi mua tài sản cố định và xây dựng cơ bản dở dang,,,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,0,1,Tiền chi mua tài sản cố định và xây dựng cơ bản dở dang,Mã số | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,21,21.0,21.0,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,0,2,Tiền chi mua tài sản cố định và xây dựng cơ bản dở dang,Thuyết minh | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,False,True
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,0,3,Tiền chi mua tài sản cố định và xây dựng cơ bản dở dang,2023 VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,(554.207.145.923),-554207145923.0,-554207145923.0,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,0,4,Tiền chi mua tài sản cố định và xây dựng cơ bản dở dang,2022 VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,(867.945.593.730),-867945593730.0,-867945593730.0,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,1,0,Tiền thu từ thanh lý tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,Tiền thu từ thanh lý tài sản cố định,,,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,1,1,Tiền thu từ thanh lý tài sản cố định,Mã số | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,22,22.0,22.0,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,1,2,Tiền thu từ thanh lý tài sản cố định,Thuyết minh | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,False,True
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,1,3,Tiền thu từ thanh lý tài sản cố định,2023 VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,13.497.799.070,13497799070.0,13497799070.0,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,1,4,Tiền thu từ thanh lý tài sản cố định,2022 VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,4.621.957.926,4621957926.0,4621957926.0,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,2,0,Tiền chi gửi tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,Tiền chi gửi tiền gửi có kỳ hạn,,,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,2,1,Tiền chi gửi tiền gửi có kỳ hạn,Mã số | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,23,23.0,23.0,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,2,2,Tiền chi gửi tiền gửi có kỳ hạn,Thuyết minh | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,False,True
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,2,3,Tiền chi gửi tiền gửi có kỳ hạn,2023 VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,(42.164.476.400),-42164476400.0,-42164476400.0,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,2,4,Tiền chi gửi tiền gửi có kỳ hạn,2022 VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,(450.643.925.858),-450643925858.0,-450643925858.0,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,3,0,Tiền thu hồi tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,Tiền thu hồi tiền gửi có kỳ hạn,,,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,3,1,Tiền thu hồi tiền gửi có kỳ hạn,Mã số | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,24,24.0,24.0,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,3,2,Tiền thu hồi tiền gửi có kỳ hạn,Thuyết minh | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,False,True
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,3,3,Tiền thu hồi tiền gửi có kỳ hạn,2023 VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,41.000.000.000,41000000000.0,41000000000.0,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,3,4,Tiền thu hồi tiền gửi có kỳ hạn,2022 VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,711.600.000.000,711600000000.0,711600000000.0,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,4,0,Tiền thu từ đầu tư trái phiếu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,Tiền thu từ đầu tư trái phiếu,,,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,4,1,Tiền thu từ đầu tư trái phiếu,Mã số | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,24,24.0,24.0,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,4,2,Tiền thu từ đầu tư trái phiếu,Thuyết minh | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,False,True
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,4,3,Tiền thu từ đầu tư trái phiếu,2023 VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,-,0.0,0.0,True,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,4,4,Tiền thu từ đầu tư trái phiếu,2022 VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,27.000.000.000,27000000000.0,27000000000.0,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,5,0,Tiền thu từ cho người lao động vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,Tiền thu từ cho người lao động vay,,,False,False
MPC_financial_statements_2023_consolidated|table_14,MPC_financial_statements_2023_consolidated,MPC,2023,consolidated,VND,5,1,Tiền thu từ cho người lao động vay,Mã số | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,24,24.0,24.0,False,False
