table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,0,0,Số dư đầu năm,NGUYÊN GIÁ,Số dư đầu năm,,,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,0,1,Số dư đầu năm,Phần mềm máy tính | VND | NGUYÊN GIÁ,6.895.384.941,6895384941.0,6895384941.0,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,1,0,Tăng trong năm,NGUYÊN GIÁ,Tăng trong năm,,,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,1,1,Tăng trong năm,Phần mềm máy tính | VND | NGUYÊN GIÁ,1.032.874.400,1032874400.0,1032874400.0,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,2,0,Số dư cuối năm,NGUYÊN GIÁ,Số dư cuối năm,,,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,2,1,Số dư cuối năm,Phần mềm máy tính | VND | NGUYÊN GIÁ,7.928.259.341,7928259341.0,7928259341.0,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,3,0,GIÁ TRỊ HAO MÒN LỦY KẾ,NGUYÊN GIÁ,GIÁ TRỊ HAO MÒN LỦY KẾ,,,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,3,1,GIÁ TRỊ HAO MÒN LỦY KẾ,Phần mềm máy tính | VND | NGUYÊN GIÁ,GIÁ TRỊ HAO MÒN LỦY KẾ,,,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,4,0,Số dư đầu năm,NGUYÊN GIÁ,Số dư đầu năm,,,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,4,1,Số dư đầu năm,Phần mềm máy tính | VND | NGUYÊN GIÁ,6.295.440.491,6295440491.0,6295440491.0,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,5,0,Khấu hao trong năm,NGUYÊN GIÁ,Khấu hao trong năm,,,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,5,1,Khấu hao trong năm,Phần mềm máy tính | VND | NGUYÊN GIÁ,571.705.816,571705816.0,571705816.0,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,6,0,Số dư cuối năm,NGUYÊN GIÁ,Số dư cuối năm,,,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,6,1,Số dư cuối năm,Phần mềm máy tính | VND | NGUYÊN GIÁ,6.867.146.307,6867146307.0,6867146307.0,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,7,0,GIÁ TRỊ CÒN LẠI,NGUYÊN GIÁ,GIÁ TRỊ CÒN LẠI,,,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,7,1,GIÁ TRỊ CÒN LẠI,Phần mềm máy tính | VND | NGUYÊN GIÁ,GIÁ TRỊ CÒN LẠI,,,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,8,0,Tại ngày đầu năm,NGUYÊN GIÁ,Tại ngày đầu năm,,,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,8,1,Tại ngày đầu năm,Phần mềm máy tính | VND | NGUYÊN GIÁ,599.944.450,599944450.0,599944450.0,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,9,0,Tại ngày cuối năm,NGUYÊN GIÁ,Tại ngày cuối năm,,,False,False
PVT_financial_statements_2025_separate|table_18,PVT_financial_statements_2025_separate,PVT,2025,separate,VND,9,1,Tại ngày cuối năm,Phần mềm máy tính | VND | NGUYÊN GIÁ,1.061.113.034,1061113034.0,1061113034.0,False,False
