table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,0,0,1. Lợi nhuận trước thuế,CHỈ TIÊU | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,1. Lợi nhuận trước thuế,,,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,0,1,1. Lợi nhuận trước thuế,Mã số | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,01,1.0,1.0,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,0,2,1. Lợi nhuận trước thuế,Từ ngày 15/01/2015đến ngày 31/12/2015 | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,708.189.278.453,708189278453.0,708189278453.0,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,0,3,1. Lợi nhuận trước thuế,Từ ngày 01/01/2014đến ngày 14/01/2015(Trình bày lại) | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,990.505.110.621,990505110621.0,990505110621.0,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,1,0,2. Điều chỉnh cho các khoản:,CHỈ TIÊU | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,2. Điều chỉnh cho các khoản:,,,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,1,1,2. Điều chỉnh cho các khoản:,Mã số | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,1,2,2. Điều chỉnh cho các khoản:,Từ ngày 15/01/2015đến ngày 31/12/2015 | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,1,3,2. Điều chỉnh cho các khoản:,Từ ngày 01/01/2014đến ngày 14/01/2015(Trình bày lại) | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,2,0,Khấu hao tài sản cố định,CHỈ TIÊU | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,Khấu hao tài sản cố định,,,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,2,1,Khấu hao tài sản cố định,Mã số | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,02,2.0,2.0,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,2,2,Khấu hao tài sản cố định,Từ ngày 15/01/2015đến ngày 31/12/2015 | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,1.221.409.114.676,1221409114676.0,1221409114676.0,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,2,3,Khấu hao tài sản cố định,Từ ngày 01/01/2014đến ngày 14/01/2015(Trình bày lại) | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,1.397.791.185.194,1397791185194.0,1397791185194.0,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,3,0,Các khoản dự phòng,CHỈ TIÊU | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,Các khoản dự phòng,,,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,3,1,Các khoản dự phòng,Mã số | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,03,3.0,3.0,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,3,2,Các khoản dự phòng,Từ ngày 15/01/2015đến ngày 31/12/2015 | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,712.847.673,712847673.0,712847673.0,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,3,3,Các khoản dự phòng,Từ ngày 01/01/2014đến ngày 14/01/2015(Trình bày lại) | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(13.766.283.499),-13766283499.0,-13766283499.0,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,4,0,Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,CHỈ TIÊU | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,4,1,Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Mã số | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,04,4.0,4.0,False,False
DCM_financial_statements_2015_separate|table_7,DCM_financial_statements_2015_separate,DCM,2015,separate,VND,4,2,Lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Từ ngày 15/01/2015đến ngày 31/12/2015 | I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,301.519.401.097,301519401097.0,301519401097.0,False,False
