table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,0,0,"Tiền mặt, vàng",Tại ngày 31 tháng 12 năm 2019 | Tài sản,"Tiền mặt, vàng",,,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,0,1,"Tiền mặt, vàng",Quá hạn | Trên 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,0,2,"Tiền mặt, vàng",Quá hạn | Đến 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,0,3,"Tiền mặt, vàng",Quá hạn | Đến 1 tháng Triệu VND,2.630.273,2630273.0,2630273000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,0,4,"Tiền mặt, vàng",Quá hạn | Từ trên 1 đến 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,0,5,"Tiền mặt, vàng",Trong hạn | Từ trên 3 đến 12 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,0,6,"Tiền mặt, vàng",Trong hạn | Từ trên 1 đến 5 năm Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,0,7,"Tiền mặt, vàng",Trong hạn | Trên 5 năm Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,0,8,"Tiền mặt, vàng",Trong hạn | Tổng Triệu VND,2.630.273,2630273.0,2630273000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,1,0,Tiền gửi tại NHNNVN,Tại ngày 31 tháng 12 năm 2019 | Tài sản,Tiền gửi tại NHNNVN,,,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,1,1,Tiền gửi tại NHNNVN,Quá hạn | Trên 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,1,2,Tiền gửi tại NHNNVN,Quá hạn | Đến 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,1,3,Tiền gửi tại NHNNVN,Quá hạn | Đến 1 tháng Triệu VND,5.737.641,5737641.0,5737641000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,1,4,Tiền gửi tại NHNNVN,Quá hạn | Từ trên 1 đến 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,1,5,Tiền gửi tại NHNNVN,Trong hạn | Từ trên 3 đến 12 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,1,6,Tiền gửi tại NHNNVN,Trong hạn | Từ trên 1 đến 5 năm Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,1,7,Tiền gửi tại NHNNVN,Trong hạn | Trên 5 năm Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,1,8,Tiền gửi tại NHNNVN,Trong hạn | Tổng Triệu VND,5.737.641,5737641.0,5737641000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,2,0,Tiền gửi và cho vay các tổ chức tín dụng khác,Tại ngày 31 tháng 12 năm 2019 | Tài sản,Tiền gửi và cho vay các tổ chức tín dụng khác,,,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,2,1,Tiền gửi và cho vay các tổ chức tín dụng khác,Quá hạn | Trên 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,2,2,Tiền gửi và cho vay các tổ chức tín dụng khác,Quá hạn | Đến 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,2,3,Tiền gửi và cho vay các tổ chức tín dụng khác,Quá hạn | Đến 1 tháng Triệu VND,25.419.587,25419587.0,25419587000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,2,4,Tiền gửi và cho vay các tổ chức tín dụng khác,Quá hạn | Từ trên 1 đến 3 tháng Triệu VND,438.010,438010.0,438010000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,2,5,Tiền gửi và cho vay các tổ chức tín dụng khác,Trong hạn | Từ trên 3 đến 12 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,2,6,Tiền gửi và cho vay các tổ chức tín dụng khác,Trong hạn | Từ trên 1 đến 5 năm Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,2,7,Tiền gửi và cho vay các tổ chức tín dụng khác,Trong hạn | Trên 5 năm Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,2,8,Tiền gửi và cho vay các tổ chức tín dụng khác,Trong hạn | Tổng Triệu VND,25.857.597,25857597.0,25857597000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,3,0,Các công cụ tài chính phải sinh và tài sản tài chính khác,Tại ngày 31 tháng 12 năm 2019 | Tài sản,Các công cụ tài chính phải sinh và tài sản tài chính khác,,,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,3,1,Các công cụ tài chính phải sinh và tài sản tài chính khác,Quá hạn | Trên 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,3,2,Các công cụ tài chính phải sinh và tài sản tài chính khác,Quá hạn | Đến 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,3,3,Các công cụ tài chính phải sinh và tài sản tài chính khác,Quá hạn | Đến 1 tháng Triệu VND,207.803,207803.0,207803000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,3,4,Các công cụ tài chính phải sinh và tài sản tài chính khác,Quá hạn | Từ trên 1 đến 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,3,5,Các công cụ tài chính phải sinh và tài sản tài chính khác,Trong hạn | Từ trên 3 đến 12 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,3,6,Các công cụ tài chính phải sinh và tài sản tài chính khác,Trong hạn | Từ trên 1 đến 5 năm Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,3,7,Các công cụ tài chính phải sinh và tài sản tài chính khác,Trong hạn | Trên 5 năm Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,3,8,Các công cụ tài chính phải sinh và tài sản tài chính khác,Trong hạn | Tổng Triệu VND,207.803,207803.0,207803000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,4,0,Cho vay khách hàng – gộp (*),Tại ngày 31 tháng 12 năm 2019 | Tài sản,Cho vay khách hàng – gộp (*),,,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,4,1,Cho vay khách hàng – gộp (*),Quá hạn | Trên 3 tháng Triệu VND,1.933.171,1933171.0,1933171000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,4,2,Cho vay khách hàng – gộp (*),Quá hạn | Đến 3 tháng Triệu VND,609.993,609993.0,609993000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,4,3,Cho vay khách hàng – gộp (*),Quá hạn | Đến 1 tháng Triệu VND,6.243.840,6243840.0,6243840000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,4,4,Cho vay khách hàng – gộp (*),Quá hạn | Từ trên 1 đến 3 tháng Triệu VND,22.011.002,22011002.0,22011002000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,4,5,Cho vay khách hàng – gộp (*),Trong hạn | Từ trên 3 đến 12 tháng Triệu VND,28.157.469,28157469.0,28157469000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,4,6,Cho vay khách hàng – gộp (*),Trong hạn | Từ trên 1 đến 5 năm Triệu VND,12.417.973,12417973.0,12417973000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,4,7,Cho vay khách hàng – gộp (*),Trong hạn | Trên 5 năm Triệu VND,41.881.344,41881344.0,41881344000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,4,8,Cho vay khách hàng – gộp (*),Trong hạn | Tổng Triệu VND,113.254.792,113254792.0,113254792000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,5,0,Chứng khoán đầu tư – gộp,Tại ngày 31 tháng 12 năm 2019 | Tài sản,Chứng khoán đầu tư – gộp,,,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,5,1,Chứng khoán đầu tư – gộp,Quá hạn | Trên 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,5,2,Chứng khoán đầu tư – gộp,Quá hạn | Đến 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,5,3,Chứng khoán đầu tư – gộp,Quá hạn | Đến 1 tháng Triệu VND,931.437,931437.0,931437000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,5,4,Chứng khoán đầu tư – gộp,Quá hạn | Từ trên 1 đến 3 tháng Triệu VND,2.653.620,2653620.0,2653620000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,5,5,Chứng khoán đầu tư – gộp,Trong hạn | Từ trên 3 đến 12 tháng Triệu VND,2.317.668,2317668.0,2317668000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,5,6,Chứng khoán đầu tư – gộp,Trong hạn | Từ trên 1 đến 5 năm Triệu VND,8.801.212,8801212.0,8801212000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,5,7,Chứng khoán đầu tư – gộp,Trong hạn | Trên 5 năm Triệu VND,2.201.929,2201929.0,2201929000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,5,8,Chứng khoán đầu tư – gộp,Trong hạn | Tổng Triệu VND,16.905.866,16905866.0,16905866000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,6,0,"Góp vốn, đầu tư dài hạn – gộp",Tại ngày 31 tháng 12 năm 2019 | Tài sản,"Góp vốn, đầu tư dài hạn – gộp",,,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,6,1,"Góp vốn, đầu tư dài hạn – gộp",Quá hạn | Trên 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,6,2,"Góp vốn, đầu tư dài hạn – gộp",Quá hạn | Đến 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,6,3,"Góp vốn, đầu tư dài hạn – gộp",Quá hạn | Đến 1 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,6,4,"Góp vốn, đầu tư dài hạn – gộp",Quá hạn | Từ trên 1 đến 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,6,5,"Góp vốn, đầu tư dài hạn – gộp",Trong hạn | Từ trên 3 đến 12 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,6,6,"Góp vốn, đầu tư dài hạn – gộp",Trong hạn | Từ trên 1 đến 5 năm Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,6,7,"Góp vốn, đầu tư dài hạn – gộp",Trong hạn | Trên 5 năm Triệu VND,300.000,300000.0,300000000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,6,8,"Góp vốn, đầu tư dài hạn – gộp",Trong hạn | Tổng Triệu VND,300.000,300000.0,300000000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,7,0,Tài sản cố định,Tại ngày 31 tháng 12 năm 2019 | Tài sản,Tài sản cố định,,,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,7,1,Tài sản cố định,Quá hạn | Trên 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,7,2,Tài sản cố định,Quá hạn | Đến 3 tháng Triệu VND,-,0.0,0.0,True,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,7,3,Tài sản cố định,Quá hạn | Đến 1 tháng Triệu VND,5,5.0,5000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,7,4,Tài sản cố định,Quá hạn | Từ trên 1 đến 3 tháng Triệu VND,352,352.0,352000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,7,5,Tài sản cố định,Trong hạn | Từ trên 3 đến 12 tháng Triệu VND,20.868,20868.0,20868000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,7,6,Tài sản cố định,Trong hạn | Từ trên 1 đến 5 năm Triệu VND,182.192,182192.0,182192000000.0,False,False
EIB_financial_statements_2019_separate|table_85,EIB_financial_statements_2019_separate,EIB,2019,separate,MILLION_VND,7,7,Tài sản cố định,Trong hạn | Trên 5 năm Triệu VND,3.189.385,3189385.0,3189385000000.0,False,False
