table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
QNS_financial_statements_2023_separate|table_9,QNS_financial_statements_2023_separate,QNS,2023,separate,VND,0,0,1. Lợi nhuận trước thuế,CHỈ TIÊU | I. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lợi nhuận trước thuế,,,False,False
QNS_financial_statements_2023_separate|table_9,QNS_financial_statements_2023_separate,QNS,2023,separate,VND,0,1,1. Lợi nhuận trước thuế,Mã số | I. Lưu chuyển tiền từ hoạt động kinh doanh,01,1.0,1.0,False,False
QNS_financial_statements_2023_separate|table_9,QNS_financial_statements_2023_separate,QNS,2023,separate,VND,0,2,1. Lợi nhuận trước thuế,Năm 2023 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,2.612.821.126.851,2612821126851.0,2612821126851.0,False,False
QNS_financial_statements_2023_separate|table_9,QNS_financial_statements_2023_separate,QNS,2023,separate,VND,0,3,1. Lợi nhuận trước thuế,Năm 2022 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,1.644.918.382.514,1644918382514.0,1644918382514.0,False,False
QNS_financial_statements_2023_separate|table_9,QNS_financial_statements_2023_separate,QNS,2023,separate,VND,1,0,2. Điều chỉnh cho các khoản,CHỈ TIÊU | I. Lưu chuyển tiền từ hoạt động kinh doanh,2. Điều chỉnh cho các khoản,,,False,False
QNS_financial_statements_2023_separate|table_9,QNS_financial_statements_2023_separate,QNS,2023,separate,VND,1,1,2. Điều chỉnh cho các khoản,Mã số | I. Lưu chuyển tiền từ hoạt động kinh doanh,2. Điều chỉnh cho các khoản,,,False,False
QNS_financial_statements_2023_separate|table_9,QNS_financial_statements_2023_separate,QNS,2023,separate,VND,1,2,2. Điều chỉnh cho các khoản,Năm 2023 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,2. Điều chỉnh cho các khoản,,,False,False
QNS_financial_statements_2023_separate|table_9,QNS_financial_statements_2023_separate,QNS,2023,separate,VND,1,3,2. Điều chỉnh cho các khoản,Năm 2022 VND | I. Lưu chuyển tiền từ hoạt động kinh doanh,2. Điều chỉnh cho các khoản,,,False,False
QNS_financial_statements_2023_separate|table_9,QNS_financial_statements_2023_separate,QNS,2023,separate,VND,2,0,- Khấu hao Tài sản cố định và phân bổ tiền thuê đất,CHỈ TIÊU | I. Lưu chuyển tiền từ hoạt động kinh doanh,- Khấu hao Tài sản cố định và phân bổ tiền thuê đất,,,False,False
QNS_financial_statements_2023_separate|table_9,QNS_financial_statements_2023_separate,QNS,2023,separate,VND,2,1,- Khấu hao Tài sản cố định và phân bổ tiền thuê đất,Mã số | I. Lưu chuyển tiền từ hoạt động kinh doanh,02,2.0,2.0,False,False
