table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,0,0,1. Lợi nhuận trước thuế,CHỈ TIÊU | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,1. Lợi nhuận trước thuế,,,False,False
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,0,1,1. Lợi nhuận trước thuế,Mã số | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,01,1.0,1.0,False,False
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,0,2,1. Lợi nhuận trước thuế,Số năm nay | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,177.049.668.712,177049668712.0,177049668712.0,False,False
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,0,3,1. Lợi nhuận trước thuế,Số năm trước | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,76.043.573.820,76043573820.0,76043573820.0,False,False
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,1,0,2. Điều chỉnh cho các khoản:,CHỈ TIÊU | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,2. Điều chỉnh cho các khoản:,,,False,False
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,1,1,2. Điều chỉnh cho các khoản:,Mã số | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,1,2,2. Điều chỉnh cho các khoản:,Số năm nay | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,1,3,2. Điều chỉnh cho các khoản:,Số năm trước | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,2,0,Khẩu hạo tài sản cổ định,CHỈ TIÊU | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,Khẩu hạo tài sản cổ định,,,False,False
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,2,1,Khẩu hạo tài sản cổ định,Mã số | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,02,2.0,2.0,False,False
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,2,2,Khẩu hạo tài sản cổ định,Số năm nay | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,780.499.374.763,780499374763.0,780499374763.0,False,False
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,2,3,Khẩu hạo tài sản cổ định,Số năm trước | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,702.417.817.894,702417817894.0,702417817894.0,False,False
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,3,0,Các khoản dự phòng,CHỈ TIÊU | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,Các khoản dự phòng,,,False,False
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,3,1,Các khoản dự phòng,Mã số | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,03,3.0,3.0,False,False
FOX_financial_statements_2017_separate|table_44,FOX_financial_statements_2017_separate,FOX,2017,separate,VND,3,2,Các khoản dự phòng,Số năm nay | I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,31.845.916.575,31845916575.0,31845916575.0,False,False
