table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
SSH_financial_statements_2022_separate|table_43,SSH_financial_statements_2022_separate,SSH,2022,separate,VND,0,0,Doanh thu cung cấp dịch vụ (Thuyết minh số 25),Bên liên quan,Doanh thu cung cấp dịch vụ (Thuyết minh số 25),,,False,False
SSH_financial_statements_2022_separate|table_43,SSH_financial_statements_2022_separate,SSH,2022,separate,VND,0,1,Doanh thu cung cấp dịch vụ (Thuyết minh số 25),Nội dung nghiệp vụ,,,,False,True
SSH_financial_statements_2022_separate|table_43,SSH_financial_statements_2022_separate,SSH,2022,separate,VND,0,2,Doanh thu cung cấp dịch vụ (Thuyết minh số 25),Năm nay | VND,62.744.631.137,62744631137.0,62744631137.0,False,False
SSH_financial_statements_2022_separate|table_43,SSH_financial_statements_2022_separate,SSH,2022,separate,VND,0,3,Doanh thu cung cấp dịch vụ (Thuyết minh số 25),Năm trước | VND,61.614.783.673,61614783673.0,61614783673.0,False,False
SSH_financial_statements_2022_separate|table_43,SSH_financial_statements_2022_separate,SSH,2022,separate,VND,1,0,Công ty Cổ phần Đầu tư Xây dựng Xuân Đình,Bên liên quan,Công ty Cổ phần Đầu tư Xây dựng Xuân Đình,,,False,False
SSH_financial_statements_2022_separate|table_43,SSH_financial_statements_2022_separate,SSH,2022,separate,VND,1,1,Công ty Cổ phần Đầu tư Xây dựng Xuân Đình,Nội dung nghiệp vụ,Doanh thu phí quản lý dự án,,,False,False
SSH_financial_statements_2022_separate|table_43,SSH_financial_statements_2022_separate,SSH,2022,separate,VND,1,2,Công ty Cổ phần Đầu tư Xây dựng Xuân Đình,Năm nay | VND,45.928.811.816,45928811816.0,45928811816.0,False,False
SSH_financial_statements_2022_separate|table_43,SSH_financial_statements_2022_separate,SSH,2022,separate,VND,1,3,Công ty Cổ phần Đầu tư Xây dựng Xuân Đình,Năm trước | VND,44.626.673.670,44626673670.0,44626673670.0,False,False
SSH_financial_statements_2022_separate|table_43,SSH_financial_statements_2022_separate,SSH,2022,separate,VND,2,0,Công ty Cổ phần Sao Ánh Dương,Bên liên quan,Công ty Cổ phần Sao Ánh Dương,,,False,False
SSH_financial_statements_2022_separate|table_43,SSH_financial_statements_2022_separate,SSH,2022,separate,VND,2,1,Công ty Cổ phần Sao Ánh Dương,Nội dung nghiệp vụ,Doanh thu phí quản lý dự án,,,False,False
SSH_financial_statements_2022_separate|table_43,SSH_financial_statements_2022_separate,SSH,2022,separate,VND,2,2,Công ty Cổ phần Sao Ánh Dương,Năm nay | VND,15.381.576.898,15381576898.0,15381576898.0,False,False
