table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,0,0,Phải thu bên khác,column_1,Phải thu bên khác,,,False,False
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,0,1,Phải thu bên khác,Số cuối năm,1.969.731.049.837,1969731049837.0,1969731049837.0,False,False
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,0,2,Phải thu bên khác,VND Số đầu năm,1.013.824.374.887,1013824374887.0,1013824374887.0,False,False
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,1,0,Phải thu bên liên quan (Thuyết minh số 32),column_1,Phải thu bên liên quan (Thuyết minh số 32),,,False,False
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,1,1,Phải thu bên liên quan (Thuyết minh số 32),Số cuối năm,32.385.539.512,32385539512.0,32385539512.0,False,False
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,1,2,Phải thu bên liên quan (Thuyết minh số 32),VND Số đầu năm,9.824.772.552,9824772552.0,9824772552.0,False,False
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,2,0,TỔNG CỘNG,column_1,TỔNG CỘNG,,,False,False
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,2,1,TỔNG CỘNG,Số cuối năm,2.002.116.589.349,2002116589349.0,2002116589349.0,False,False
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,2,2,TỔNG CỘNG,VND Số đầu năm,1.023.649.147.439,1023649147439.0,1023649147439.0,False,False
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,3,0,Dự phòng phải thu ngắn hạn khó đòi,column_1,Dự phòng phải thu ngắn hạn khó đòi,,,False,False
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,3,1,Dự phòng phải thu ngắn hạn khó đòi,Số cuối năm,(53.401.178.126),-53401178126.0,-53401178126.0,False,False
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,3,2,Dự phòng phải thu ngắn hạn khó đòi,VND Số đầu năm,(44.803.673.036),-44803673036.0,-44803673036.0,False,False
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,4,0,GIÁ TRỊ THUÀN,column_1,GIÁ TRỊ THUÀN,,,False,False
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,4,1,GIÁ TRỊ THUÀN,Số cuối năm,1.948.715.411.223,1948715411223.0,1948715411223.0,False,False
HBC_financial_statements_2016_separate|table_17,HBC_financial_statements_2016_separate,HBC,2016,separate,VND,4,2,GIÁ TRỊ THUÀN,VND Số đầu năm,978.845.474.403,978845474403.0,978845474403.0,False,False
