table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
DLG_financial_statements_2021_separate|table_50,DLG_financial_statements_2021_separate,DLG,2021,separate,PERCENT,0,0,"Hợp đồng tín dụng dài hạn số220/HDTD ngày 19/7/2010 vàvăn bản sửa đổi, bổ sung hợpđồng tín dụng ngày 20/6/2014.","Tên ngân hàng và tổ chức | Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai | Hợp đồng tín dụng dài hạn số220/HDTD ngày 19/7/2010 vàvăn bản sửa đổi, bổ sung hợpđồng tín dụng ngày 20/6/2014.","Hợp đồng tín dụng dài hạn số220/HDTD ngày 19/7/2010 vàvăn bản sửa đổi, bổ sung hợpđồng tín dụng ngày 20/6/2014.",,,False,False
DLG_financial_statements_2021_separate|table_50,DLG_financial_statements_2021_separate,DLG,2021,separate,PERCENT,0,1,"Hợp đồng tín dụng dài hạn số220/HDTD ngày 19/7/2010 vàvăn bản sửa đổi, bổ sung hợpđồng tín dụng ngày 20/6/2014.",Số tiền | Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai | 48.283.000.000,48.283.000.000,48283000000.0,48283000000.0,False,False
DLG_financial_statements_2021_separate|table_50,DLG_financial_statements_2021_separate,DLG,2021,separate,PERCENT,0,2,"Hợp đồng tín dụng dài hạn số220/HDTD ngày 19/7/2010 vàvăn bản sửa đổi, bổ sung hợpđồng tín dụng ngày 20/6/2014.","Thời hạn thanh toánvà ngày đáo hạn | Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai | Thời hạn vay là 10năm kể từ ngày giảingân khoản vay đầutiền, thời gian ấn hạnlà 2 năm","Thời hạn vay là 10năm kể từ ngày giảingân khoản vay đầutiền, thời gian ấn hạnlà 2 năm",,,False,False
DLG_financial_statements_2021_separate|table_50,DLG_financial_statements_2021_separate,DLG,2021,separate,PERCENT,0,3,"Hợp đồng tín dụng dài hạn số220/HDTD ngày 19/7/2010 vàvăn bản sửa đổi, bổ sung hợpđồng tín dụng ngày 20/6/2014.",Lãi suất | Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai | Lãi suất vay áp dụng theo lãi suất thả nổi (lãi suất vaythá nổi = lãi suất cơ sở + biên độ 4%/năm).,Lãi suất vay áp dụng theo lãi suất thả nổi (lãi suất vaythá nổi = lãi suất cơ sở + biên độ 4%/năm).,,,False,False
DLG_financial_statements_2021_separate|table_50,DLG_financial_statements_2021_separate,DLG,2021,separate,PERCENT,0,4,"Hợp đồng tín dụng dài hạn số220/HDTD ngày 19/7/2010 vàvăn bản sửa đổi, bổ sung hợpđồng tín dụng ngày 20/6/2014.","Tài sản thế chấp(Thuyết minh số V.9, V.11) | Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai | Quyền sử dụng đất và toàn bộtài sản gắn liền với đất hìnhthành trong tương lai, hiện đãhoàn thành và là TSCĐ vàBĐS của Công ty.","Quyền sử dụng đất và toàn bộtài sản gắn liền với đất hìnhthành trong tương lai, hiện đãhoàn thành và là TSCĐ vàBĐS của Công ty.",,,False,False
DLG_financial_statements_2021_separate|table_50,DLG_financial_statements_2021_separate,DLG,2021,separate,PERCENT,1,0,Trong đó:Vay dài hạn-,"Tên ngân hàng và tổ chức | Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai | Hợp đồng tín dụng dài hạn số220/HDTD ngày 19/7/2010 vàvăn bản sửa đổi, bổ sung hợpđồng tín dụng ngày 20/6/2014.",Trong đó:Vay dài hạn-,,,False,False
DLG_financial_statements_2021_separate|table_50,DLG_financial_statements_2021_separate,DLG,2021,separate,PERCENT,1,1,Trong đó:Vay dài hạn-,Số tiền | Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai | 48.283.000.000,,,,False,True
DLG_financial_statements_2021_separate|table_50,DLG_financial_statements_2021_separate,DLG,2021,separate,PERCENT,1,2,Trong đó:Vay dài hạn-,"Thời hạn thanh toánvà ngày đáo hạn | Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai | Thời hạn vay là 10năm kể từ ngày giảingân khoản vay đầutiền, thời gian ấn hạnlà 2 năm",,,,False,True
DLG_financial_statements_2021_separate|table_50,DLG_financial_statements_2021_separate,DLG,2021,separate,PERCENT,1,3,Trong đó:Vay dài hạn-,Lãi suất | Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai | Lãi suất vay áp dụng theo lãi suất thả nổi (lãi suất vaythá nổi = lãi suất cơ sở + biên độ 4%/năm).,,,,False,True
DLG_financial_statements_2021_separate|table_50,DLG_financial_statements_2021_separate,DLG,2021,separate,PERCENT,1,4,Trong đó:Vay dài hạn-,"Tài sản thế chấp(Thuyết minh số V.9, V.11) | Ngân hàng TMCP Công thương Việt Nam - CN Gia Lai | Quyền sử dụng đất và toàn bộtài sản gắn liền với đất hìnhthành trong tương lai, hiện đãhoàn thành và là TSCĐ vàBĐS của Công ty.",,,,False,True
