table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,0,0,Nghĩa vụ nợ theo hợp đồng bảo hiểm,Tại ngày 31 tháng 12 năm 2019 | NỘ TÀI CHÍNH,Nghĩa vụ nợ theo hợp đồng bảo hiểm,,,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,0,1,Nghĩa vụ nợ theo hợp đồng bảo hiểm,Quá hạn | NỘ TÀI CHÍNH,10.641,10641.0,10641000000.0,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,0,2,Nghĩa vụ nợ theo hợp đồng bảo hiểm,Không xác định ký hạn | NỘ TÀI CHÍNH,-,0.0,0.0,True,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,0,3,Nghĩa vụ nợ theo hợp đồng bảo hiểm,Đến 01 năm | NỘ TÀI CHÍNH,(7.908.665),-7908665.0,-7908665000000.0,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,0,4,Nghĩa vụ nợ theo hợp đồng bảo hiểm,Từ 01 - 05 năm | NỘ TÀI CHÍNH,(23.549.138),-23549138.0,-23549138000000.0,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,0,5,Nghĩa vụ nợ theo hợp đồng bảo hiểm,Trên 05 năm | NỘ TÀI CHÍNH,185.755.155,185755155.0,185755155000000.0,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,0,6,Nghĩa vụ nợ theo hợp đồng bảo hiểm,Đơn vị: triệu đồng Tổng cộng | NỘ TÀI CHÍNH,154.307.993,154307993.0,154307993000000.0,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,1,0,Phải trả hoạt động bảo hiểm gốc,Tại ngày 31 tháng 12 năm 2019 | NỘ TÀI CHÍNH,Phải trả hoạt động bảo hiểm gốc,,,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,1,1,Phải trả hoạt động bảo hiểm gốc,Quá hạn | NỘ TÀI CHÍNH,-,0.0,0.0,True,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,1,2,Phải trả hoạt động bảo hiểm gốc,Không xác định ký hạn | NỘ TÀI CHÍNH,-,0.0,0.0,True,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,1,3,Phải trả hoạt động bảo hiểm gốc,Đến 01 năm | NỘ TÀI CHÍNH,1.313.143,1313143.0,1313143000000.0,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,1,4,Phải trả hoạt động bảo hiểm gốc,Từ 01 - 05 năm | NỘ TÀI CHÍNH,-,0.0,0.0,True,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,1,5,Phải trả hoạt động bảo hiểm gốc,Trên 05 năm | NỘ TÀI CHÍNH,-,0.0,0.0,True,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,1,6,Phải trả hoạt động bảo hiểm gốc,Đơn vị: triệu đồng Tổng cộng | NỘ TÀI CHÍNH,1.313.143,1313143.0,1313143000000.0,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,2,0,Phải trả tái bảo hiểm,Tại ngày 31 tháng 12 năm 2019 | NỘ TÀI CHÍNH,Phải trả tái bảo hiểm,,,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,2,1,Phải trả tái bảo hiểm,Quá hạn | NỘ TÀI CHÍNH,-,0.0,0.0,True,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,2,2,Phải trả tái bảo hiểm,Không xác định ký hạn | NỘ TÀI CHÍNH,-,0.0,0.0,True,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,2,3,Phải trả tái bảo hiểm,Đến 01 năm | NỘ TÀI CHÍNH,1.934.910,1934910.0,1934910000000.0,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,2,4,Phải trả tái bảo hiểm,Từ 01 - 05 năm | NỘ TÀI CHÍNH,-,0.0,0.0,True,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,2,5,Phải trả tái bảo hiểm,Trên 05 năm | NỘ TÀI CHÍNH,-,0.0,0.0,True,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,2,6,Phải trả tái bảo hiểm,Đơn vị: triệu đồng Tổng cộng | NỘ TÀI CHÍNH,1.934.910,1934910.0,1934910000000.0,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,3,0,Các nghĩa vụ nợ tài chính khác,Tại ngày 31 tháng 12 năm 2019 | NỘ TÀI CHÍNH,Các nghĩa vụ nợ tài chính khác,,,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,3,1,Các nghĩa vụ nợ tài chính khác,Quá hạn | NỘ TÀI CHÍNH,-,0.0,0.0,True,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,3,2,Các nghĩa vụ nợ tài chính khác,Không xác định ký hạn | NỘ TÀI CHÍNH,-,0.0,0.0,True,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,3,3,Các nghĩa vụ nợ tài chính khác,Đến 01 năm | NỘ TÀI CHÍNH,16.496.708,16496708.0,16496708000000.0,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,3,4,Các nghĩa vụ nợ tài chính khác,Từ 01 - 05 năm | NỘ TÀI CHÍNH,-,0.0,0.0,True,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,3,5,Các nghĩa vụ nợ tài chính khác,Trên 05 năm | NỘ TÀI CHÍNH,-,0.0,0.0,True,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,3,6,Các nghĩa vụ nợ tài chính khác,Đơn vị: triệu đồng Tổng cộng | NỘ TÀI CHÍNH,16.496.708,16496708.0,16496708000000.0,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,4,0,Nhận ký quỹ,Tại ngày 31 tháng 12 năm 2019 | NỘ TÀI CHÍNH,Nhận ký quỹ,,,False,False
BVH_financial_statements_2019_consolidated|table_98,BVH_financial_statements_2019_consolidated,BVH,2019,consolidated,MILLION_VND,4,1,Nhận ký quỹ,Quá hạn | NỘ TÀI CHÍNH,-,0.0,0.0,True,False
