table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,MILLION_VND,0,0,Tổng Công ty Cổ phần Bảo hiểm Quân đội,column_1,Tổng Công ty Cổ phần Bảo hiểm Quân đội,,,False,False
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,PERCENT,0,1,Tổng Công ty Cổ phần Bảo hiểm Quân đội,Tỷ lệnấm giữ%,"49,77%",49.77,49.77,False,False
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,MILLION_VND,0,2,Tổng Công ty Cổ phần Bảo hiểm Quân đội,Giá gốc của các khoản đầu tưTriệu VND,258.591,258591.0,258591000000.0,False,False
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,MILLION_VND,0,3,Tổng Công ty Cổ phần Bảo hiểm Quân đội,Giá trị thuần theo phương phápvốn chủ sở hữuTriệu VND,268.492,268492.0,268492000000.0,False,False
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,MILLION_VND,1,0,Công ty Cổ phần VIETASSET,column_1,Công ty Cổ phần VIETASSET,,,False,False
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,PERCENT,1,1,Công ty Cổ phần VIETASSET,Tỷ lệnấm giữ%,"45,00%",45.0,45.0,False,False
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,MILLION_VND,1,2,Công ty Cổ phần VIETASSET,Giá gốc của các khoản đầu tưTriệu VND,25.000,25000.0,25000000000.0,False,False
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,MILLION_VND,1,3,Công ty Cổ phần VIETASSET,Giá trị thuần theo phương phápvốn chủ sở hữuTriệu VND,25.000,25000.0,25000000000.0,False,False
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,MILLION_VND,2,0,Công ty Cổ phần Long Thuận Lộc,column_1,Công ty Cổ phần Long Thuận Lộc,,,False,False
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,PERCENT,2,1,Công ty Cổ phần Long Thuận Lộc,Tỷ lệnấm giữ%,"44,39%",44.39,44.39,False,False
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,MILLION_VND,2,2,Công ty Cổ phần Long Thuận Lộc,Giá gốc của các khoản đầu tưTriệu VND,65.675,65675.0,65675000000.0,False,False
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,MILLION_VND,2,3,Công ty Cổ phần Long Thuận Lộc,Giá trị thuần theo phương phápvốn chủ sở hữuTriệu VND,68.978,68978.0,68978000000.0,False,False
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,MILLION_VND,3,0,,column_1,,,,False,True
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,PERCENT,3,1,,Tỷ lệnấm giữ%,,,,False,True
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,MILLION_VND,3,2,,Giá gốc của các khoản đầu tưTriệu VND,349.266,349266.0,349266000000.0,False,False
MBB_financial_statements_2016_consolidated|table_48,MBB_financial_statements_2016_consolidated,MBB,2016,consolidated,MILLION_VND,3,3,,Giá trị thuần theo phương phápvốn chủ sở hữuTriệu VND,362.470,362470.0,362470000000.0,False,False
