table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
HBC_financial_statements_2020_separate|table_66,HBC_financial_statements_2020_separate,HBC,2020,separate,VND,0,0,Công ty Cổ phầnKỹ thuật Jesco Hòa Bình,Bên liên quan | Công ty Cổ phầnCơ khí vàNhôm kính Anh Việt,Công ty Cổ phầnKỹ thuật Jesco Hòa Bình,,,False,False
HBC_financial_statements_2020_separate|table_66,HBC_financial_statements_2020_separate,HBC,2020,separate,VND,0,1,Công ty Cổ phầnKỹ thuật Jesco Hòa Bình,Mối quan hệ | Công ty liên kết,Công ty liên kết,,,False,False
HBC_financial_statements_2020_separate|table_66,HBC_financial_statements_2020_separate,HBC,2020,separate,VND,0,2,Công ty Cổ phầnKỹ thuật Jesco Hòa Bình,Nội dung nghiệp vụ | Chi phí thầu phụThuê máy móc thiết bịThu nhập từ thanh lý phế liệuThu nhập từ thanh lý tài sản cố địnhCho vayLãi cho vayGóp vốnMua vật tư xây dựngLãi thanh toán trước hạnKhác,Chi phí thầu phụKhác,,,False,False
HBC_financial_statements_2020_separate|table_66,HBC_financial_statements_2020_separate,HBC,2020,separate,VND,0,3,Công ty Cổ phầnKỹ thuật Jesco Hòa Bình,Năm nay | 99.433.058.26529.419.444.30215.577.024.72412.623.870.9085.000.000.000570.833.030--,95.550.652.5544.682.688.688,9.555065255446827e+20,9.555065255446827e+20,False,False
HBC_financial_statements_2020_separate|table_66,HBC_financial_statements_2020_separate,HBC,2020,separate,VND,0,4,Công ty Cổ phầnKỹ thuật Jesco Hòa Bình,Năm trước | 187.038.778.7519.963.947.73026.490.396.8361.614.940.8005.000.000.000258.250.7159.000.000.00060.743.1235.564.8431.026.800.348,485.251.116.3434.557.958.857,4.852511163434558e+21,4.852511163434558e+21,False,False
HBC_financial_statements_2020_separate|table_66,HBC_financial_statements_2020_separate,HBC,2020,separate,VND,1,0,Công ty Cổ phầnSản xuất vàTrang trí MộcHòa Bình,Bên liên quan | Công ty Cổ phầnCơ khí vàNhôm kính Anh Việt,Công ty Cổ phầnSản xuất vàTrang trí MộcHòa Bình,,,False,False
HBC_financial_statements_2020_separate|table_66,HBC_financial_statements_2020_separate,HBC,2020,separate,VND,1,1,Công ty Cổ phầnSản xuất vàTrang trí MộcHòa Bình,Mối quan hệ | Công ty liên kết,Công ty con,,,False,False
HBC_financial_statements_2020_separate|table_66,HBC_financial_statements_2020_separate,HBC,2020,separate,VND,1,2,Công ty Cổ phầnSản xuất vàTrang trí MộcHòa Bình,Nội dung nghiệp vụ | Chi phí thầu phụThuê máy móc thiết bịThu nhập từ thanh lý phế liệuThu nhập từ thanh lý tài sản cố địnhCho vayLãi cho vayGóp vốnMua vật tư xây dựngLãi thanh toán trước hạnKhác,Mua vật tư Lỗ thanh lý công ty conChi phí thầu phụCho thuê khoLãi cho vayThu khác,,,False,False
HBC_financial_statements_2020_separate|table_66,HBC_financial_statements_2020_separate,HBC,2020,separate,VND,1,3,Công ty Cổ phầnSản xuất vàTrang trí MộcHòa Bình,Năm nay | 99.433.058.26529.419.444.30215.577.024.72412.623.870.9085.000.000.000570.833.030--,46.120.387.00046.543.63631.795.902--,,,False,False
HBC_financial_statements_2020_separate|table_66,HBC_financial_statements_2020_separate,HBC,2020,separate,VND,1,4,Công ty Cổ phầnSản xuất vàTrang trí MộcHòa Bình,Năm trước | 187.038.778.7519.963.947.73026.490.396.8361.614.940.8005.000.000.000258.250.7159.000.000.00060.743.1235.564.8431.026.800.348,144.190.808.000-1.052.297.47031.552.99214.153.97270.546.977,,,False,False
