table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
VIF_financial_statements_2024_separate|table_73,VIF_financial_statements_2024_separate,VIF,2024,separate,VND,0,0,Đến 1 năm,column_1,Đến 1 năm,,,False,False
VIF_financial_statements_2024_separate|table_73,VIF_financial_statements_2024_separate,VIF,2024,separate,VND,0,1,Đến 1 năm,Đơn vị tính: VND | Số cuối năm,6.543.043.983,6543043983.0,6543043983.0,False,False
VIF_financial_statements_2024_separate|table_73,VIF_financial_statements_2024_separate,VIF,2024,separate,VND,0,2,Đến 1 năm,Đơn vị tính: VND | Số đầu năm,8.636.765.603,8636765603.0,8636765603.0,False,False
VIF_financial_statements_2024_separate|table_73,VIF_financial_statements_2024_separate,VIF,2024,separate,VND,1,0,Từ 1 – 5 năm,column_1,Từ 1 – 5 năm,,,False,False
VIF_financial_statements_2024_separate|table_73,VIF_financial_statements_2024_separate,VIF,2024,separate,VND,1,1,Từ 1 – 5 năm,Đơn vị tính: VND | Số cuối năm,23.966.796.666,23966796666.0,23966796666.0,False,False
VIF_financial_statements_2024_separate|table_73,VIF_financial_statements_2024_separate,VIF,2024,separate,VND,1,2,Từ 1 – 5 năm,Đơn vị tính: VND | Số đầu năm,22.736.650.252,22736650252.0,22736650252.0,False,False
VIF_financial_statements_2024_separate|table_73,VIF_financial_statements_2024_separate,VIF,2024,separate,VND,2,0,Trên 5 năm,column_1,Trên 5 năm,,,False,False
VIF_financial_statements_2024_separate|table_73,VIF_financial_statements_2024_separate,VIF,2024,separate,VND,2,1,Trên 5 năm,Đơn vị tính: VND | Số cuối năm,132.932.705.655,132932705655.0,132932705655.0,False,False
VIF_financial_statements_2024_separate|table_73,VIF_financial_statements_2024_separate,VIF,2024,separate,VND,2,2,Trên 5 năm,Đơn vị tính: VND | Số đầu năm,130.140.945.028,130140945028.0,130140945028.0,False,False
VIF_financial_statements_2024_separate|table_73,VIF_financial_statements_2024_separate,VIF,2024,separate,VND,3,0,TỔNG CỘNG,column_1,TỔNG CỘNG,,,False,False
VIF_financial_statements_2024_separate|table_73,VIF_financial_statements_2024_separate,VIF,2024,separate,VND,3,1,TỔNG CỘNG,Đơn vị tính: VND | Số cuối năm,163.442.546.304,163442546304.0,163442546304.0,False,False
VIF_financial_statements_2024_separate|table_73,VIF_financial_statements_2024_separate,VIF,2024,separate,VND,3,2,TỔNG CỘNG,Đơn vị tính: VND | Số đầu năm,161.514.360.883,161514360883.0,161514360883.0,False,False
