table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
NAB_financial_statements_2020_separate|table_93,NAB_financial_statements_2020_separate,NAB,2020,separate,MILLION_VND,0,0,Tài sản,"Ngân hàng Thương mại Có phân Nam 201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2020 (tiếp theo) | Tại ngày 31 tháng 12 năm 2020",Tài sản,,,False,False
NAB_financial_statements_2020_separate|table_93,NAB_financial_statements_2020_separate,NAB,2020,separate,MILLION_VND,0,1,Tài sản,"Ngân hàng Thương mại Có phân Nam 201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2020 (tiếp theo) | Quá hạnTriệu VND",,,,False,True
NAB_financial_statements_2020_separate|table_93,NAB_financial_statements_2020_separate,NAB,2020,separate,MILLION_VND,0,2,Tài sản,"Ngân hàng Thương mại Có phân Nam 201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2020 (tiếp theo) | Khôngchịu lãiTriệu VND",,,,False,True
NAB_financial_statements_2020_separate|table_93,NAB_financial_statements_2020_separate,NAB,2020,separate,MILLION_VND,0,3,Tài sản,"Ngân hàng Thương mại Có phân Nam 201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2020 (tiếp theo) | Dưới1 thángTriệu VND",,,,False,True
NAB_financial_statements_2020_separate|table_93,NAB_financial_statements_2020_separate,NAB,2020,separate,MILLION_VND,0,4,Tài sản,"Ngân hàng Thương mại Có phân Nam 201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2020 (tiếp theo) | Từ 1 đến3 thángTriệu VND",,,,False,True
NAB_financial_statements_2020_separate|table_93,NAB_financial_statements_2020_separate,NAB,2020,separate,MILLION_VND,0,5,Tài sản,"Ngân hàng Thương mại Có phân Nam 201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2020 (tiếp theo) | Từ trên 3 đến6 thángTriệu VND",,,,False,True
NAB_financial_statements_2020_separate|table_93,NAB_financial_statements_2020_separate,NAB,2020,separate,MILLION_VND,0,6,Tài sản,"Ngân hàng Thương mại Có phân Nam 201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2020 (tiếp theo) | Từ trên 6đến 12 thángTriệu VND",,,,False,True
NAB_financial_statements_2020_separate|table_93,NAB_financial_statements_2020_separate,NAB,2020,separate,MILLION_VND,0,7,Tài sản,"Ngân hàng Thương mại Có phân Nam 201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2020 (tiếp theo) | Từ trên 1đến 5 nămTriệu VND",,,,False,True
NAB_financial_statements_2020_separate|table_93,NAB_financial_statements_2020_separate,NAB,2020,separate,MILLION_VND,0,8,Tài sản,"Ngân hàng Thương mại Có phân Nam 201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2020 (tiếp theo) | Trên 5 nămTriệu VND",,,,False,True
NAB_financial_statements_2020_separate|table_93,NAB_financial_statements_2020_separate,NAB,2020,separate,MILLION_VND,0,9,Tài sản,"Ngân hàng Thương mại Có phân Nam 201 - 203 Cách Mạng Tháng Tám, Phường 4, Quận 3Thành phố Hồ Chí Minh, Việt NamThuyết minh báo cáo tài chính riêng cho năm kết thúc ngày 31 tháng 12 năm 2020 (tiếp theo) | TổngTriệu VND",,,,False,True
