table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
NLG_financial_statements_2024_separate|table_33,NLG_financial_statements_2024_separate,NLG,2024,separate,UNKNOWN,0,0,20.3,Công ty Cõ phân Đầu tư Nam Long | THUYẾT MINH BÁO CẢO TÀI CHÍNH RIÊNG (tiếp theo)vào ngày 31 tháng 12 năm 2024 và cho năm tài chính kết thúc cùng ngày | 20.,20.3,20.3,20.3,False,False
NLG_financial_statements_2024_separate|table_33,NLG_financial_statements_2024_separate,NLG,2024,separate,UNKNOWN,0,1,20.3,Công ty Cõ phân Đầu tư Nam Long | THUYẾT MINH BÁO CẢO TÀI CHÍNH RIÊNG (tiếp theo)vào ngày 31 tháng 12 năm 2024 và cho năm tài chính kết thúc cùng ngày | VAY (tiếp theo),Vay ngắn hạn từ ngân hàngChi tiết các khoản vay ngắn hạn từ ngân hàng nhằm hỗ trợ nhu cầu vốn lưu động như sau:,,,False,False
NLG_financial_statements_2024_separate|table_33,NLG_financial_statements_2024_separate,NLG,2024,separate,UNKNOWN,0,2,20.3,Công ty Cõ phân Đầu tư Nam Long | THUYẾT MINH BÁO CẢO TÀI CHÍNH RIÊNG (tiếp theo)vào ngày 31 tháng 12 năm 2024 và cho năm tài chính kết thúc cùng ngày | VAY (tiếp theo)__2,Vay ngắn hạn từ ngân hàngChi tiết các khoản vay ngắn hạn từ ngân hàng nhằm hỗ trợ nhu cầu vốn lưu động như sau:,,,False,False
NLG_financial_statements_2024_separate|table_33,NLG_financial_statements_2024_separate,NLG,2024,separate,UNKNOWN,0,3,20.3,Công ty Cõ phân Đầu tư Nam Long | THUYẾT MINH BÁO CẢO TÀI CHÍNH RIÊNG (tiếp theo)vào ngày 31 tháng 12 năm 2024 và cho năm tài chính kết thúc cùng ngày | VAY (tiếp theo)__3,Vay ngắn hạn từ ngân hàngChi tiết các khoản vay ngắn hạn từ ngân hàng nhằm hỗ trợ nhu cầu vốn lưu động như sau:,,,False,False
NLG_financial_statements_2024_separate|table_33,NLG_financial_statements_2024_separate,NLG,2024,separate,UNKNOWN,0,4,20.3,Công ty Cõ phân Đầu tư Nam Long | THUYẾT MINH BÁO CẢO TÀI CHÍNH RIÊNG (tiếp theo)vào ngày 31 tháng 12 năm 2024 và cho năm tài chính kết thúc cùng ngày | VAY (tiếp theo)__4,Vay ngắn hạn từ ngân hàngChi tiết các khoản vay ngắn hạn từ ngân hàng nhằm hỗ trợ nhu cầu vốn lưu động như sau:,,,False,False
NLG_financial_statements_2024_separate|table_33,NLG_financial_statements_2024_separate,NLG,2024,separate,UNKNOWN,0,5,20.3,B09-DN | THUYẾT MINH BÁO CẢO TÀI CHÍNH RIÊNG (tiếp theo)vào ngày 31 tháng 12 năm 2024 và cho năm tài chính kết thúc cùng ngày | VAY (tiếp theo),Vay ngắn hạn từ ngân hàngChi tiết các khoản vay ngắn hạn từ ngân hàng nhằm hỗ trợ nhu cầu vốn lưu động như sau:,,,False,False
NLG_financial_statements_2024_separate|table_33,NLG_financial_statements_2024_separate,NLG,2024,separate,UNKNOWN,1,0,20.3,Công ty Cõ phân Đầu tư Nam Long | THUYẾT MINH BÁO CẢO TÀI CHÍNH RIÊNG (tiếp theo)vào ngày 31 tháng 12 năm 2024 và cho năm tài chính kết thúc cùng ngày | 20.,20.3,20.3,20.3,False,False
NLG_financial_statements_2024_separate|table_33,NLG_financial_statements_2024_separate,NLG,2024,separate,UNKNOWN,1,1,20.3,Công ty Cõ phân Đầu tư Nam Long | THUYẾT MINH BÁO CẢO TÀI CHÍNH RIÊNG (tiếp theo)vào ngày 31 tháng 12 năm 2024 và cho năm tài chính kết thúc cùng ngày | VAY (tiếp theo),Bên cho vay,,,False,False
NLG_financial_statements_2024_separate|table_33,NLG_financial_statements_2024_separate,NLG,2024,separate,UNKNOWN,1,2,20.3,Công ty Cõ phân Đầu tư Nam Long | THUYẾT MINH BÁO CẢO TÀI CHÍNH RIÊNG (tiếp theo)vào ngày 31 tháng 12 năm 2024 và cho năm tài chính kết thúc cùng ngày | VAY (tiếp theo)__2,Số cuối nămVND,,,False,False
NLG_financial_statements_2024_separate|table_33,NLG_financial_statements_2024_separate,NLG,2024,separate,UNKNOWN,1,3,20.3,Công ty Cõ phân Đầu tư Nam Long | THUYẾT MINH BÁO CẢO TÀI CHÍNH RIÊNG (tiếp theo)vào ngày 31 tháng 12 năm 2024 và cho năm tài chính kết thúc cùng ngày | VAY (tiếp theo)__3,Ngày đáo hạn,,,False,False
