table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
NVL_financial_statements_2024_consolidated|table_33,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,0,0,Bất động sản để bán đang xây dựng (1),column_1,Bất động sản để bán đang xây dựng (1),,,False,False
NVL_financial_statements_2024_consolidated|table_33,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,0,1,Bất động sản để bán đang xây dựng (1),31/12/2024 | Giá gốc,138.407.976.132.589,138407976132589.0,138407976132589.0,False,False
NVL_financial_statements_2024_consolidated|table_33,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,0,2,Bất động sản để bán đang xây dựng (1),31/12/2024 | Dự phòng,(420.500.976.091),-420500976091.0,-420500976091.0,False,False
NVL_financial_statements_2024_consolidated|table_33,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,0,3,Bất động sản để bán đang xây dựng (1),01/01/2024 | Giá gốc,129.732.731.714.808,129732731714808.0,129732731714808.0,False,False
NVL_financial_statements_2024_consolidated|table_33,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,0,4,Bất động sản để bán đang xây dựng (1),01/01/2024 | Dự phòng,(158.855.190.876),-158855190876.0,-158855190876.0,False,False
NVL_financial_statements_2024_consolidated|table_33,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,1,0,Bất động sản để bán đã xây dựng hoàn thành,column_1,Bất động sản để bán đã xây dựng hoàn thành,,,False,False
NVL_financial_statements_2024_consolidated|table_33,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,1,1,Bất động sản để bán đã xây dựng hoàn thành,31/12/2024 | Giá gốc,8.511.406.811.461,8511406811461.0,8511406811461.0,False,False
NVL_financial_statements_2024_consolidated|table_33,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,1,2,Bất động sản để bán đã xây dựng hoàn thành,31/12/2024 | Dự phòng,-,0.0,0.0,True,False
NVL_financial_statements_2024_consolidated|table_33,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,1,3,Bất động sản để bán đã xây dựng hoàn thành,01/01/2024 | Giá gốc,9.238.045.841.836,9238045841836.0,9238045841836.0,False,False
NVL_financial_statements_2024_consolidated|table_33,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,1,4,Bất động sản để bán đã xây dựng hoàn thành,01/01/2024 | Dự phòng,(2.090.238.024),-2090238024.0,-2090238024.0,False,False
NVL_financial_statements_2024_consolidated|table_33,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,2,0,Hàng hoá bất động sản,column_1,Hàng hoá bất động sản,,,False,False
NVL_financial_statements_2024_consolidated|table_33,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,2,1,Hàng hoá bất động sản,31/12/2024 | Giá gốc,101.989.469.129,101989469129.0,101989469129.0,False,False
NVL_financial_statements_2024_consolidated|table_33,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,2,2,Hàng hoá bất động sản,31/12/2024 | Dự phòng,-,0.0,0.0,True,False
