table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,0,0,Doanh thu nội địa,Doanh thu thuần về bán hàng và dịch vụ cung cấp,Doanh thu nội địa,,,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,0,1,Doanh thu nội địa,Năm nay | VND_ | Doanh thu thuần về bán hàng và dịch vụ cung cấp,10.491.683.154.848,10491683154848.0,10491683154848.0,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,0,2,Doanh thu nội địa,Năm trước | VND | Doanh thu thuần về bán hàng và dịch vụ cung cấp,10.571.145.772.872,10571145772872.0,10571145772872.0,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,1,0,Doanh thu xuất khẩu,Doanh thu thuần về bán hàng và dịch vụ cung cấp,Doanh thu xuất khẩu,,,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,1,1,Doanh thu xuất khẩu,Năm nay | VND_ | Doanh thu thuần về bán hàng và dịch vụ cung cấp,1.570.263.837.111,1570263837111.0,1570263837111.0,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,1,2,Doanh thu xuất khẩu,Năm trước | VND | Doanh thu thuần về bán hàng và dịch vụ cung cấp,998.572.055.737,998572055737.0,998572055737.0,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,2,0,,Doanh thu thuần về bán hàng và dịch vụ cung cấp,,,,False,True
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,2,1,,Năm nay | VND_ | Doanh thu thuần về bán hàng và dịch vụ cung cấp,12.061.946.991.959,12061946991959.0,12061946991959.0,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,2,2,,Năm trước | VND | Doanh thu thuần về bán hàng và dịch vụ cung cấp,11.569.717.828.609,11569717828609.0,11569717828609.0,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,3,0,Giá vốn hàng bán và dịch vụ cung cấp,Doanh thu thuần về bán hàng và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,,,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,3,1,Giá vốn hàng bán và dịch vụ cung cấp,Năm nay | VND_ | Doanh thu thuần về bán hàng và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,,,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,3,2,Giá vốn hàng bán và dịch vụ cung cấp,Năm trước | VND | Doanh thu thuần về bán hàng và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,,,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,4,0,Giá vốn nội địa,Doanh thu thuần về bán hàng và dịch vụ cung cấp,Giá vốn nội địa,,,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,4,1,Giá vốn nội địa,Năm nay | VND_ | Doanh thu thuần về bán hàng và dịch vụ cung cấp,9.148.083.439.657,9148083439657.0,9148083439657.0,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,4,2,Giá vốn nội địa,Năm trước | VND | Doanh thu thuần về bán hàng và dịch vụ cung cấp,9.319.382.248.232,9319382248232.0,9319382248232.0,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,5,0,Giá vốn xuất khẩu,Doanh thu thuần về bán hàng và dịch vụ cung cấp,Giá vốn xuất khẩu,,,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,5,1,Giá vốn xuất khẩu,Năm nay | VND_ | Doanh thu thuần về bán hàng và dịch vụ cung cấp,1.330.637.388.624,1330637388624.0,1330637388624.0,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,5,2,Giá vốn xuất khẩu,Năm trước | VND | Doanh thu thuần về bán hàng và dịch vụ cung cấp,847.596.657.158,847596657158.0,847596657158.0,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,6,0,,Doanh thu thuần về bán hàng và dịch vụ cung cấp,,,,False,True
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,6,1,,Năm nay | VND_ | Doanh thu thuần về bán hàng và dịch vụ cung cấp,10.478.720.828.281,10478720828281.0,10478720828281.0,False,False
DPM_financial_statements_2024_separate|table_43,DPM_financial_statements_2024_separate,DPM,2024,separate,VND,6,2,,Năm trước | VND | Doanh thu thuần về bán hàng và dịch vụ cung cấp,10.166.978.905.390,10166978905390.0,10166978905390.0,False,False
