table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
HAG_financial_statements_2024_consolidated|table_68,HAG_financial_statements_2024_consolidated,HAG,2024,consolidated,VND,0,0,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Bên liên quan | Phải thu về cho vay ngắn hạn (TM số 8),Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,,,False,False
HAG_financial_statements_2024_consolidated|table_68,HAG_financial_statements_2024_consolidated,HAG,2024,consolidated,PERCENT,0,1,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Lãi suất %/năm | Phải thu về cho vay ngắn hạn (TM số 8),"7,5",7.5,7.5,False,False
HAG_financial_statements_2024_consolidated|table_68,HAG_financial_statements_2024_consolidated,HAG,2024,consolidated,VND,0,2,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Số cuối năm | Phải thu về cho vay ngắn hạn (TM số 8),1.183.527.287,1183527287.0,1183527287.0,False,False
HAG_financial_statements_2024_consolidated|table_68,HAG_financial_statements_2024_consolidated,HAG,2024,consolidated,VND,0,3,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Ngàn VND Số đầu năm | Phải thu về cho vay ngắn hạn (TM số 8),976.155.169,976155169.0,976155169.0,False,False
HAG_financial_statements_2024_consolidated|table_68,HAG_financial_statements_2024_consolidated,HAG,2024,consolidated,VND,1,0,Công ty Cổ phần Chế biến Thức ăn Gia súc Đông Gia Lai,Bên liên quan | Phải thu về cho vay ngắn hạn (TM số 8),Công ty Cổ phần Chế biến Thức ăn Gia súc Đông Gia Lai,,,False,False
HAG_financial_statements_2024_consolidated|table_68,HAG_financial_statements_2024_consolidated,HAG,2024,consolidated,PERCENT,1,1,Công ty Cổ phần Chế biến Thức ăn Gia súc Đông Gia Lai,Lãi suất %/năm | Phải thu về cho vay ngắn hạn (TM số 8),"7,5 - 10",,,False,False
HAG_financial_statements_2024_consolidated|table_68,HAG_financial_statements_2024_consolidated,HAG,2024,consolidated,VND,1,2,Công ty Cổ phần Chế biến Thức ăn Gia súc Đông Gia Lai,Số cuối năm | Phải thu về cho vay ngắn hạn (TM số 8),1.177.520.568,1177520568.0,1177520568.0,False,False
HAG_financial_statements_2024_consolidated|table_68,HAG_financial_statements_2024_consolidated,HAG,2024,consolidated,VND,1,3,Công ty Cổ phần Chế biến Thức ăn Gia súc Đông Gia Lai,Ngàn VND Số đầu năm | Phải thu về cho vay ngắn hạn (TM số 8),-,0.0,0.0,True,False
HAG_financial_statements_2024_consolidated|table_68,HAG_financial_statements_2024_consolidated,HAG,2024,consolidated,VND,2,0,Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,Bên liên quan | Phải thu về cho vay ngắn hạn (TM số 8),Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,,,False,False
HAG_financial_statements_2024_consolidated|table_68,HAG_financial_statements_2024_consolidated,HAG,2024,consolidated,PERCENT,2,1,Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,Lãi suất %/năm | Phải thu về cho vay ngắn hạn (TM số 8),-,0.0,0.0,True,False
HAG_financial_statements_2024_consolidated|table_68,HAG_financial_statements_2024_consolidated,HAG,2024,consolidated,VND,2,2,Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,Số cuối năm | Phải thu về cho vay ngắn hạn (TM số 8),-,0.0,0.0,True,False
HAG_financial_statements_2024_consolidated|table_68,HAG_financial_statements_2024_consolidated,HAG,2024,consolidated,VND,2,3,Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai,Ngàn VND Số đầu năm | Phải thu về cho vay ngắn hạn (TM số 8),984.698.038,984698038.0,984698038.0,False,False
HAG_financial_statements_2024_consolidated|table_68,HAG_financial_statements_2024_consolidated,HAG,2024,consolidated,VND,3,0,Công ty TNHH PTNN Hoàng Anh Attapeu,Bên liên quan | Phải thu về cho vay ngắn hạn (TM số 8),Công ty TNHH PTNN Hoàng Anh Attapeu,,,False,False
HAG_financial_statements_2024_consolidated|table_68,HAG_financial_statements_2024_consolidated,HAG,2024,consolidated,PERCENT,3,1,Công ty TNHH PTNN Hoàng Anh Attapeu,Lãi suất %/năm | Phải thu về cho vay ngắn hạn (TM số 8),-,0.0,0.0,True,False
