table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
NVB_financial_statements_2022_separate|table_4,NVB_financial_statements_2022_separate,NVB,2022,separate,MILLION_VND,0,0,I. Các khoản nợ chính phủ và Ngân hàng Nhà nước,CHỈ TIÊU | B. NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,I. Các khoản nợ chính phủ và Ngân hàng Nhà nước,,,False,False
NVB_financial_statements_2022_separate|table_4,NVB_financial_statements_2022_separate,NVB,2022,separate,MILLION_VND,0,1,I. Các khoản nợ chính phủ và Ngân hàng Nhà nước,Thuyết minh | B. NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,,,,False,True
NVB_financial_statements_2022_separate|table_4,NVB_financial_statements_2022_separate,NVB,2022,separate,MILLION_VND,0,2,I. Các khoản nợ chính phủ và Ngân hàng Nhà nước,31/12/2022 | B. NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,-,0.0,0.0,True,False
NVB_financial_statements_2022_separate|table_4,NVB_financial_statements_2022_separate,NVB,2022,separate,MILLION_VND,0,3,I. Các khoản nợ chính phủ và Ngân hàng Nhà nước,01/01/2022 | B. NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,1.778,1778.0,1778000000.0,False,False
NVB_financial_statements_2022_separate|table_4,NVB_financial_statements_2022_separate,NVB,2022,separate,MILLION_VND,1,0,"1. Tiền gửi và vay Chính phủ, NHNN",CHỈ TIÊU | B. NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,"1. Tiền gửi và vay Chính phủ, NHNN",,,False,False
NVB_financial_statements_2022_separate|table_4,NVB_financial_statements_2022_separate,NVB,2022,separate,MILLION_VND,1,1,"1. Tiền gửi và vay Chính phủ, NHNN",Thuyết minh | B. NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,,,,False,True
NVB_financial_statements_2022_separate|table_4,NVB_financial_statements_2022_separate,NVB,2022,separate,MILLION_VND,1,2,"1. Tiền gửi và vay Chính phủ, NHNN",31/12/2022 | B. NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,-,0.0,0.0,True,False
NVB_financial_statements_2022_separate|table_4,NVB_financial_statements_2022_separate,NVB,2022,separate,MILLION_VND,1,3,"1. Tiền gửi và vay Chính phủ, NHNN",01/01/2022 | B. NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,1.778,1778.0,1778000000.0,False,False
NVB_financial_statements_2022_separate|table_4,NVB_financial_statements_2022_separate,NVB,2022,separate,MILLION_VND,2,0,2. Giao dịch bán và mua lại trái phiếu Chính phủ với Kho bạc Nhà nước,CHỈ TIÊU | B. NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,2. Giao dịch bán và mua lại trái phiếu Chính phủ với Kho bạc Nhà nước,,,False,False
NVB_financial_statements_2022_separate|table_4,NVB_financial_statements_2022_separate,NVB,2022,separate,MILLION_VND,2,1,2. Giao dịch bán và mua lại trái phiếu Chính phủ với Kho bạc Nhà nước,Thuyết minh | B. NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,,,,False,True
