table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
CEO_financial_statements_2023_consolidated|table_23,CEO_financial_statements_2023_consolidated,CEO,2023,consolidated,VND,0,0,Nguyên giá,"Mẫu số B 09 - DN/HN | THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo)thuyết minh này là một bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính hợp nhất kèm theo)Tăng, giảm tài sản cố định hữu hình | Chỉ tiêu",Nguyên giá,,,False,False
CEO_financial_statements_2023_consolidated|table_23,CEO_financial_statements_2023_consolidated,CEO,2023,consolidated,VND,0,1,Nguyên giá,"Mẫu số B 09 - DN/HN | THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo)thuyết minh này là một bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính hợp nhất kèm theo)Tăng, giảm tài sản cố định hữu hình | Nhà cửa, vật kiến trúc",Nguyên giá,,,False,False
CEO_financial_statements_2023_consolidated|table_23,CEO_financial_statements_2023_consolidated,CEO,2023,consolidated,VND,0,2,Nguyên giá,"Mẫu số B 09 - DN/HN | THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo)thuyết minh này là một bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính hợp nhất kèm theo)Tăng, giảm tài sản cố định hữu hình | Máy móc, thiết bị",Nguyên giá,,,False,False
CEO_financial_statements_2023_consolidated|table_23,CEO_financial_statements_2023_consolidated,CEO,2023,consolidated,VND,0,3,Nguyên giá,"Mẫu số B 09 - DN/HN | THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo)thuyết minh này là một bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính hợp nhất kèm theo)Tăng, giảm tài sản cố định hữu hình | Phương tiện vận tải",Nguyên giá,,,False,False
CEO_financial_statements_2023_consolidated|table_23,CEO_financial_statements_2023_consolidated,CEO,2023,consolidated,VND,0,4,Nguyên giá,"Mẫu số B 09 - DN/HN | THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo)thuyết minh này là một bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính hợp nhất kèm theo)Tăng, giảm tài sản cố định hữu hình | Thiết bị, dụng cụ quản lý",Nguyên giá,,,False,False
CEO_financial_statements_2023_consolidated|table_23,CEO_financial_statements_2023_consolidated,CEO,2023,consolidated,VND,0,5,Nguyên giá,"Mẫu số B 09 - DN/HN | THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo)thuyết minh này là một bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính hợp nhất kèm theo)Tăng, giảm tài sản cố định hữu hình | Tài sản cố định khác",Nguyên giá,,,False,False
CEO_financial_statements_2023_consolidated|table_23,CEO_financial_statements_2023_consolidated,CEO,2023,consolidated,VND,0,6,Nguyên giá,"Mẫu số B 09 - DN/HN | THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo)thuyết minh này là một bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính hợp nhất kèm theo)Tăng, giảm tài sản cố định hữu hình | Đơn vị tính: VND Cộng",Nguyên giá,,,False,False
CEO_financial_statements_2023_consolidated|table_23,CEO_financial_statements_2023_consolidated,CEO,2023,consolidated,VND,1,0,Số dư ngày 01/01/2023,"Mẫu số B 09 - DN/HN | THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo)thuyết minh này là một bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính hợp nhất kèm theo)Tăng, giảm tài sản cố định hữu hình | Chỉ tiêu",Số dư ngày 01/01/2023,,,False,False
CEO_financial_statements_2023_consolidated|table_23,CEO_financial_statements_2023_consolidated,CEO,2023,consolidated,VND,1,1,Số dư ngày 01/01/2023,"Mẫu số B 09 - DN/HN | THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo)thuyết minh này là một bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính hợp nhất kèm theo)Tăng, giảm tài sản cố định hữu hình | Nhà cửa, vật kiến trúc",1.554.987.570.671,1554987570671.0,1554987570671.0,False,False
CEO_financial_statements_2023_consolidated|table_23,CEO_financial_statements_2023_consolidated,CEO,2023,consolidated,VND,1,2,Số dư ngày 01/01/2023,"Mẫu số B 09 - DN/HN | THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo)thuyết minh này là một bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính hợp nhất kèm theo)Tăng, giảm tài sản cố định hữu hình | Máy móc, thiết bị",86.031.356.553,86031356553.0,86031356553.0,False,False
