table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
NVL_financial_statements_2024_consolidated|table_12,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,0,0,1. Doanh thu bán hàng và cung cấp dịch vụ,CHỈ TIÊU,1. Doanh thu bán hàng và cung cấp dịch vụ,,,False,False
NVL_financial_statements_2024_consolidated|table_12,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,0,1,1. Doanh thu bán hàng và cung cấp dịch vụ,Mã số,01,1.0,1.0,False,False
NVL_financial_statements_2024_consolidated|table_12,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,0,2,1. Doanh thu bán hàng và cung cấp dịch vụ,Thuyết minh,VII.1,,,False,False
NVL_financial_statements_2024_consolidated|table_12,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,0,3,1. Doanh thu bán hàng và cung cấp dịch vụ,Năm 2024,9.079.619.602.216,9079619602216.0,9079619602216.0,False,False
NVL_financial_statements_2024_consolidated|table_12,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,0,4,1. Doanh thu bán hàng và cung cấp dịch vụ,Năm 2023,4.769.950.330.281,4769950330281.0,4769950330281.0,False,False
NVL_financial_statements_2024_consolidated|table_12,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,1,0,2. Các khoản giảm trừ doanh thu,CHỈ TIÊU,2. Các khoản giảm trừ doanh thu,,,False,False
NVL_financial_statements_2024_consolidated|table_12,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,1,1,2. Các khoản giảm trừ doanh thu,Mã số,02,2.0,2.0,False,False
NVL_financial_statements_2024_consolidated|table_12,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,1,2,2. Các khoản giảm trừ doanh thu,Thuyết minh,VII.2,,,False,False
NVL_financial_statements_2024_consolidated|table_12,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,1,3,2. Các khoản giảm trừ doanh thu,Năm 2024,6.244.128.255,6244128255.0,6244128255.0,False,False
NVL_financial_statements_2024_consolidated|table_12,NVL_financial_statements_2024_consolidated,NVL,2024,consolidated,UNKNOWN,1,4,2. Các khoản giảm trừ doanh thu,Năm 2023,13.048.116.461,13048116461.0,13048116461.0,False,False
