table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,0,0,Doanh thu bán hàng và cung cấp dịch vụ,column_1,Doanh thu bán hàng và cung cấp dịch vụ,,,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,0,1,Doanh thu bán hàng và cung cấp dịch vụ,Mã số,01,1.0,1000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,0,2,Doanh thu bán hàng và cung cấp dịch vụ,Thuyết minh,32,32.0,32000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,0,3,Doanh thu bán hàng và cung cấp dịch vụ,2019Triệu VND,9.259.257,9259257.0,9259257000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,0,4,Doanh thu bán hàng và cung cấp dịch vụ,2018Triệu VND,9.123.952,9123952.0,9123952000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,1,0,Các khoản giảm trừ doanh thu,column_1,Các khoản giảm trừ doanh thu,,,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,1,1,Các khoản giảm trừ doanh thu,Mã số,02,2.0,2000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,1,2,Các khoản giảm trừ doanh thu,Thuyết minh,32,32.0,32000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,1,3,Các khoản giảm trừ doanh thu,2019Triệu VND,-,0.0,0.0,True,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,1,4,Các khoản giảm trừ doanh thu,2018Triệu VND,-,0.0,0.0,True,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,2,0,Doanh thu thuần (10 = 01 - 02),column_1,Doanh thu thuần (10 = 01 - 02),,,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,2,1,Doanh thu thuần (10 = 01 - 02),Mã số,10,10.0,10000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,2,2,Doanh thu thuần (10 = 01 - 02),Thuyết minh,32,32.0,32000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,2,3,Doanh thu thuần (10 = 01 - 02),2019Triệu VND,9.259.257,9259257.0,9259257000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,2,4,Doanh thu thuần (10 = 01 - 02),2018Triệu VND,9.123.952,9123952.0,9123952000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,3,0,Giá vốn hàng bán,column_1,Giá vốn hàng bán,,,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,3,1,Giá vốn hàng bán,Mã số,11,11.0,11000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,3,2,Giá vốn hàng bán,Thuyết minh,33,33.0,33000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,3,3,Giá vốn hàng bán,2019Triệu VND,4.855.637,4855637.0,4855637000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,3,4,Giá vốn hàng bán,2018Triệu VND,5.482.655,5482655.0,5482655000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,4,0,Lợi nhuận gộp (20 = 10 - 11),column_1,Lợi nhuận gộp (20 = 10 - 11),,,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,4,1,Lợi nhuận gộp (20 = 10 - 11),Mã số,20,20.0,20000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,4,2,Lợi nhuận gộp (20 = 10 - 11),Thuyết minh,,,,False,True
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,4,3,Lợi nhuận gộp (20 = 10 - 11),2019Triệu VND,4.403.620,4403620.0,4403620000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,4,4,Lợi nhuận gộp (20 = 10 - 11),2018Triệu VND,3.641.297,3641297.0,3641297000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,5,0,Doanh thu hoạt động tài chính,column_1,Doanh thu hoạt động tài chính,,,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,5,1,Doanh thu hoạt động tài chính,Mã số,21,21.0,21000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,5,2,Doanh thu hoạt động tài chính,Thuyết minh,34,34.0,34000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,5,3,Doanh thu hoạt động tài chính,2019Triệu VND,265.083,265083.0,265083000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,5,4,Doanh thu hoạt động tài chính,2018Triệu VND,519.224,519224.0,519224000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,6,0,Chỉ phí tài chính,column_1,Chỉ phí tài chính,,,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,6,1,Chỉ phí tài chính,Mã số,22,22.0,22000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,6,2,Chỉ phí tài chính,Thuyết minh,35,35.0,35000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,6,3,Chỉ phí tài chính,2019Triệu VND,302.500,302500.0,302500000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,6,4,Chỉ phí tài chính,2018Triệu VND,417.400,417400.0,417400000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,7,0,Trong đó: Chi phí lãi vay,column_1,Trong đó: Chi phí lãi vay,,,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,7,1,Trong đó: Chi phí lãi vay,Mã số,23,23.0,23000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,7,2,Trong đó: Chi phí lãi vay,Thuyết minh,,,,False,True
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,7,3,Trong đó: Chi phí lãi vay,2019Triệu VND,299.007,299007.0,299007000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,7,4,Trong đó: Chi phí lãi vay,2018Triệu VND,375.271,375271.0,375271000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,8,0,Chỉ phí bán hàng,column_1,Chỉ phí bán hàng,,,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,8,1,Chỉ phí bán hàng,Mã số,25,25.0,25000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,8,2,Chỉ phí bán hàng,Thuyết minh,36,36.0,36000000.0,False,False
VRE_financial_statements_2019_consolidated|table_7,VRE_financial_statements_2019_consolidated,VRE,2019,consolidated,MILLION_VND,8,3,Chỉ phí bán hàng,2019Triệu VND,371.960,371960.0,371960000000.0,False,False
