table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
ACB_financial_statements_2018_separate|table_95,ACB_financial_statements_2018_separate,ACB,2018,separate,VND,0,0,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),NGÂN HÀNG THƯƠNG MẠI CÓ PHẦN Á CHÂU | THUYẾT MINH BÁO CÁO TÀI CHÍNH RIÊNG | CHO NĂM TÀI CHÍNH KẾT THỨC NGÀY 31 THÁNG 12 NĂM 2018,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),,,False,False
ACB_financial_statements_2018_separate|table_95,ACB_financial_statements_2018_separate,ACB,2018,separate,VND,0,1,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),NGÂN HÀNG THƯƠNG MẠI CÓ PHẦN Á CHÂU | THUYẾT MINH BÁO CÁO TÀI CHÍNH RIÊNG | CHO NĂM TÀI CHÍNH KẾT THỨC NGÀY 31 THÁNG 12 NĂM 2018__2,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),,,False,False
ACB_financial_statements_2018_separate|table_95,ACB_financial_statements_2018_separate,ACB,2018,separate,VND,0,2,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),NGÂN HÀNG THƯƠNG MẠI CÓ PHẦN Á CHÂU | THUYẾT MINH BÁO CÁO TÀI CHÍNH RIÊNG | CHO NĂM TÀI CHÍNH KẾT THỨC NGÀY 31 THÁNG 12 NĂM 2018__3,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),,,False,False
ACB_financial_statements_2018_separate|table_95,ACB_financial_statements_2018_separate,ACB,2018,separate,VND,0,3,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),NGÂN HÀNG THƯƠNG MẠI CÓ PHẦN Á CHÂU | THUYẾT MINH BÁO CÁO TÀI CHÍNH RIÊNG | CHO NĂM TÀI CHÍNH KẾT THỨC NGÀY 31 THÁNG 12 NĂM 2018__4,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),,,False,False
ACB_financial_statements_2018_separate|table_95,ACB_financial_statements_2018_separate,ACB,2018,separate,VND,0,4,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),NGÂN HÀNG THƯƠNG MẠI CÓ PHẦN Á CHÂU | THUYẾT MINH BÁO CÁO TÀI CHÍNH RIÊNG | CHO NĂM TÀI CHÍNH KẾT THỨC NGÀY 31 THÁNG 12 NĂM 2018__5,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),,,False,False
ACB_financial_statements_2018_separate|table_95,ACB_financial_statements_2018_separate,ACB,2018,separate,VND,0,5,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),NGÂN HÀNG THƯƠNG MẠI CÓ PHẦN Á CHÂU | THUYẾT MINH BÁO CÁO TÀI CHÍNH RIÊNG | CHO NĂM TÀI CHÍNH KẾT THỨC NGÀY 31 THÁNG 12 NĂM 2018__6,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),,,False,False
ACB_financial_statements_2018_separate|table_95,ACB_financial_statements_2018_separate,ACB,2018,separate,VND,0,6,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),NGÂN HÀNG THƯƠNG MẠI CÓ PHẦN Á CHÂU | THUYẾT MINH BÁO CÁO TÀI CHÍNH RIÊNG | CHO NĂM TÀI CHÍNH KẾT THỨC NGÀY 31 THÁNG 12 NĂM 2018__7,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),,,False,False
ACB_financial_statements_2018_separate|table_95,ACB_financial_statements_2018_separate,ACB,2018,separate,VND,0,7,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),NGÂN HÀNG THƯƠNG MẠI CÓ PHẦN Á CHÂU | THUYẾT MINH BÁO CÁO TÀI CHÍNH RIÊNG | CHO NĂM TÀI CHÍNH KẾT THỨC NGÀY 31 THÁNG 12 NĂM 2018__8,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),,,False,False
ACB_financial_statements_2018_separate|table_95,ACB_financial_statements_2018_separate,ACB,2018,separate,VND,0,8,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),NGÂN HÀNG THƯƠNG MẠI CÓ PHẦN Á CHÂU | THUYẾT MINH BÁO CÁO TÀI CHÍNH RIÊNG | CHO NĂM TÀI CHÍNH KẾT THỨC NGÀY 31 THÁNG 12 NĂM 2018__9,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),,,False,False
ACB_financial_statements_2018_separate|table_95,ACB_financial_statements_2018_separate,ACB,2018,separate,VND,0,9,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),NGÂN HÀNG THƯƠNG MẠI CÓ PHẦN Á CHÂU | THUYẾT MINH BÁO CÁO TÀI CHÍNH RIÊNG | CHO NĂM TÀI CHÍNH KẾT THỨC NGÀY 31 THÁNG 12 NĂM 2018__10,40 QUẢN LÝ RỦI RO TÀI CHÍNH (tiếp theo),,,False,False
