table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,0,0,Công ty Cổ phần Thủy điện A Vương,TỔNG CỘNG | Phải thu ngắn hạn khác (Thuyết minh số 7),Công ty Cổ phần Thủy điện A Vương,,,False,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,0,1,Công ty Cổ phần Thủy điện A Vương,TỔNG CỘNG | Phải thu ngắn hạn khác (Thuyết minh số 7)__2,Cổ tức được chia,,,False,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,0,2,Công ty Cổ phần Thủy điện A Vương,695.516.509.480 | Phải thu ngắn hạn khác (Thuyết minh số 7),1.289.534.500,1289534500.0,1289534500.0,False,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,0,3,Công ty Cổ phần Thủy điện A Vương,857.336.249.992 | Phải thu ngắn hạn khác (Thuyết minh số 7),1.289.534.500,1289534500.0,1289534500.0,False,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,1,0,Tổng Công ty Phát điện 1,TỔNG CỘNG | Phải thu ngắn hạn khác (Thuyết minh số 7),Tổng Công ty Phát điện 1,,,False,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,1,1,Tổng Công ty Phát điện 1,TỔNG CỘNG | Phải thu ngắn hạn khác (Thuyết minh số 7)__2,Phải thu về chỉ hộ,,,False,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,1,2,Tổng Công ty Phát điện 1,695.516.509.480 | Phải thu ngắn hạn khác (Thuyết minh số 7),1.000.000.000,1000000000.0,1000000000.0,False,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,1,3,Tổng Công ty Phát điện 1,857.336.249.992 | Phải thu ngắn hạn khác (Thuyết minh số 7),-,0.0,0.0,True,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,2,0,Công ty Cổ phần Thủy điện Sông Ba Hạ,TỔNG CỘNG | Phải thu ngắn hạn khác (Thuyết minh số 7),Công ty Cổ phần Thủy điện Sông Ba Hạ,,,False,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,2,1,Công ty Cổ phần Thủy điện Sông Ba Hạ,TỔNG CỘNG | Phải thu ngắn hạn khác (Thuyết minh số 7)__2,Cổ tức được chia,,,False,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,2,2,Công ty Cổ phần Thủy điện Sông Ba Hạ,695.516.509.480 | Phải thu ngắn hạn khác (Thuyết minh số 7),640.000.000,640000000.0,640000000.0,False,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,2,3,Công ty Cổ phần Thủy điện Sông Ba Hạ,857.336.249.992 | Phải thu ngắn hạn khác (Thuyết minh số 7),640.000.000,640000000.0,640000000.0,False,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,3,0,Công ty Cổ phần Phong điện Thuận Bình,TỔNG CỘNG | Phải thu ngắn hạn khác (Thuyết minh số 7),Công ty Cổ phần Phong điện Thuận Bình,,,False,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,3,1,Công ty Cổ phần Phong điện Thuận Bình,TỔNG CỘNG | Phải thu ngắn hạn khác (Thuyết minh số 7)__2,Cổ tức được chia,,,False,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,3,2,Công ty Cổ phần Phong điện Thuận Bình,695.516.509.480 | Phải thu ngắn hạn khác (Thuyết minh số 7),-,0.0,0.0,True,False
DNH_financial_statements_2025_separate|table_46,DNH_financial_statements_2025_separate,DNH,2025,separate,UNKNOWN,3,3,Công ty Cổ phần Phong điện Thuận Bình,857.336.249.992 | Phải thu ngắn hạn khác (Thuyết minh số 7),10.000.000.000,10000000000.0,10000000000.0,False,False
