table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,0,0,Vay ngắn hạn - VND,column_1,Vay ngắn hạn - VND,,,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,0,1,Vay ngắn hạn - VND,Số cuối năm | Giá trị,1.238.857.289.088,1238857289088.0,1238857289088.0,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,0,2,Vay ngắn hạn - VND,Số cuối năm | Số có khả năng trả nợ,1.238.857.289.088,1238857289088.0,1238857289088.0,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,0,3,Vay ngắn hạn - VND,Trong năm | Tăng,1.025.569.537.217,1025569537217.0,1025569537217.0,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,0,4,Vay ngắn hạn - VND,Trong năm | Giảm,933.596.137.649,933596137649.0,933596137649.0,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,0,5,Vay ngắn hạn - VND,Số đầu năm | Giá trị,1.146.883.889.520,1146883889520.0,1146883889520.0,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,0,6,Vay ngắn hạn - VND,Số đầu năm | Số có khả năng trả nợ,1.146.883.889.520,1146883889520.0,1146883889520.0,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,1,0,Bên khác,column_1,Bên khác,,,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,1,1,Bên khác,Số cuối năm | Giá trị,1.222.297.289.088,1222297289088.0,1222297289088.0,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,1,2,Bên khác,Số cuối năm | Số có khả năng trả nợ,1.222.297.289.088,1222297289088.0,1222297289088.0,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,1,3,Bên khác,Trong năm | Tăng,1.025.569.537.217,1025569537217.0,1025569537217.0,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,1,4,Bên khác,Trong năm | Giảm,933.296.137.649,933296137649.0,933296137649.0,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,1,5,Bên khác,Số đầu năm | Giá trị,1.130.023.889.520,1130023889520.0,1130023889520.0,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,1,6,Bên khác,Số đầu năm | Số có khả năng trả nợ,1.130.023.889.520,1130023889520.0,1130023889520.0,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,2,0,- Ngân hàng BIDV-CN Đồng Bằng Sông Cửu Long,column_1,- Ngân hàng BIDV-CN Đồng Bằng Sông Cửu Long,,,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,2,1,- Ngân hàng BIDV-CN Đồng Bằng Sông Cửu Long,Số cuối năm | Giá trị,184.360.589.808,184360589808.0,184360589808.0,False,False
ASM_financial_statements_2025_separate|table_44,ASM_financial_statements_2025_separate,ASM,2025,separate,VND,2,2,- Ngân hàng BIDV-CN Đồng Bằng Sông Cửu Long,Số cuối năm | Số có khả năng trả nợ,184.360.589.808,184360589808.0,184360589808.0,False,False
