table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
VGC_financial_statements_2018_consolidated|table_61,VGC_financial_statements_2018_consolidated,VGC,2018,consolidated,VND,0,0,"Lãi tiền gửi, tiền cho vay",column_1,"Lãi tiền gửi, tiền cho vay",,,False,False
VGC_financial_statements_2018_consolidated|table_61,VGC_financial_statements_2018_consolidated,VGC,2018,consolidated,VND,0,1,"Lãi tiền gửi, tiền cho vay",Năm 2018 | VND,79.475.406.238,79475406238.0,79475406238.0,False,False
VGC_financial_statements_2018_consolidated|table_61,VGC_financial_statements_2018_consolidated,VGC,2018,consolidated,VND,0,2,"Lãi tiền gửi, tiền cho vay",Năm 2017(Đã điều chỉnh) | VND,54.406.715.042,54406715042.0,54406715042.0,False,False
VGC_financial_statements_2018_consolidated|table_61,VGC_financial_statements_2018_consolidated,VGC,2018,consolidated,VND,1,0,Lãi bán các khoản đầu tư,column_1,Lãi bán các khoản đầu tư,,,False,False
VGC_financial_statements_2018_consolidated|table_61,VGC_financial_statements_2018_consolidated,VGC,2018,consolidated,VND,1,1,Lãi bán các khoản đầu tư,Năm 2018 | VND,-,0.0,0.0,True,False
VGC_financial_statements_2018_consolidated|table_61,VGC_financial_statements_2018_consolidated,VGC,2018,consolidated,VND,1,2,Lãi bán các khoản đầu tư,Năm 2017(Đã điều chỉnh) | VND,18.928.579.632,18928579632.0,18928579632.0,False,False
VGC_financial_statements_2018_consolidated|table_61,VGC_financial_statements_2018_consolidated,VGC,2018,consolidated,VND,2,0,"Cổ tức, lợi nhuận được chia",column_1,"Cổ tức, lợi nhuận được chia",,,False,False
VGC_financial_statements_2018_consolidated|table_61,VGC_financial_statements_2018_consolidated,VGC,2018,consolidated,VND,2,1,"Cổ tức, lợi nhuận được chia",Năm 2018 | VND,37.256.309.374,37256309374.0,37256309374.0,False,False
VGC_financial_statements_2018_consolidated|table_61,VGC_financial_statements_2018_consolidated,VGC,2018,consolidated,VND,2,2,"Cổ tức, lợi nhuận được chia",Năm 2017(Đã điều chỉnh) | VND,2.354.277.000,2354277000.0,2354277000.0,False,False
VGC_financial_statements_2018_consolidated|table_61,VGC_financial_statements_2018_consolidated,VGC,2018,consolidated,VND,3,0,Lãi chênh lệch tỷ giá phát sinh trong năm,column_1,Lãi chênh lệch tỷ giá phát sinh trong năm,,,False,False
