table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,0,0,"Mizuho Bank Ltd., Nhật BảnTiền gửi của Ngân hàng tại Mizuho Bank Ltd., Nhật BảnTiền gửi của Mizuho Bank Ltd., Nhật Bản tại Ngân hàng",Ngân hàng Nhà nước Việt NamTiền gửi của Ngân hàng tại NHNNVNTiền gửi và tiền vay của NHNNVNTại Ngân hàng | Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chính,"Mizuho Bank Ltd., Nhật BảnTiền gửi của Ngân hàng tại Mizuho Bank Ltd., Nhật BảnTiền gửi của Mizuho Bank Ltd., Nhật Bản tại Ngân hàng",,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,0,1,"Mizuho Bank Ltd., Nhật BảnTiền gửi của Ngân hàng tại Mizuho Bank Ltd., Nhật BảnTiền gửi của Mizuho Bank Ltd., Nhật Bản tại Ngân hàng",Mối liên quan | Đại diện chủ sở hữu | Bên liên quan của chủ sở hữu,Cổ đông chiến lược,,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,0,2,"Mizuho Bank Ltd., Nhật BảnTiền gửi của Ngân hàng tại Mizuho Bank Ltd., Nhật BảnTiền gửi của Mizuho Bank Ltd., Nhật Bản tại Ngân hàng",31/12/2021Triệu VNDPhải thu/(phải trả) | 22.310.992(1.773.842) | (7.694.274)(806.617),1.910.189(694.909),,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,0,3,"Mizuho Bank Ltd., Nhật BảnTiền gửi của Ngân hàng tại Mizuho Bank Ltd., Nhật BảnTiền gửi của Mizuho Bank Ltd., Nhật Bản tại Ngân hàng",31/12/2020Triệu VND | 33.009.681(4.783.072) | (36.393.923)(906.194),9.711.861(4.236.034),,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,1,0,Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng,Ngân hàng Nhà nước Việt NamTiền gửi của Ngân hàng tại NHNNVNTiền gửi và tiền vay của NHNNVNTại Ngân hàng | Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chính,Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng,,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,1,1,Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng,Mối liên quan | Đại diện chủ sở hữu | Bên liên quan của chủ sở hữu,Công ty con,,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,1,2,Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng,31/12/2021Triệu VNDPhải thu/(phải trả) | 22.310.992(1.773.842) | (7.694.274)(806.617),3.365.930(862.558),,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,1,3,Công ty TNHH Một thành viênCho thuê Tài chính VietcombankCho vayTiền gửi của Công ty tại Ngân hàng,31/12/2020Triệu VND | 33.009.681(4.783.072) | (36.393.923)(906.194),3.786.500(756.306),,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,2,0,Công ty TNHH Chứng khoán VietcombankTiền gửi tại Ngân hàngTrái phiếu tăng vốn do Vietcombank phát hành,Ngân hàng Nhà nước Việt NamTiền gửi của Ngân hàng tại NHNNVNTiền gửi và tiền vay của NHNNVNTại Ngân hàng | Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chính,Công ty TNHH Chứng khoán VietcombankTiền gửi tại Ngân hàngTrái phiếu tăng vốn do Vietcombank phát hành,,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,2,1,Công ty TNHH Chứng khoán VietcombankTiền gửi tại Ngân hàngTrái phiếu tăng vốn do Vietcombank phát hành,Mối liên quan | Đại diện chủ sở hữu | Bên liên quan của chủ sở hữu,Công ty con,,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,2,2,Công ty TNHH Chứng khoán VietcombankTiền gửi tại Ngân hàngTrái phiếu tăng vốn do Vietcombank phát hành,31/12/2021Triệu VNDPhải thu/(phải trả) | 22.310.992(1.773.842) | (7.694.274)(806.617),(229.764)(26.232),,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,2,3,Công ty TNHH Chứng khoán VietcombankTiền gửi tại Ngân hàngTrái phiếu tăng vốn do Vietcombank phát hành,31/12/2020Triệu VND | 33.009.681(4.783.072) | (36.393.923)(906.194),(12.738)(197.952),,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,3,0,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước,Ngân hàng Nhà nước Việt NamTiền gửi của Ngân hàng tại NHNNVNTiền gửi và tiền vay của NHNNVNTại Ngân hàng | Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chính,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước,,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,3,1,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước,Mối liên quan | Đại diện chủ sở hữu | Bên liên quan của chủ sở hữu,Công ty con,,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,3,2,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước,31/12/2021Triệu VNDPhải thu/(phải trả) | 22.310.992(1.773.842) | (7.694.274)(806.617),(234.932)(72.155),,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,3,3,Công ty TNHH Cao ốc Vietcombank 198Tiền gửi tại Ngân hàngTiền thuê văn phòng trả trước,31/12/2020Triệu VND | 33.009.681(4.783.072) | (36.393.923)(906.194),(242.180)(70.895),,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,4,0,Công ty Tài chính Việt Nam tại Hồng KôngTiền gửi của Ngân hàng,Ngân hàng Nhà nước Việt NamTiền gửi của Ngân hàng tại NHNNVNTiền gửi và tiền vay của NHNNVNTại Ngân hàng | Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chính,Công ty Tài chính Việt Nam tại Hồng KôngTiền gửi của Ngân hàng,,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,4,1,Công ty Tài chính Việt Nam tại Hồng KôngTiền gửi của Ngân hàng,Mối liên quan | Đại diện chủ sở hữu | Bên liên quan của chủ sở hữu,Công ty con,,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,4,2,Công ty Tài chính Việt Nam tại Hồng KôngTiền gửi của Ngân hàng,31/12/2021Triệu VNDPhải thu/(phải trả) | 22.310.992(1.773.842) | (7.694.274)(806.617),2.226.019,2226019.0,2226019000000.0,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,4,3,Công ty Tài chính Việt Nam tại Hồng KôngTiền gửi của Ngân hàng,31/12/2020Triệu VND | 33.009.681(4.783.072) | (36.393.923)(906.194),804.561,804561.0,804561000000.0,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,5,0,Công ty Chuyển tiền VietcombankTiền gửi tại Ngân hàngTạm ứng thanh toán TNMonex,Ngân hàng Nhà nước Việt NamTiền gửi của Ngân hàng tại NHNNVNTiền gửi và tiền vay của NHNNVNTại Ngân hàng | Bộ Tài chínhTiền gửi tại Ngân hàngVay Bộ Tài chính,Công ty Chuyển tiền VietcombankTiền gửi tại Ngân hàngTạm ứng thanh toán TNMonex,,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,5,1,Công ty Chuyển tiền VietcombankTiền gửi tại Ngân hàngTạm ứng thanh toán TNMonex,Mối liên quan | Đại diện chủ sở hữu | Bên liên quan của chủ sở hữu,Công ty con,,,False,False
VCB_financial_statements_2021_separate|table_92,VCB_financial_statements_2021_separate,VCB,2021,separate,MILLION_VND,5,2,Công ty Chuyển tiền VietcombankTiền gửi tại Ngân hàngTạm ứng thanh toán TNMonex,31/12/2021Triệu VNDPhải thu/(phải trả) | 22.310.992(1.773.842) | (7.694.274)(806.617),(895)168.771,,,False,False
