table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
CEO_financial_statements_2016_consolidated|table_59,CEO_financial_statements_2016_consolidated,CEO,2016,consolidated,VND,0,0,A. TÀI SẢN NGẮN HẠN,Chỉ tiêu trên Báo cáo,A. TÀI SẢN NGẮN HẠN,,,False,False
CEO_financial_statements_2016_consolidated|table_59,CEO_financial_statements_2016_consolidated,CEO,2016,consolidated,VND,0,1,A. TÀI SẢN NGẮN HẠN,Mã số,100,100.0,100.0,False,False
CEO_financial_statements_2016_consolidated|table_59,CEO_financial_statements_2016_consolidated,CEO,2016,consolidated,VND,0,2,A. TÀI SẢN NGẮN HẠN,31/12/2015(trước điều chỉnh)VND,1.531.872.218.607,1531872218607.0,1531872218607.0,False,False
CEO_financial_statements_2016_consolidated|table_59,CEO_financial_statements_2016_consolidated,CEO,2016,consolidated,VND,0,3,A. TÀI SẢN NGẮN HẠN,31/12/2015(sau điều chỉnh)VND,1.525.430.924.647,1525430924647.0,1525430924647.0,False,False
CEO_financial_statements_2016_consolidated|table_59,CEO_financial_statements_2016_consolidated,CEO,2016,consolidated,VND,1,0,IV. Hàng tồn kho,Chỉ tiêu trên Báo cáo,IV. Hàng tồn kho,,,False,False
CEO_financial_statements_2016_consolidated|table_59,CEO_financial_statements_2016_consolidated,CEO,2016,consolidated,VND,1,1,IV. Hàng tồn kho,Mã số,140,140.0,140.0,False,False
CEO_financial_statements_2016_consolidated|table_59,CEO_financial_statements_2016_consolidated,CEO,2016,consolidated,VND,1,2,IV. Hàng tồn kho,31/12/2015(trước điều chỉnh)VND,759.509.287.430,759509287430.0,759509287430.0,False,False
CEO_financial_statements_2016_consolidated|table_59,CEO_financial_statements_2016_consolidated,CEO,2016,consolidated,VND,1,3,IV. Hàng tồn kho,31/12/2015(sau điều chỉnh)VND,753.067.993.470,753067993470.0,753067993470.0,False,False
CEO_financial_statements_2016_consolidated|table_59,CEO_financial_statements_2016_consolidated,CEO,2016,consolidated,VND,2,0,1. Hàng tồn kho,Chỉ tiêu trên Báo cáo,1. Hàng tồn kho,,,False,False
CEO_financial_statements_2016_consolidated|table_59,CEO_financial_statements_2016_consolidated,CEO,2016,consolidated,VND,2,1,1. Hàng tồn kho,Mã số,141,141.0,141.0,False,False
CEO_financial_statements_2016_consolidated|table_59,CEO_financial_statements_2016_consolidated,CEO,2016,consolidated,VND,2,2,1. Hàng tồn kho,31/12/2015(trước điều chỉnh)VND,759.509.287.430,759509287430.0,759509287430.0,False,False
CEO_financial_statements_2016_consolidated|table_59,CEO_financial_statements_2016_consolidated,CEO,2016,consolidated,VND,2,3,1. Hàng tồn kho,31/12/2015(sau điều chỉnh)VND,753.067.993.470,753067993470.0,753067993470.0,False,False
