table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,0,0,Doanh thu bán hàng và cung cấp dịch vụ,column_1,Doanh thu bán hàng và cung cấp dịch vụ,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,0,1,Doanh thu bán hàng và cung cấp dịch vụ,Mã số,01,1.0,1.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,0,2,Doanh thu bán hàng và cung cấp dịch vụ,Thuyết minh,VI.1,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,0,3,Doanh thu bán hàng và cung cấp dịch vụ,2023 VND,49.787.821.885.749,49787821885749.0,49787821885749.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,0,4,Doanh thu bán hàng và cung cấp dịch vụ,2022 VND,49.869.252.389.200,49869252389200.0,49869252389200.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,1,0,Các khoản giảm trừ doanh thu,column_1,Các khoản giảm trừ doanh thu,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,1,1,Các khoản giảm trừ doanh thu,Mã số,02,2.0,2.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,1,2,Các khoản giảm trừ doanh thu,Thuyết minh,VI.1,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,1,3,Các khoản giảm trừ doanh thu,2023 VND,39.509.870.272,39509870272.0,39509870272.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,1,4,Các khoản giảm trừ doanh thu,2022 VND,73.839.902.301,73839902301.0,73839902301.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,2,0,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),column_1,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,2,1,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Mã số,10,10.0,10.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,2,2,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Thuyết minh,VI.1,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,2,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),2023 VND,49.748.312.015.477,49748312015477.0,49748312015477.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,2,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),2022 VND,49.795.412.486.899,49795412486899.0,49795412486899.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,3,0,Giá vốn hàng bán và dịch vụ cung cấp,column_1,Giá vốn hàng bán và dịch vụ cung cấp,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,3,1,Giá vốn hàng bán và dịch vụ cung cấp,Mã số,11,11.0,11.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,3,2,Giá vốn hàng bán và dịch vụ cung cấp,Thuyết minh,VI.2,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,3,3,Giá vốn hàng bán và dịch vụ cung cấp,2023 VND,27.670.140.028.521,27670140028521.0,27670140028521.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,3,4,Giá vốn hàng bán và dịch vụ cung cấp,2022 VND,27.909.144.765.418,27909144765418.0,27909144765418.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,4,0,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),column_1,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,4,1,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),Mã số,20,20.0,20.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,4,2,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),Thuyết minh,,,,False,True
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,4,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),2023 VND,22.078.171.986.956,22078171986956.0,22078171986956.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,4,4,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),2022 VND,21.886.267.721.481,21886267721481.0,21886267721481.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,5,0,Doanh thu hoạt động tài chính,column_1,Doanh thu hoạt động tài chính,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,5,1,Doanh thu hoạt động tài chính,Mã số,21,21.0,21.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,5,2,Doanh thu hoạt động tài chính,Thuyết minh,VI.3,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,5,3,Doanh thu hoạt động tài chính,2023 VND,1.564.632.266.590,1564632266590.0,1564632266590.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,5,4,Doanh thu hoạt động tài chính,2022 VND,1.443.129.938.701,1443129938701.0,1443129938701.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,6,0,Chi phí tài chính,column_1,Chi phí tài chính,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,6,1,Chi phí tài chính,Mã số,22,22.0,22.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,6,2,Chi phí tài chính,Thuyết minh,VI.4,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,6,3,Chi phí tài chính,2023 VND,500.569.105.963,500569105963.0,500569105963.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,6,4,Chi phí tài chính,2022 VND,636.558.977.965,636558977965.0,636558977965.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,7,0,Trong đó: Chi phí lãi vay,column_1,Trong đó: Chi phí lãi vay,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,7,1,Trong đó: Chi phí lãi vay,Mã số,23,23.0,23.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,7,2,Trong đó: Chi phí lãi vay,Thuyết minh,,,,False,True
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,7,3,Trong đó: Chi phí lãi vay,2023 VND,319.960.906.546,319960906546.0,319960906546.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,7,4,Trong đó: Chi phí lãi vay,2022 VND,149.625.184.839,149625184839.0,149625184839.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,8,0,Chi phí bán hàng,column_1,Chi phí bán hàng,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,8,1,Chi phí bán hàng,Mã số,25,25.0,25.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,8,2,Chi phí bán hàng,Thuyết minh,VI.5,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,8,3,Chi phí bán hàng,2023 VND,11.749.902.501.101,11749902501101.0,11749902501101.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,8,4,Chi phí bán hàng,2022 VND,11.229.692.142.113,11229692142113.0,11229692142113.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,9,0,Chi phí quản lý doanh nghiệp,column_1,Chi phí quản lý doanh nghiệp,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,9,1,Chi phí quản lý doanh nghiệp,Mã số,26,26.0,26.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,9,2,Chi phí quản lý doanh nghiệp,Thuyết minh,VI.6,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,9,3,Chi phí quản lý doanh nghiệp,2023 VND,971.093.660.676,971093660676.0,971093660676.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,9,4,Chi phí quản lý doanh nghiệp,2022 VND,859.560.797.485,859560797485.0,859560797485.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,10,0,Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},column_1,Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,10,1,Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Mã số,30,30.0,30.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,10,2,Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Thuyết minh,,,,False,True
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,10,3,Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},2023 VND,10.421.238.985.806,10421238985806.0,10421238985806.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,10,4,Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},2022 VND,10.603.585.742.619,10603585742619.0,10603585742619.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,11,0,Thu nhập khác,column_1,Thu nhập khác,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,11,1,Thu nhập khác,Mã số,31,31.0,31.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,11,2,Thu nhập khác,Thuyết minh,VI.7,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,11,3,Thu nhập khác,2023 VND,146.121.613.262,146121613262.0,146121613262.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,11,4,Thu nhập khác,2022 VND,231.016.368.808,231016368808.0,231016368808.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,12,0,Chi phí khác,column_1,Chi phí khác,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,12,1,Chi phí khác,Mã số,32,32.0,32.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,12,2,Chi phí khác,Thuyết minh,VI.8,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,12,3,Chi phí khác,2023 VND,23.815.069.714,23815069714.0,23815069714.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,12,4,Chi phí khác,2022 VND,100.977.091.808,100977091808.0,100977091808.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,13,0,Kết quả từ hoạt động khác (40 = 31 - 32),column_1,Kết quả từ hoạt động khác (40 = 31 - 32),,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,13,1,Kết quả từ hoạt động khác (40 = 31 - 32),Mã số,40,40.0,40.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,13,2,Kết quả từ hoạt động khác (40 = 31 - 32),Thuyết minh,,,,False,True
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,13,3,Kết quả từ hoạt động khác (40 = 31 - 32),2023 VND,122.306.543.548,122306543548.0,122306543548.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,13,4,Kết quả từ hoạt động khác (40 = 31 - 32),2022 VND,130.039.277.000,130039277000.0,130039277000.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,14,0,Lợi nhuận kế toán trước thuế (50 = 30 + 40),column_1,Lợi nhuận kế toán trước thuế (50 = 30 + 40),,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,14,1,Lợi nhuận kế toán trước thuế (50 = 30 + 40),Mã số,50,50.0,50.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,14,2,Lợi nhuận kế toán trước thuế (50 = 30 + 40),Thuyết minh,,,,False,True
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,14,3,Lợi nhuận kế toán trước thuế (50 = 30 + 40),2023 VND,10.543.545.529.354,10543545529354.0,10543545529354.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,14,4,Lợi nhuận kế toán trước thuế (50 = 30 + 40),2022 VND,10.733.625.019.619,10733625019619.0,10733625019619.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,15,0,Chi phí thuế TNDN hiện hành,column_1,Chi phí thuế TNDN hiện hành,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,15,1,Chi phí thuế TNDN hiện hành,Mã số,51,51.0,51.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,15,2,Chi phí thuế TNDN hiện hành,Thuyết minh,VI.10,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,15,3,Chi phí thuế TNDN hiện hành,2023 VND,1.810.363.849.173,1810363849173.0,1810363849173.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,15,4,Chi phí thuế TNDN hiện hành,2022 VND,1.868.792.037.591,1868792037591.0,1868792037591.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,16,0,Chi phí/(lợi ích) thuế TNDN hoãn lại,column_1,Chi phí/(lợi ích) thuế TNDN hoãn lại,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,16,1,Chi phí/(lợi ích) thuế TNDN hoãn lại,Mã số,52,52.0,52.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,16,2,Chi phí/(lợi ích) thuế TNDN hoãn lại,Thuyết minh,VI.10,,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,16,3,Chi phí/(lợi ích) thuế TNDN hoãn lại,2023 VND,22.735.939.958,22735939958.0,22735939958.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,16,4,Chi phí/(lợi ích) thuế TNDN hoãn lại,2022 VND,(7.837.682.550),-7837682550.0,-7837682550.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,17,0,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),column_1,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),,,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,17,1,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Mã số,60,60.0,60.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,17,2,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Thuyết minh,,,,False,True
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,17,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),2023 VND,8.710.445.740.223,8710445740223.0,8710445740223.0,False,False
VNM_financial_statements_2023_separate|table_8,VNM_financial_statements_2023_separate,VNM,2023,separate,VND,17,4,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),2022 VND,8.872.670.664.578,8872670664578.0,8872670664578.0,False,False
