table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,0,0,(Lỗ)/lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,(Lỗ)/lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản,,,False,False
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,0,1,(Lỗ)/lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản,Mãsố | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,01,1.0,1.0,False,False
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,0,2,(Lỗ)/lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản,2020VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,(115.942.960.217),-115942960217.0,-115942960217.0,False,False
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,0,3,(Lỗ)/lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản,2019VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,108.345.773.741,108345773741.0,108345773741.0,False,False
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,1,0,Khấu hao và phân bổ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,Khấu hao và phân bổ,,,False,False
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,1,1,Khấu hao và phân bổ,Mãsố | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,02,2.0,2.0,False,False
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,1,2,Khấu hao và phân bổ,2020VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,272.111.504,272111504.0,272111504.0,False,False
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,1,3,Khấu hao và phân bổ,2019VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,216.676.302,216676302.0,216676302.0,False,False
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,2,0,Các khoản dự phòng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,Các khoản dự phòng,,,False,False
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,2,1,Các khoản dự phòng,Mãsố | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,03,3.0,3.0,False,False
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,2,2,Các khoản dự phòng,2020VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,(4.270.906.520),-4270906520.0,-4270906520.0,False,False
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,2,3,Các khoản dự phòng,2019VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,11.093.988.676,11093988676.0,11093988676.0,False,False
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,3,0,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lạicác khoản mục tiên tệ có gốc ngoại tệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lạicác khoản mục tiên tệ có gốc ngoại tệ,,,False,False
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,3,1,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lạicác khoản mục tiên tệ có gốc ngoại tệ,Mãsố | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,04,4.0,4.0,False,False
MML_financial_statements_2020_separate|table_5,MML_financial_statements_2020_separate,MML,2020,separate,VND,3,2,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lạicác khoản mục tiên tệ có gốc ngoại tệ,2020VND | LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,406.414.322,406414322.0,406414322.0,False,False
