table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
VIC_financial_statements_2025_separate|table_80,VIC_financial_statements_2025_separate,VIC,2025,separate,PERCENT,0,0,Công ty VinEG,Bên liên quan | Phải thu về cho vay ngắn hạn (Thuyết minh số 7) | Công ty VinFast,Công ty VinEG,,,False,False
VIC_financial_statements_2025_separate|table_80,VIC_financial_statements_2025_separate,VIC,2025,separate,PERCENT,0,1,Công ty VinEG,Mối quan hệ | Phải thu về cho vay ngắn hạn (Thuyết minh số 7) | Công ty con,Công ty con,,,False,False
VIC_financial_statements_2025_separate|table_80,VIC_financial_statements_2025_separate,VIC,2025,separate,MILLION_VND,0,2,Công ty VinEG,Số cuối nămTriệu VND | Phải thu về cho vay ngắn hạn (Thuyết minh số 7) | 37.769.798,8.657.958,8657958.0,8657958000000.0,False,False
VIC_financial_statements_2025_separate|table_80,VIC_financial_statements_2025_separate,VIC,2025,separate,PERCENT,0,3,Công ty VinEG,"Lãi suất%/năm | Phải thu về cho vay ngắn hạn (Thuyết minh số 7) | 5,2 - 14,5",12,12.0,12.0,False,False
VIC_financial_statements_2025_separate|table_80,VIC_financial_statements_2025_separate,VIC,2025,separate,PERCENT,0,4,Công ty VinEG,Ngày đáo hạn | Phải thu về cho vay ngắn hạn (Thuyết minh số 7) | Từ tháng 2 đến tháng 11năm 2025,Từ tháng 8 đến tháng 11năm 2025,,,False,False
VIC_financial_statements_2025_separate|table_80,VIC_financial_statements_2025_separate,VIC,2025,separate,PERCENT,1,0,Công ty VinFast Invest,Bên liên quan | Phải thu về cho vay ngắn hạn (Thuyết minh số 7) | Công ty VinFast,Công ty VinFast Invest,,,False,False
VIC_financial_statements_2025_separate|table_80,VIC_financial_statements_2025_separate,VIC,2025,separate,PERCENT,1,1,Công ty VinFast Invest,Mối quan hệ | Phải thu về cho vay ngắn hạn (Thuyết minh số 7) | Công ty con,Công ty con,,,False,False
VIC_financial_statements_2025_separate|table_80,VIC_financial_statements_2025_separate,VIC,2025,separate,MILLION_VND,1,2,Công ty VinFast Invest,Số cuối nămTriệu VND | Phải thu về cho vay ngắn hạn (Thuyết minh số 7) | 37.769.798,4.746.465,4746465.0,4746465000000.0,False,False
VIC_financial_statements_2025_separate|table_80,VIC_financial_statements_2025_separate,VIC,2025,separate,PERCENT,1,3,Công ty VinFast Invest,"Lãi suất%/năm | Phải thu về cho vay ngắn hạn (Thuyết minh số 7) | 5,2 - 14,5",12,12.0,12.0,False,False
VIC_financial_statements_2025_separate|table_80,VIC_financial_statements_2025_separate,VIC,2025,separate,PERCENT,1,4,Công ty VinFast Invest,Ngày đáo hạn | Phải thu về cho vay ngắn hạn (Thuyết minh số 7) | Từ tháng 2 đến tháng 11năm 2025,Tháng 6 năm 2025,,,False,False
