table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
HSG_financial_statements_2025_consolidated|table_52,HSG_financial_statements_2025_consolidated,HSG,2025,consolidated,VND,0,0,Giá vốn hàng bán và dịch vụ cung cấp,Doanh thu thuần từ bán hàng và cung cấp dịch vụ,Giá vốn hàng bán và dịch vụ cung cấp,,,False,False
HSG_financial_statements_2025_consolidated|table_52,HSG_financial_statements_2025_consolidated,HSG,2025,consolidated,VND,0,1,Giá vốn hàng bán và dịch vụ cung cấp,Năm tài chính kết thúc ngày 30 tháng 9 năm 2025 | Trong nước VND | 24.324.100.638.388(21.045.947.902.528),,,,False,True
HSG_financial_statements_2025_consolidated|table_52,HSG_financial_statements_2025_consolidated,HSG,2025,consolidated,VND,0,2,Giá vốn hàng bán và dịch vụ cung cấp,Năm tài chính kết thúc ngày 30 tháng 9 năm 2025 | Nước ngoài VND | 12.213.714.439.779(10.971.826.327.034),,,,False,True
HSG_financial_statements_2025_consolidated|table_52,HSG_financial_statements_2025_consolidated,HSG,2025,consolidated,VND,0,3,Giá vốn hàng bán và dịch vụ cung cấp,Năm tài chính kết thúc ngày 30 tháng 9 năm 2025 | Tổng cộng VND | 36.537.815.078.167(32.017.774.229.562),,,,False,True
HSG_financial_statements_2025_consolidated|table_52,HSG_financial_statements_2025_consolidated,HSG,2025,consolidated,VND,1,0,Lợi nhuận góp về bán hàng và cung cấp dịch vụ,Doanh thu thuần từ bán hàng và cung cấp dịch vụ,Lợi nhuận góp về bán hàng và cung cấp dịch vụ,,,False,False
HSG_financial_statements_2025_consolidated|table_52,HSG_financial_statements_2025_consolidated,HSG,2025,consolidated,VND,1,1,Lợi nhuận góp về bán hàng và cung cấp dịch vụ,Năm tài chính kết thúc ngày 30 tháng 9 năm 2025 | Trong nước VND | 24.324.100.638.388(21.045.947.902.528),3.278.152.735.860,3278152735860.0,3278152735860.0,False,False
HSG_financial_statements_2025_consolidated|table_52,HSG_financial_statements_2025_consolidated,HSG,2025,consolidated,VND,1,2,Lợi nhuận góp về bán hàng và cung cấp dịch vụ,Năm tài chính kết thúc ngày 30 tháng 9 năm 2025 | Nước ngoài VND | 12.213.714.439.779(10.971.826.327.034),1.241.888.112.745,1241888112745.0,1241888112745.0,False,False
HSG_financial_statements_2025_consolidated|table_52,HSG_financial_statements_2025_consolidated,HSG,2025,consolidated,VND,1,3,Lợi nhuận góp về bán hàng và cung cấp dịch vụ,Năm tài chính kết thúc ngày 30 tháng 9 năm 2025 | Tổng cộng VND | 36.537.815.078.167(32.017.774.229.562),4.520.040.848.605,4520040848605.0,4520040848605.0,False,False
HSG_financial_statements_2025_consolidated|table_52,HSG_financial_statements_2025_consolidated,HSG,2025,consolidated,VND,2,0,,Doanh thu thuần từ bán hàng và cung cấp dịch vụ,,,,False,True
HSG_financial_statements_2025_consolidated|table_52,HSG_financial_statements_2025_consolidated,HSG,2025,consolidated,VND,2,1,,Năm tài chính kết thúc ngày 30 tháng 9 năm 2025 | Trong nước VND | 24.324.100.638.388(21.045.947.902.528),Năm tài chính kết thúc ngày 30 tháng 9 năm 2024,,,False,False
