table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,0,0,NỘ PHẢI TRẢ,NGUỒN VỐN,NỘ PHẢI TRẢ,,,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,0,1,NỘ PHẢI TRẢ,Mã số,300,300.0,300.0,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,0,2,NỘ PHẢI TRẢ,Thuyết minh,,,,False,True
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,0,3,NỘ PHẢI TRẢ,31/12/2015,22.285.132.242.477,22285132242477.0,22285132242477.0,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,0,4,NỘ PHẢI TRẢ,01/01/2015,23.755.614.681.838,23755614681838.0,23755614681838.0,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,1,0,Nợ ngắn hạn,NGUỒN VỐN,Nợ ngắn hạn,,,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,1,1,Nợ ngắn hạn,Mã số,310,310.0,310.0,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,1,2,Nợ ngắn hạn,Thuyết minh,,,,False,True
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,1,3,Nợ ngắn hạn,31/12/2015,5.124.600.002.464,5124600002464.0,5124600002464.0,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,1,4,Nợ ngắn hạn,01/01/2015,5.936.381.945.417,5936381945417.0,5936381945417.0,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,2,0,Phải trả người bán ngắn hạn,NGUỒN VỐN,Phải trả người bán ngắn hạn,,,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,2,1,Phải trả người bán ngắn hạn,Mã số,311,311.0,311.0,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,2,2,Phải trả người bán ngắn hạn,Thuyết minh,5.12,5.12,5.12,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,2,3,Phải trả người bán ngắn hạn,31/12/2015,2.050.415.386.319,2050415386319.0,2050415386319.0,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,2,4,Phải trả người bán ngắn hạn,01/01/2015,1.824.393.574.572,1824393574572.0,1824393574572.0,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,3,0,Người mua trả tiền trước ngắn hạn,NGUỒN VỐN,Người mua trả tiền trước ngắn hạn,,,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,3,1,Người mua trả tiền trước ngắn hạn,Mã số,312,312.0,312.0,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,3,2,Người mua trả tiền trước ngắn hạn,Thuyết minh,,,,False,True
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,3,3,Người mua trả tiền trước ngắn hạn,31/12/2015,2.488.785.442,2488785442.0,2488785442.0,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,3,4,Người mua trả tiền trước ngắn hạn,01/01/2015,79.753.775,79753775.0,79753775.0,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,4,0,Thuế và các khoản phải nộp Nhà nước,NGUỒN VỐN,Thuế và các khoản phải nộp Nhà nước,,,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,4,1,Thuế và các khoản phải nộp Nhà nước,Mã số,313,313.0,313.0,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,4,2,Thuế và các khoản phải nộp Nhà nước,Thuyết minh,5.14,5.14,5.14,False,False
DTK_financial_statements_2015_consolidated|table_4,DTK_financial_statements_2015_consolidated,DTK,2015,consolidated,VND,4,3,Thuế và các khoản phải nộp Nhà nước,31/12/2015,79.050.242.968,79050242968.0,79050242968.0,False,False
