table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
NLG_financial_statements_2020_consolidated|table_12,NLG_financial_statements_2020_consolidated,NLG,2020,consolidated,PERCENT,0,0,"Công ty Cổ phần Bất Động Sản Nguyên Sơn (""Nguyên Sơn"")",Công ty | Công ty con | Công ty Cổ phần Nam Long VCD,"Công ty Cổ phần Bất Động Sản Nguyên Sơn (""Nguyên Sơn"")",,,False,False
NLG_financial_statements_2020_consolidated|table_12,NLG_financial_statements_2020_consolidated,NLG,2020,consolidated,PERCENT,0,1,"Công ty Cổ phần Bất Động Sản Nguyên Sơn (""Nguyên Sơn"")",Địa điểm | Công ty con | Tỉnh Long An,"Tp. Hồ Chí Minh (""TPHCM"")",,,False,False
NLG_financial_statements_2020_consolidated|table_12,NLG_financial_statements_2020_consolidated,NLG,2020,consolidated,PERCENT,0,2,"Công ty Cổ phần Bất Động Sản Nguyên Sơn (""Nguyên Sơn"")",Ngành nghề kinh doanh | Công ty con | Xây dựng và bất động sản,Bất động sản,,,False,False
NLG_financial_statements_2020_consolidated|table_12,NLG_financial_statements_2020_consolidated,NLG,2020,consolidated,PERCENT,0,3,"Công ty Cổ phần Bất Động Sản Nguyên Sơn (""Nguyên Sơn"")","Tỷ lệ sở hữu và biểu quyết (%) | Công ty con | 99,91","87,33",87.33,87.33,False,False
NLG_financial_statements_2020_consolidated|table_12,NLG_financial_statements_2020_consolidated,NLG,2020,consolidated,PERCENT,1,0,Công ty Cổ phần Đầu tư Nam Phan,Công ty | Công ty con | Công ty Cổ phần Nam Long VCD,Công ty Cổ phần Đầu tư Nam Phan,,,False,False
NLG_financial_statements_2020_consolidated|table_12,NLG_financial_statements_2020_consolidated,NLG,2020,consolidated,PERCENT,1,1,Công ty Cổ phần Đầu tư Nam Phan,Địa điểm | Công ty con | Tỉnh Long An,TPHCM,,,False,False
NLG_financial_statements_2020_consolidated|table_12,NLG_financial_statements_2020_consolidated,NLG,2020,consolidated,PERCENT,1,2,Công ty Cổ phần Đầu tư Nam Phan,Ngành nghề kinh doanh | Công ty con | Xây dựng và bất động sản,Xây dựng và bất động sản,,,False,False
NLG_financial_statements_2020_consolidated|table_12,NLG_financial_statements_2020_consolidated,NLG,2020,consolidated,PERCENT,1,3,Công ty Cổ phần Đầu tư Nam Phan,"Tỷ lệ sở hữu và biểu quyết (%) | Công ty con | 99,91",100,100.0,100.0,False,False
NLG_financial_statements_2020_consolidated|table_12,NLG_financial_statements_2020_consolidated,NLG,2020,consolidated,PERCENT,2,0,Công ty TNHH Paragon Đại Phước,Công ty | Công ty con | Công ty Cổ phần Nam Long VCD,Công ty TNHH Paragon Đại Phước,,,False,False
NLG_financial_statements_2020_consolidated|table_12,NLG_financial_statements_2020_consolidated,NLG,2020,consolidated,PERCENT,2,1,Công ty TNHH Paragon Đại Phước,Địa điểm | Công ty con | Tỉnh Long An,TPHCM,,,False,False
NLG_financial_statements_2020_consolidated|table_12,NLG_financial_statements_2020_consolidated,NLG,2020,consolidated,PERCENT,2,2,Công ty TNHH Paragon Đại Phước,Ngành nghề kinh doanh | Công ty con | Xây dựng và bất động sản,Bất động sản,,,False,False
NLG_financial_statements_2020_consolidated|table_12,NLG_financial_statements_2020_consolidated,NLG,2020,consolidated,PERCENT,2,3,Công ty TNHH Paragon Đại Phước,"Tỷ lệ sở hữu và biểu quyết (%) | Công ty con | 99,91",100,100.0,100.0,False,False
NLG_financial_statements_2020_consolidated|table_12,NLG_financial_statements_2020_consolidated,NLG,2020,consolidated,PERCENT,3,0,Công ty TNHH Phát triển Căn hộ Nam Long,Công ty | Công ty con | Công ty Cổ phần Nam Long VCD,Công ty TNHH Phát triển Căn hộ Nam Long,,,False,False
