table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,0,0,"Cho vay các tổ chức kinh tế, cá nhân trong nước",column_1,"Cho vay các tổ chức kinh tế, cá nhân trong nước",,,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,0,1,"Cho vay các tổ chức kinh tế, cá nhân trong nước",31/12/2017Triệu VND,36.138.644,36138644.0,36138644000000.0,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,0,2,"Cho vay các tổ chức kinh tế, cá nhân trong nước",31/12/2016Triệu VND,34.902.867,34902867.0,34902867000000.0,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,1,0,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,column_1,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,,,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,1,1,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,31/12/2017Triệu VND,51.809,51809.0,51809000000.0,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,1,2,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,31/12/2016Triệu VND,162.209,162209.0,162209000000.0,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,2,0,,column_1,,,,False,True
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,2,1,,31/12/2017Triệu VND,36.190.453,36190453.0,36190453000000.0,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,2,2,,31/12/2016Triệu VND,35.065.076,35065076.0,35065076000000.0,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,3,0,Phân tích dư nợ theo chất lượng như sau:,column_1,Phân tích dư nợ theo chất lượng như sau:,,,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,3,1,Phân tích dư nợ theo chất lượng như sau:,31/12/2017Triệu VND,Phân tích dư nợ theo chất lượng như sau:,,,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,3,2,Phân tích dư nợ theo chất lượng như sau:,31/12/2016Triệu VND,Phân tích dư nợ theo chất lượng như sau:,,,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,4,0,,column_1,,,,False,True
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,4,1,,31/12/2017Triệu VND,31/12/2017Triệu VND,,,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,4,2,,31/12/2016Triệu VND,31/12/2016Triệu VND,,,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,5,0,Nhóm 1- Nợ đủ tiêu chuẩn,column_1,Nhóm 1- Nợ đủ tiêu chuẩn,,,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,5,1,Nhóm 1- Nợ đủ tiêu chuẩn,31/12/2017Triệu VND,34.414.739,34414739.0,34414739000000.0,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,5,2,Nhóm 1- Nợ đủ tiêu chuẩn,31/12/2016Triệu VND,32.826.108,32826108.0,32826108000000.0,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,6,0,Nhóm 2- Nợ cần chú ý,column_1,Nhóm 2- Nợ cần chú ý,,,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,6,1,Nhóm 2- Nợ cần chú ý,31/12/2017Triệu VND,986.393,986393.0,986393000000.0,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,6,2,Nhóm 2- Nợ cần chú ý,31/12/2016Triệu VND,1.453.312,1453312.0,1453312000000.0,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,7,0,Nhóm 3- Nợ dưới tiêu chuẩn,column_1,Nhóm 3- Nợ dưới tiêu chuẩn,,,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,7,1,Nhóm 3- Nợ dưới tiêu chuẩn,31/12/2017Triệu VND,130.879,130879.0,130879000000.0,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,7,2,Nhóm 3- Nợ dưới tiêu chuẩn,31/12/2016Triệu VND,81.406,81406.0,81406000000.0,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,8,0,Nhóm 4- Nợ nghi ngờ,column_1,Nhóm 4- Nợ nghi ngờ,,,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,8,1,Nhóm 4- Nợ nghi ngờ,31/12/2017Triệu VND,34.820,34820.0,34820000000.0,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,8,2,Nhóm 4- Nợ nghi ngờ,31/12/2016Triệu VND,45.755,45755.0,45755000000.0,False,False
MSB_financial_statements_2017_separate|table_26,MSB_financial_statements_2017_separate,MSB,2017,separate,MILLION_VND,9,0,Nhóm 5- Nợ có khả năng mất vốn,column_1,Nhóm 5- Nợ có khả năng mất vốn,,,False,False
